key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
3141,14583,5,276,18374,1,19980,3,19994,1,19940,1,19978,1,19891,2,0,0,0,0,0,0,12,4,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3142,13007,4,273,18375,1,19995,2,19980,1,19941,1,19891,1,0,0,0,0,0,0,0,0,11,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3143,14590,5,276,18376,1,19980,3,19995,1,19941,1,19978,1,19891,2,0,0,0,0,0,0,12,4,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3144,13021,4,276,18377,1,19995,3,19994,1,19981,1,5510,1,19891,1,0,0,0,0,0,0,11,4,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3145,13013,4,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3146,13018,4,276,18379,1,19995,2,19942,1,19940,1,19978,1,19892,1,0,0,0,0,0,0,11,4,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3147,14585,5,276,18380,1,19980,3,19994,1,19940,1,19978,1,19892,2,0,0,0,0,0,0,12,4,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3148,13009,4,273,18381,1,19995,2,19980,1,19941,1,19892,1,0,0,0,0,0,0,0,0,11,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3149,14576,5,273,18382,1,19980,3,19995,1,19941,1,19978,1,19892,2,0,0,0,0,0,0,12,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3150,13023,4,276,18383,1,19995,3,19994,1,19981,1,5510,1,19892,1,0,0,0,0,0,0,11,4,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3151,13015,4,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3152,13017,4,276,18385,1,19995,2,19942,1,19940,1,19978,1,19892,1,0,0,0,0,0,0,11,4,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3153,14584,5,276,18386,1,19980,3,19994,1,19940,1,19978,1,19892,2,0,0,0,0,0,0,12,4,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3154,13008,4,273,18387,1,19995,2,19980,1,19941,1,19892,1,0,0,0,0,0,0,0,0,11,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3155,14575,5,273,18388,1,19980,3,19995,1,19941,1,19978,1,19892,2,0,0,0,0,0,0,12,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3156,13022,4,276,18389,1,19995,3,19994,1,19981,1,5510,1,19892,1,0,0,0,0,0,0,11,4,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3157,13014,4,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3158,14572,5,273,18391,1,19980,2,19942,1,19978,1,19895,1,0,0,0,0,0,0,0,0,12,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3159,14587,5,276,18392,1,19980,3,19942,1,19977,1,19978,1,19895,2,0,0,0,0,0,0,12,4,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3160,13011,4,273,18393,1,19995,2,19980,1,19940,1,19895,1,0,0,0,0,0,0,0,0,11,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3161,14578,5,273,18394,1,19980,3,19942,1,19981,1,19978,1,19895,2,0,0,0,0,0,0,12,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3162,13025,4,276,18395,1,19995,2,19980,1,19981,1,5510,1,19895,1,0,0,0,0,0,0,11,4,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3163,14581,5,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3164,14571,5,273,18397,1,19980,2,19942,1,19978,1,19894,1,0,0,0,0,0,0,0,0,12,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3165,14586,5,276,18398,1,19980,3,19942,1,19977,1,19978,1,19894,2,0,0,0,0,0,0,12,4,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3166,13010,4,273,18399,1,19995,2,19980,1,19940,1,19894,1,0,0,0,0,0,0,0,0,11,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3167,14577,5,273,18400,1,19980,3,19942,1,19981,1,19978,1,19894,2,0,0,0,0,0,0,12,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3168,13024,4,276,18401,1,19995,2,19980,1,19981,1,5510,1,19894,1,0,0,0,0,0,0,11,4,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3169,14580,5,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3170,16167,3,276,18403,1,19942,1,19938,1,19964,2,19893,1,0,0,0,0,0,0,0,0,10,4,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3171,16168,3,276,18404,1,19942,1,19938,1,19964,2,19891,1,0,0,0,0,0,0,0,0,10,4,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3172,16169,3,276,18405,1,19942,1,19938,1,19964,2,19892,1,0,0,0,0,0,0,0,0,10,4,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3173,16171,3,276,18406,1,19942,1,19938,1,19964,2,19895,1,0,0,0,0,0,0,0,0,10,4,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3174,16170,3,276,18407,1,19942,1,19938,1,19964,2,19894,1,0,0,0,0,0,0,0,0,10,4,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3175,16172,3,276,18408,1,19942,1,19938,2,19964,1,19893,1,0,0,0,0,0,0,0,0,10,4,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3176,16173,3,276,18409,1,19942,1,19938,2,19964,1,19891,1,0,0,0,0,0,0,0,0,10,4,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3177,16174,3,276,18410,1,19942,1,19938,2,19964,1,19892,1,0,0,0,0,0,0,0,0,10,4,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3178,16176,3,276,18411,1,19942,1,19938,2,19964,1,19895,1,0,0,0,0,0,0,0,0,10,4,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3179,16175,3,276,18412,1,19942,1,19938,2,19964,1,19894,1,0,0,0,0,0,0,0,0,10,4,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3180,16149,3,273,18413,1,19942,1,19938,1,19964,2,19893,1,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3181,16150,3,273,18414,1,19942,1,19938,1,19964,2,19891,1,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3182,16151,3,273,18415,1,19942,1,19938,1,19964,2,19892,1,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3183,16153,3,273,18416,1,19942,1,19938,1,19964,2,19895,1,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3184,16152,3,273,18417,1,19942,1,19938,1,19964,2,19894,1,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3185,16154,3,273,18418,1,19942,1,19938,1,19964,1,19893,1,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3186,16155,3,273,18419,1,19942,1,19938,1,19964,1,19891,1,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3187,16156,3,273,18420,1,19942,1,19938,1,19964,1,19892,1,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3188,16158,3,273,18421,1,19942,1,19938,1,19964,1,19895,1,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3189,16157,3,273,18422,1,19942,1,19938,1,19964,1,19894,1,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3190,10404,1,279,18501,1,19945,2,19944,1,19943,1,19906,1,0,0,0,0,0,0,0,0,8,5,11,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3191,10407,1,279,18502,1,19945,3,19927,1,19943,1,0,0,0,0,0,0,0,0,0,0,8,5,11,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3192,10405,1,279,18503,1,19945,3,19927,1,19996,1,19906,1,0,0,0,0,0,0,0,0,8,5,11,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3193,18249,0,279,18504,1,19927,2,19945,2,19995,1,19906,1,0,0,0,0,0,0,0,0,10,5,9,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3194,18250,0,279,18505,1,19927,2,19945,1,19944,1,19984,1,0,0,0,0,0,0,0,0,10,5,9,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3195,10419,1,282,18506,1,19945,2,19944,2,19995,1,19906,1,0,0,0,0,0,0,0,0,8,5,11,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3196,10417,1,282,18507,1,19945,3,19944,1,19995,1,19906,1,0,0,0,0,0,0,0,0,8,5,11,4,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3197,10420,1,282,18508,1,19945,2,19944,1,19927,1,19943,1,12611,1,0,0,0,0,0,0,8,5,11,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3198,18251,0,279,18509,1,19927,2,19944,2,19942,1,19905,1,0,0,0,0,0,0,0,0,10,5,9,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3199,16191,3,282,18510,1,19944,3,19927,1,19942,1,0,0,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3200,19495,6,282,18511,1,19996,2,19927,1,19942,1,19902,1,0,0,0,0,0,0,0,0,13,5,12,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3201,19496,6,282,18512,1,19996,2,19927,1,19942,1,19902,1,0,0,0,0,0,0,0,0,13,5,12,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3202,16193,3,282,18513,1,19944,3,19942,1,19940,1,19965,3,19902,1,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3203,10418,1,282,18514,1,19945,3,19927,1,19942,1,19995,1,20008,1,0,0,0,0,0,0,8,5,11,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3204,16192,3,282,18515,1,19944,2,19945,2,19964,2,0,0,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3205,11716,2,282,18516,1,19945,2,5372,1,19942,1,0,0,0,0,0,0,0,0,0,0,9,5,11,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3206,11717,2,282,18517,1,19945,2,19996,1,19943,1,19893,1,0,0,0,0,0,0,0,0,9,5,11,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3207,11719,2,282,18518,1,19945,2,19983,2,19995,1,19942,1,19893,2,0,0,0,0,0,0,9,5,11,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3208,11705,2,279,18519,1,19945,3,19943,1,19995,1,19893,1,0,0,0,0,0,0,0,0,9,5,11,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3209,13050,4,282,18520,1,19996,2,19983,2,19995,1,19984,1,19893,2,0,0,0,0,0,0,11,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3210,11709,2,279,18521,1,19945,2,19996,1,19943,1,19893,1,0,0,0,0,0,0,0,0,9,5,11,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3211,13038,4,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3212,11718,2,282,18523,1,19945,2,19996,1,19942,1,19891,1,0,0,0,0,0,0,0,0,9,5,11,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3213,11720,2,282,18524,1,19945,2,19983,2,19995,1,19942,1,19891,2,0,0,0,0,0,0,9,5,11,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3214,11706,2,279,18525,1,19945,3,19943,1,19995,1,19891,1,0,0,0,0,0,0,0,0,9,5,11,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3215,13051,4,282,18526,1,19996,2,19983,2,19995,1,19984,1,19891,2,0,0,0,0,0,0,11,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3216,11710,2,279,18527,1,19945,2,19996,1,19942,1,19891,1,0,0,0,0,0,0,0,0,9,5,11,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3217,13039,4,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3218,13029,4,279,18529,1,19996,2,19983,1,19984,1,19942,1,19891,1,0,0,0,0,0,0,11,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3219,13044,4,282,18530,1,19996,3,19983,1,19981,1,19942,1,19891,2,0,0,0,0,0,0,11,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3220,11707,2,279,18531,1,19945,3,19943,1,19995,1,19891,1,0,0,0,0,0,0,0,0,9,5,11,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3221,13052,4,282,18532,1,19996,2,19983,2,19995,1,19984,1,19891,2,0,0,0,0,0,0,11,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3222,11711,2,279,18533,1,19945,2,19996,1,19942,1,19891,1,0,0,0,0,0,0,0,0,9,5,11,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3223,14600,5,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3224,14595,5,279,18535,1,19983,2,19996,1,19984,1,5357,1,19892,1,0,0,0,0,0,0,12,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3225,14605,5,282,18536,1,19983,3,19996,1,19984,1,19943,1,19892,2,0,0,0,0,0,0,12,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3226,13031,4,279,18537,1,19996,2,19983,1,19984,1,19943,1,19892,1,0,0,0,0,0,0,11,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3227,14608,5,282,18538,1,19983,3,19996,1,19984,1,19943,1,19892,2,0,0,0,0,0,0,12,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3228,13034,4,279,18539,1,19996,2,19945,1,19995,1,5510,1,19892,1,0,0,0,0,0,0,11,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3229,13040,4,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3230,13030,4,279,18541,1,19996,2,19983,1,19984,1,19942,1,19892,1,0,0,0,0,0,0,11,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3231,13045,4,282,18542,1,19996,3,19983,1,19981,1,19942,1,19892,2,0,0,0,0,0,0,11,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3232,11708,2,279,18543,1,19945,3,19943,1,19995,1,19892,1,0,0,0,0,0,0,0,0,9,5,11,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3233,13053,4,282,18544,1,19996,2,19983,2,19995,1,19984,1,19892,2,0,0,0,0,0,0,11,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3234,11712,2,279,18545,1,19945,2,19996,1,19943,1,19892,1,0,0,0,0,0,0,0,0,9,5,11,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3235,14601,5,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3236,14597,5,279,18547,1,19983,2,19996,1,19984,1,5357,1,19895,1,0,0,0,0,0,0,12,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3237,14607,5,282,18548,1,19983,3,19996,1,19984,1,19942,1,19895,2,0,0,0,0,0,0,12,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3238,13033,4,279,18549,1,19996,2,19983,1,19984,1,19942,1,19895,1,0,0,0,0,0,0,11,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3239,14610,5,282,18550,1,19983,3,19996,1,19984,1,19942,1,19895,2,0,0,0,0,0,0,12,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3240,13036,4,279,18551,1,19996,2,19944,1,19995,1,5510,1,19895,1,0,0,0,0,0,0,11,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3241,13042,4,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3242,14596,5,279,18553,1,19983,2,19996,1,19984,1,5357,1,19894,1,0,0,0,0,0,0,12,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3243,14606,5,282,18554,1,19983,3,19996,1,19984,1,19942,1,19894,2,0,0,0,0,0,0,12,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3244,13032,4,279,18555,1,19996,2,19983,1,19984,1,19942,1,19894,1,0,0,0,0,0,0,11,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3245,14609,5,282,18556,1,19983,3,19996,1,19984,1,19942,1,19894,2,0,0,0,0,0,0,12,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3246,13035,4,279,18557,1,19996,2,19944,1,19995,1,5510,1,19894,1,0,0,0,0,0,0,11,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3247,13041,4,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,10,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3248,16194,3,282,18559,1,19944,1,19965,3,19893,1,0,0,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3249,16195,3,282,18560,1,19944,1,19965,3,19891,1,0,0,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3250,16196,3,282,18561,1,19944,1,19965,3,19892,1,0,0,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3251,16198,3,282,18562,1,19944,1,19965,3,19895,1,0,0,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3252,16197,3,282,18563,1,19944,1,19965,3,19894,1,0,0,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3253,16199,3,282,18564,1,19944,1,19965,1,19995,1,19893,1,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3254,16200,3,282,18565,1,19944,1,19965,1,19995,1,19891,1,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3255,16201,3,282,18566,1,19944,1,19965,1,19995,1,19892,1,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3256,16203,3,282,18567,1,19944,1,19965,1,19995,1,19895,1,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3257,16202,3,282,18568,1,19944,1,19965,1,19995,1,19894,1,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3258,16180,3,279,18569,1,19944,1,19965,2,19995,1,19893,1,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3259,16181,3,279,18570,1,19944,1,19965,2,19995,1,19891,1,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3260,16182,3,279,18571,1,19944,1,19965,2,19995,1,19892,1,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3261,16184,3,279,18572,1,19944,1,19965,2,19995,1,19895,1,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3262,16183,3,279,18573,1,19944,1,19965,2,19995,1,19894,1,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3263,16185,3,279,18574,1,19944,1,19965,1,19893,1,0,0,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3264,16186,3,279,18575,1,19944,1,19965,1,19891,1,0,0,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3265,16187,3,279,18576,1,19944,1,19965,1,19892,1,0,0,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3266,16189,3,279,18577,1,19944,1,19965,1,19895,1,0,0,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3267,16188,3,279,18578,1,19944,1,19965,1,19894,1,0,0,0,0,0,0,0,0,0,0,10,5,8,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3268,10430,1,285,18657,1,19947,2,19945,1,19942,1,19906,1,0,0,0,0,0,0,0,0,8,5,11,5,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3269,10434,1,285,18658,1,19947,2,19928,1,19942,2,0,0,0,0,0,0,0,0,0,0,8,5,11,5,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3270,10431,1,285,18659,1,19947,2,19928,1,19996,1,19906,1,0,0,0,0,0,0,0,0,8,5,11,5,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3271,18261,0,285,18660,1,19928,2,19947,1,19996,1,19906,1,0,0,0,0,0,0,0,0,10,5,9,5,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3272,18262,0,285,18661,1,19928,3,19983,1,19984,1,0,0,0,0,0,0,0,0,0,0,10,5,9,5,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3273,10436,1,285,18662,1,19947,2,19997,1,19942,1,19906,1,0,0,0,0,0,0,0,0,8,5,11,5,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3274,10432,1,285,18663,1,19947,3,19945,1,19942,1,19906,1,0,0,0,0,0,0,0,0,8,5,11,5,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3275,10437,1,285,18664,1,19947,2,19928,1,19996,1,12611,1,0,0,0,0,0,0,0,0,8,5,11,5,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3276,18263,0,285,18665,1,19928,2,19946,1,19942,1,19967,1,19905,1,0,0,0,0,0,0,10,5,9,5,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
3277,16227,3,288,18666,1,19946,2,19947,1,19942,1,19906,1,0,0,0,0,0,0,0,0,10,5,8,5,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
