key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
311,"Vous appelez votre mascotte Tifa miniature, au charme qui évoque clairement les temps modernes.","Cette tenancière de bar aux arguments imparables sait mieux que personne botter les fesses de ses adversaires à l'aide de puissantes techniques d'arts martiaux, mais elle garde souvent le silence sur ses véritables sentiments.","En avant toute<Indent/>!","Dernier paradis","Inflige des dégâts d'attaque 150 aux ennemis dans l'aire d'effet et les projette en arrière.",60,40,3,False,True,True,False,False,"Damage"
312,"Vous appelez votre mascotte pâté de boue. La joie d'avoir été libéré de l'emprise de Tokkapchi se lit sur son visage.","Ce gentil petit tas de fange a beau arborer un sourire ravageur, il n'en reste pas moins qu'il ne sent pas la rose... Heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment que les végétaux de toutes les sortes en raffolent<Indent/>!","Bloup bloup...","Gadoue","Inflige des dégâts d'attaque 60 aux ennemis dans l'aire d'effet et réduit leur vitesse de déplacement de 70%.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",40,50,2,True,False,False,True,False,"Damage"
313,"Vous appelez votre mascotte Mog d'honneur, un souvenir reçu lors d'une cérémonie du lien éternel.","Cette adorable mascotte articulée tient dans ses pattes un petit panier pour vous baigner de pétales et vous rappeler la cérémonie du lien éternel au cours de laquelle vous l'avez reçue. On dit d'elle qu'elle porte bonheur<Indent/>!","Kuuupo kupo<Indent/>!♪","Kuuupo kupo<Indent/>!♪","Augmente de 10 l'attaque des alliés dans l'aire d'effet.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",30,30,3,False,True,False,False,False,"Enhancement"
314,"Vous appelez votre mascotte poupée elvaan, une poupée à l'effigie d'un Elvaan, membre d'un peuple légendaire.","Un savant des Élèves de Baldesion a tenté de représenter ce à quoi les anciens Élézens pouvaient ressembler. La poupée porte la tra<SoftHyphen/>di<SoftHyphen/>tion<SoftHyphen/>nel<SoftHyphen/>le cotte-hardie bleue (et non pas noire comme tient à le préciser son créateur).","Jamais sans ma cotte-hardie bleue<Indent/>!","Danse de l'éventail","Augmente de 40 la défense des mascottes qui ont utilisé des PdT.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",50,50,4,False,False,True,False,False,"Enhancement"
315,"Vous appelez votre mascotte bébé dhalmel, une jeune bête sauvage au long cou, enfin... relativement à son corps.","On soupçonne que ce jeune animal au cou bizarrement proportionné a été élevé pour servir de cobaye. Le plus étonnant cependant, est qu'il soit encore vivant après avoir vécu sur Eurêka, une île où grouille une multitude
de monstres pernicieux.","Gniiiinn<Indent/>!","Regard froid","Réduit les PdT des ennemis dans l'aire d'effet de 50% de leur valeur maximale.",30,35,3,False,True,True,False,False,"Enfeeblement"
316,"Vous appelez votre mascotte bébé cabiaï, un rongeur qui adore barboter dans l'eau.","Ce rongeur aime tellement se prélasser dans les sources d'eau qu'il lui arrive d'oublier de se nourrir. Quant à son nom hingashien, il est d'une complexité telle que même les Orientaux préfèrent l'ignorer.","Kyu kyu<Indent/>!","Dents de devant","Inflige des dégâts équivalents à 5% de sa solidité à la pierre arcanique ennemie la plus proche.",40,30,3,False,False,False,True,False,"Dismantling"
317,"Vous appelez votre mascotte bébé gremlin. Ce jeune gremlin ne se multiplie pas au contact de l'eau.","Un démon de bas rang dans la Hiérarchie du néant. Son beau pelage immaculé contraste avec sa tendance à injurier les gens. Ce spécimen ne craint pas la lumière et ne se multiplie plus au contact
de l'eau.","Hou-hou-hou<Indent/>!","Injure","Réduit de 50% l'attaque des ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",50,35,2,False,False,True,True,False,"Enfeeblement"
318,"Vous appelez votre mascotte mini-vertu. Il s'agirait d'un fragment tombé de Vertu absolue.","Un être né d'un fragment de l'immense entité magique Vertu absolue découverte à Eurêka. De par sa grande con<SoftHyphen/>cen<SoftHyphen/>tra<SoftHyphen/>tion en éther, on la rapproche des élémentaires et autres êtres semi-vivants. Ne disparaît pas après deux
heures.","Par vos principes... j'ai été... libéré... des chaînes...","Existence suprême","Augmente son attaque et sa défense. Les montants sont majorés de 10 pour l'attaque et de 5 pour la défense par tranche de 5% de PV perdus.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",90,55,4,False,True,False,True,False,"Enhancement"
319,"Vous appelez votre mascotte ko-yukinko. Une jeune yukinko qui est parée pour le froid de l'hiver.","Une jeune yukinko. D'une nature maniaque, elle renouvelle sa coiffe de chaume en permanence avec de la paille de graminée. Timide, elle ne montre jamais sa tête découverte en public. Ceux qui ont tenté de la voir de force
auraient été maudits...","Pom-pom-pom...","Petit flocon","Inflige des dégâts d'attaque 70 aux ennemis dans l'aire d'effet et réduit leur vitesse de déplacement de 50%.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",30,50,2,False,True,False,False,False,"Damage"
320,"Vous appelez votre mascotte nouvelle Tataru miniature. Elle est vêtue à la mode hingashienne.","Une poupée inspirée de ma<SoftHyphen/>de<SoftHyphen/>moi<SoftHyphen/>sel<SoftHyphen/>le Tataru, réceptionniste des Héritiers. Elle l'aurait commandée exprès à un artisan oriental pour l'offrir aux personnes l'ayant aidée à Kugane. Son kimono est tissé en fine soie de Bukyo.","♪ Les Héritiers n'ont pas à s'inquiéter
♪ Car Tataru est là pour les aider","Jolie rose","Réduit de moitié le temps de recharge pour l'invocation des mascottes.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",30,35,3,False,False,True,False,False,"Special"
321,"Vous appelez votre mascotte blindée. Ce modèle réduit basé sur l'arme blindée a été conçu pour l'en<SoftHyphen/>traî<SoftHyphen/>ne<SoftHyphen/>ment.","Une reproduction à petite échelle d'arme blindée développée par les Garlemaldais pour l'en<SoftHyphen/>traî<SoftHyphen/>ne<SoftHyphen/>ment. Les jeunes recrues s'en servent pour mieux connaître la structure de ces armes et leur entretien. C'est donc un modèle très fidèle.","Cible verrouillée...","Brouilleur sensoriel","Place un piège qui peut être déclenché 10 secondes plus tard.
Piège<Indent/>: inflige des dégâts d'attaque 260 aux ennemis dans l'aire d'effet.",40,65,2,False,True,True,False,False,"Trap"
322,"Vous appelez votre mascotte poupée qalyana, un automate inspiré d'une Ananta de la tribu des Qalyanas. Ssss...","Une poupée con<SoftHyphen/>fec<SoftHyphen/>tion<SoftHyphen/>née par un ancien garde-frontière de la Velodyna, dans l'espoir que cet objet évoquant les Qalyanas ayant fui pour rejoindre les garde-frontières aide à resserrer les liens entre tribus.","Ssss...","Gifle caudale","Inflige des dégâts d'attaque 30 aux ennemis dans l'aire d'effet.",80,30,2,False,True,True,True,False,"Damage"
323,"Vous appelez votre mascotte Kojin rouge mécanique, un automate inspiré de la tribu des Rouges. C'est terriiiible<Indent/>!","Un automate inspiré de la tribu des Rouges. Les Kojin verts confectionnent ces objets avec amour, dans l'espoir de se réconcilier un jour avec les Rouges. Il représente un Rouge jadis vu comme le démon de l'île de Zekki.","C'est terriiiible<Indent/>!","Kasaya","Inflige des dégâts d'attaque 80 aux ennemis dans l'aire d'effet et réduit leur défense de 10%.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",40,40,3,False,True,True,True,False,"Damage"
324,"Vous appelez votre mascotte transporteur miniature, un modèle nouvelle génération développé pour servir au transport des mascottes.","Cette plateforme de transport de nouvelle génération a été conçue pour déplacer des mascottes. Sans que ce soit prévu dans la conception de l'objet, on dit que les mascottes qui y sont transportées entendent chaque nuit un rire
moqueur...","Hihihi...","Mini détournement cérébral","Immobilise les ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 8s",80,30,1,False,False,True,False,True,"Enfeeblement"
325,"Vous appelez votre mascotte Fran miniature. Ce pantin à l'effigie de la Viéra a des oreilles aussi longues que son modèle.","La chef des Larmes de Lenté, un groupe de résistants dalmasquiens. Rinok, guerrière vangaa des Larmes, aurait passé une nuit à con<SoftHyphen/>fec<SoftHyphen/>tion<SoftHyphen/>ner ces poupées pour décrocher un budget. Très abouties, elles se vendent comme des petits
pains.","Pas du brouillard... du myste.","Avalanche de coups","Inflige des dégâts équivalents à 70% de sa solidité au bouclier ennemi. N'a aucun effet si ce dernier est déjà détruit.",65,55,3,False,True,False,True,False,"Dismantling"
326,"Vous appelez votre mascotte Nu Mou miniature, profitez-en pour lui faire un gros câlin.","Cette poupée a été façonnée par un Nu Mou du clan Kupo. Parfaite pour les câlins, elle est douce comme une grosse boule de coton. Il s'avère cependant que son créateur se sert uniquement de spores de champignons et d'argile
sèche pour la fabriquer.","Hé oh<Indent/>!","Transaction équitable","Augmente de 10 les PdT des mascottes dans l'aire d'effet, si elles n'en ont pas utilisé. Les mascottes dont la technique a le même effet ne sont pas concernées.",45,50,2,False,True,True,False,False,"Enhancement"
327,"Vous appelez votre mascotte dragonnet azur, une repré<SoftHyphen/>sen<SoftHyphen/>ta<SoftHyphen/>tion tra<SoftHyphen/>di<SoftHyphen/>tion<SoftHyphen/>nel<SoftHyphen/>le de Seiryû quand il n'était encore qu'un bébé.","Seiryû a beau avoir l'apparence d'un serpent géant, il prend ici la forme d'un petit dragon semblable au légendaire Kirin, bien que les lettres de ce nom ne figurent nulle part sur son corps fluet.","Prépare-toi à être surpassé, Tenzen<Indent/>!","Parade azur","Inflige des dégâts d'attaque 90 aux ennemis dans l'aire d'effet.",70,20,3,True,True,False,False,False,"Damage"
328,"Vous appelez votre mascotte coussin zabuton moelleux. Un coussin ex<SoftHyphen/>trê<SoftHyphen/>me<SoftHyphen/>ment confortable, accessoire in<SoftHyphen/>dis<SoftHyphen/>pen<SoftHyphen/>sa<SoftHyphen/>ble dans les régions où l'ont s'assoit beaucoup par terre.","Dans les terres orientales, où l'on s'assoit beaucoup par terre, cet objet de confort est in<SoftHyphen/>dis<SoftHyphen/>pen<SoftHyphen/>sa<SoftHyphen/>ble. On raconte aussi que dans certaines cultures, il peut servir d'arme lors de batailles épiques...","Fwih fwih...","Lancer de zabuton","Téléporte les mascottes qui ont utilisé des PdT vers le portail central.",30,40,4,False,True,False,False,False,"Special"
329,"Vous appelez votre mascotte loutre aloha, une version méridionale de la loutre choute.","Cette loutre est habillée façon méridionale. Elle vient à l'origine d'Orient, mais semble s'être totalement acclimatée aux us et coutumes des îles du sud. Elle semble apprécier la pêche, mais un beau jour, son bateau a chaviré et fait
naufrage, semble-t-il.","Aloha<Indent/>!","Aloha<Indent/>!","Double le montant de PV récupérés par les mascottes qui se trouvent à l'intérieur des portails.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20s",40,45,3,False,False,False,True,False,"Special"
330,"Vous appelez votre mascotte hérisson mignon, un adorable mammifère qui n'est victime d'aucun complexe à l'heure actuelle.","Cet insectivore était jadis élevé pour l'ali<SoftHyphen/>men<SoftHyphen/>ta<SoftHyphen/>tion au Proche-Orient, mais il s'est récemment élevé au rang d'animal familier grâce à son apparence adorable. Il n'a aucun complexe, si ce n'est qu'on le confonde fréquemment avec le
porc-épic...","Tchui tchui<Indent/>!","Acupuncture","Dissipe toutes les altérations d'état des alliés dans l'aire d'effet.",60,40,3,False,True,True,False,False,"Disarming"
331,"Vous appelez votre mascotte Y'shtola miniature (premier reflet). À l'instar de son modèle, ce pantin n'a pas l'intention de fuir ses problèmes.","Ce pantin à l'effigie de Y'shtola possède deux accessoires notables<Indent/>: la robe noire, symbole du soutien de l'Héritière au peuple de la Nuit, et le bâton, avec lequel elle entend combattre les purgateurs.
Il ne reste plus qu'à l'appeler
“Matoya miniature”...","Je continuerai de tenir bon<Indent/>!","Fureur de Matoya","Inflige des dégâts d'attaque 90 aux ennemis dans l'aire d'effet.",45,30,2,True,False,True,False,False,"Damage"
332,"Vous appelez votre mascotte Ryne miniature. Comme l'originale, elle semble apprécier son nouveau nom.","Ce pantin a été fabriqué après que Ryne a pris les rênes de sa destinée. Ce n'est donc pas le regard turquoise des réincarnations de Minfilia qui emplit ses yeux, mais l'éclat d'une détermination acquise au cours de son voyage
initiatique.","Merci, Thancred<Indent/>!","Pouvoir de Minfilia","Double le montant de PV récupérés par les mascottes qui se trouvent à l'intérieur des portails.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20s",65,50,3,False,True,True,False,False,"Special"
333,"Vous appelez votre mascotte kuro shiba, qui a le poil aussi noir que l'ébène.","Ce mame shiba a le poil noir, et est ex<SoftHyphen/>trê<SoftHyphen/>me<SoftHyphen/>ment mignon. Attention à ne pas se méprendre, cependant, car ce spécimen est en réalité très proche du loup, et on l'utilise depuis belle lurette pour la chasse ou en tant que chien de garde.","Ouaf<Indent/>! Ouaf<Indent/>!","Dévotion canine","Augmente de 40 l'attaque des mascottes qui ont utilisé des PdT.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",30,60,3,False,False,True,False,False,"Enhancement"
334,"Vous appelez votre mascotte caméléon, dont la spécialité est de se fondre dans le décor.","Un caméléon adulte de belle taille, dont les écailles sont recouvertes de cristaux microscopiques. Il utilise la magie contenue dans ces cristaux pour se camoufler n'importe où. Certains l'appellent “le reptile endimanché”.","Pffft...","Disparition","Inflige des dégâts équivalents à 50% de sa solidité au portail ennemi le plus proche. N'a aucun effet si ce dernier est déjà détruit.",25,40,3,False,True,False,True,False,"Dismantling"
335,"Vous appelez votre mascotte Fuath miniature. Attention à ses “Fuath et attrapes”<Indent/>!","Ce sont les Fuath eux-mêmes qui ont créé ce pantin à leur effigie. Étant donné leur goût immodéré pour les illusions et les farces en tout genre, cette version miniature pourrait bien renfermer quelque attrape-nigaud...","Kékéké... qu'est-ce qu'on s'amuse<Indent/>!","Envoûtement malicieux","Place un piège qui peut être déclenché 10 secondes plus tard.
Piège<Indent/>: réduit de 70% la vitesse de déplacement des ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20s",45,40,2,True,True,False,False,False,"Trap"
336,"Vous appelez votre mascotte tatou-boule. Son activité préférée est de se tenir en équilibre sur un ballon.","Les tatous mesurent leur force à la grosseur de la pierre qu'ils transportent. À cause de cette habitude, certains spécimens par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement orgueilleux s'acharnent parfois à essayer de soulever des pierres beaucoup trop énormes
jusqu'à l'épuisement.","Bulubulubulu<Indent/>!","Enroulement","Rend les mascottes qui ont utilisé des PdT invulnérables aux attaques venant des ennemis de type “Monstre”.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",40,50,2,False,False,False,True,False,"Enhancement"
337,"Vous appelez votre mascotte serpent marin de Ronka<Indent/>?, que vous pensez être le Grand Serpent ronka. En réalité, personne ne sait ce qu'il est vraiment.","Peut-être le Grand Serpent ronka, peut-être pas. On dit qu'il serait apparu à Quinfort dans un rêve pour le prévenir du danger qui menaçait la forêt, mais tout le monde ignore sa réelle forme. Certains disent qu'il ressemblerait au Yo-kai
Noko du monde originel...","Kii kii<Indent/>! Kiiiiii<Indent/>!!","Secret ronka","Augmente de 30% la vitesse de déplacement des mascottes qui ont utilisé des PdT.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",55,15,3,False,True,True,True,False,"Enhancement"
338,"Vous appelez votre mascotte mini-gigapampa, qui semble lui-même confus par sa propre taille... Est-il mini ou giga<Indent/>?","Jeune gigapampa, animal célèbre pour sa taille adulte immense. Celui-ci n'a que trente ans, et est donc encore adolescent, car certains d'entre eux pourraient atteindre l'âge vénérable de deux cents ans.","Un million d'épines<Indent/>!","Millefleur","Inflige des dégâts équivalents à 8% de sa solidité à la pierre arcanique ennemie la plus proche.",60,40,1,False,False,False,False,True,"Dismantling"
339,"Vous appelez votre mascotte jeune clionide, qui est pile dans la tranche d'âge où son appétit est insatiable.","À ce stade de sa croissance, cette clionide se nourrit uniquement de plancton. Elle deviendra carnivore en grandissant, et se servira de la tentacule qu'elle a sur la tête pour attraper ses proies. Lorsque ce moment arrivera, elle risque
de ne plus vous être
aussi obéissante...","Paka<Indent/>!","Cônes buccaux","Inflige des dégâts équivalents à 90% de sa solidité à l'œil scrutateur ennemi. N'a aucun effet si ce dernier est déjà détruit.",40,50,2,False,False,True,True,False,"Dismantling"
340,"Vous appelez votre mascotte ornithorynque nain, à ne pas confondre avec une vieille chaussure.","Le bec de cet animal lui permet de ressentir le moindre courant électrique émis par ses proies, ce qui l'aide à chasser même quand il ne voit rien. De plus, ses griffes arrières sécrètent un poison violent, ce qui en fait un animal
plutôt agressif malgré son
air un peu ballot.","Grr grrrrrr<Indent/>!","Griffes empoisonnées","Inflige 20 points de dégâts périodiques par seconde aux ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",30,70,3,False,True,False,True,False,"Damage"
341,"Vous appelez votre mascotte mini-Éden, une reproduction miniature créée par Éden lui-même.","Cette réplique du purgateur originel concentre ré<SoftHyphen/>gu<SoftHyphen/>liè<SoftHyphen/>re<SoftHyphen/>ment son énergie en un cercle au-dessus d'elle. Fort heureusement, son éther limité ne lui permet pas de lancer de rayons de Lumière dévastateur. Selon Urianger, tout du moins...","BZZZZZZ...","Souffle éternel","Inflige des dégâts d'attaque 380 aux ennemis dans l'aire d'effet.",85,45,2,True,False,False,False,False,"Damage"
342,"Vous appelez votre mascotte castor géant, un être mystérieux. Mieux vaut ne pas trop essayer de comprendre ce qu'il est en réalité...","Animal étrange qu'on ne trouve qu'à Phisor Lran. La leçon à tirer de son existence est qu'on ne doit pas toujours chercher à aller au fond des choses, sous peine d'avoir à faire face à de terribles con<SoftHyphen/>sé<SoftHyphen/>quen<SoftHyphen/>ces. Néanmoins, si tout le monde
a obtenu ce qu'il désirait,
c'est peut-être aussi bien. ","Graou<Indent/>! Graou<Indent/>!","Graougraougraou<Indent/>!","Rétablit votre bouclier s'il a été détruit.",55,55,3,False,False,True,False,False,"Special"
343,"Vous appelez votre mascotte Suzaku mécanique, qui vous demande de recouvrer vos esprits, et vite<Indent/>!","Cette poupée a été façonnée par un artisan de la tribu des Verts à qui quelqu'un avait raconté l'étrange aventure de Soroban. Elle a pour rôle de rendre hommage aux quatre bêtes sacrées qui protègent la Mer de Rubis, en
re<SoftHyphen/>pré<SoftHyphen/>sen<SoftHyphen/>tant Suzaku.","Recouvre tes esprits, je t'en prie<Indent/>!","Prise de température","Inflige des dégâts d'attaque 110 aux ennemis dans l'aire d'effet.",55,35,3,False,True,True,False,False,"Damage"
344,"Vous appelez votre mascotte Oméga-M miniature. Vérification... Action incom<SoftHyphen/>pré<SoftHyphen/>hen<SoftHyphen/>si<SoftHyphen/>ble...","Cette poupée est l'œuvre d'un orfèvre qui cherchait à inventer “une nouvelle forme de beauté”. Lorsque cet artisan l'a mis en vente à l'échoppe de Rowena, il aurait dit ceci<Indent/>: “Il est important de toujours prendre en considération les deux
faces d'une même pièce”.","bOnJouR, Le MoNDe<Indent/>!","Résonance M","Augmente de 10 la défense des alliés dans l'aire d'effet, ou de 40 dans le cas d'Oméga-F miniature.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",15,80,1,False,False,False,False,True,"Enhancement"
345,"Vous appelez votre mascotte Oméga-F miniature. Implémentation... Combattant allié...","Cette poupée est l'œuvre d'un orfèvre qui cherchait à inventer “une nouvelle forme de beauté”.  Lorsqu'un vendeur des Forges lui a demandé comment lui était venue cette idée, l'artisan aurait disparu aussi vite que s'il avait été sou<SoftHyphen/>dai<SoftHyphen/>ne<SoftHyphen/>ment
aspiré dans une faille
interdimensionnelle.","Arrêt système...","Résonance F","Augmente de 20 l'attaque des alliés dans l'aire d'effet, ou de 60 dans le cas d'Oméga-M miniature.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",85,20,4,True,False,False,True,False,"Enhancement"
346,"Vous appelez votre mascotte Clochette, une petite cloche qui porte le nom d'une célèbre fée.","Un jeune Ondo aurait vu cette mascotte tomber d'une certaine créature géante d'origine inconnue. Cet artefact ancien, ou plutôt sa réplique, semble avoir été ensorcelée pour mutiplier la puissance de ses pouvoirs.","Dring<Indent/>!♪","Timbre onirique","Inflige des dégâts d'attaque 30 aux ennemis dans l'aire d'effet et réduit leur défense de 30%.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",20,60,3,True,False,False,True,False,"Damage"
347,"Vous appelez votre mascotte échevore nain, dont le bout de la queue a le goût du miel. ","Cet échevore a le dos recouvert d'une carapace faite de malacophytes, ce qui lui permet de se camoufler facilement dans la végétation. Le bout de sa queue sécrète un liquide qui exhale une délicieuse odeur sucrée dont il se sert pour
attirer les insectes,
son mets favori.","Kyu<Indent/>!?","Un goût de miel","Donne l'effet de destruction contre les pierres arcaniques aux mascottes qui ont utilisé des PdT.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",40,60,2,False,True,False,False,False,"Enhancement"
348,"Vous appelez votre mascotte sous-marin de classe Rémora. Attention, il ne fonctionne pas sous l'eau.","Un pantin pilote de sous-marin a profité de son temps libre pour construire ce modèle réduit, capable de coller son pro<SoftHyphen/>prié<SoftHyphen/>taire tel un rémora. Un petit miracle passé relativement inaperçu, hélas.","Brolom brolom...","Torpillage","Inflige des dégâts d'attaque 120 aux ennemis dans l'aire d'effet, et augmente de 20 l'attaque des mascottes qui ont utilisé des PdT.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",60,40,3,False,False,False,False,False,"Damage"
349,"Vous appelez votre mascotte bec-en-sabot, un oiseau immobile qui se prend pour le roi du monde.","Cet oiseau est connu pour rester com<SoftHyphen/>plè<SoftHyphen/>te<SoftHyphen/>ment immobile la majeure partie de sa vie, et attendre qu'une proie passe près de lui pour l'attraper, ce qui peut parfois prendre des jours. Pour une raison inconnue, il a décidé
qu'il voulait vous suivre
dans vos aventures.","!?","Airs princiers","Réduit de 40% l'attaque des ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",40,35,1,False,False,True,True,False,"Enfeeblement"
350,"Vous appelez votre mascotte couple de papillons, une illusion projetée par un cristal mystérieux.","Ces papillons ne sont qu'une illusion, façonnée par un prêtre de l'empire ronka. On pourrait croire que leur créateur voulait par son œuvre rappeler aux humains l'impact parfois énorme que peut avoir un acte
anodin, mais pas du tout.
Il voulait juste s'amuser.","fl fl fl","Effet papillon","Augmente de 10 les PdT des mascottes dans l'aire d'effet, si elles n'en ont pas utilisé. Les mascottes dont la technique a le même effet ne sont pas concernées.",30,40,4,False,True,False,True,False,"Enhancement"
351,"Vous appelez votre mascotte grenouilleur A, un petit automate fabriqué par un artisan nain.","Cet automate a été pensé pour qu'il puisse recharger son moteur tout seul avec le minerai nécessaire à son bon fonc<SoftHyphen/>tion<SoftHyphen/>ne<SoftHyphen/>ment, ce qui ne vous empêche pas de vérifier quand même ré<SoftHyphen/>gu<SoftHyphen/>liè<SoftHyphen/>re<SoftHyphen/>ment s'il n'est pas tombé en panne. La clé de
remontage dans son dos
est juste là pour faire joli.","Gouing<Indent/>!♪","Esprit de la mine","Inflige des dégâts équivalents à 5% de sa solidité à la pierre arcanique ennemie la plus proche.",50,60,2,False,False,True,False,False,"Dismantling"
352,"Vous appelez votre mascotte haine pardonnée. Cette créature ressemble à un purgateur riquiqui, mais n'est pas dangereuse.","Cette créature que l'on pourrait prendre pour un petit purgateur est apparue pas loin du Mont Gulg. Elle a pour habitude de poursuivre les personnes qui s'en approchent, mais comme elle ne peut rien faire d'autre que rouler sur
elle-même, elle n'est pas
vraiment dangereuse.","Kr kr kr...","gâchette & bouton","Inflige des dégâts d'attaque 30 aux ennemis dans l'aire d'effet.",20,80,1,False,False,False,False,True,"Damage"
353,"Vous appelez votre mascotte bout-de-cochon. Cette petite créature magique mignonne à croquer dégage un délicieux fumet.","Après avoir rêvé d'un joli petit cochon volant, batifolant librement dans les champs, votre servant décida d'en créer une réplique en terre glaise. Pour une raison inconnue, même si un mauvais tour des Pixies semble très probable, 
la créature s'anima 
et prit vie.","Grouik<Indent/>!","Vent Porcin","Dissipe les effets de tous les alliés et ennemis dans l'aire d'effet.",20,80,1,False,False,False,False,True,"Disarming"
354,"Vous appelez votre mascotte Pixie miniature. Pas d'inquiétude, cette poupée ne joue pas de mauvais tours<Indent/>!","Cette réplique miniature est offerte par les Pixies aux enfants qui acceptent de jouer avec elles dans leurs rêves. Heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment, au contraire d'une vraie Pixie, elle ne cherchera pas à vous transformer en enfeuillé<Indent/>!","Ta-daa<Indent/>!♪","Soin des Pixies","Soigne 100 PV aux alliés dans l'aire d'effet, ou 150 PV s'ils sont de type “Poupée”.",20,80,1,False,False,False,False,True,"Restoration"
355,"Vous appelez votre mascotte arme mystique. Au départ, ce n'était qu'une petite épée trouvée par un servant lors d'un voyage mais...","Cette petite épée ancienne découverte par un servant lors d'un voyage s'est mise à prendre vie, animée par une magie ancestrale. Une étrange créature est apparue et elle semble être le fruit d'une malédiction millénaire... Votre servant 
était plus que soulagé de 
vous la remettre.","Meurs... Meurs...","Coup de rage","Inflige des dégâts d'attaque 230 aux ennemis dans l'aire d'effet.",85,35,3,False,True,False,False,False,"Damage"
356,"Vous appelez votre mascotte suricate. Un petit animal mignon comme tout qui adore les insectes et vivre sans aucun soucis.","Ce petit animal très sociable vit ha<SoftHyphen/>bi<SoftHyphen/>tuel<SoftHyphen/>le<SoftHyphen/>ment autour de terriers complexes creusés dans le sol aux alentours de la Mer de Cendre. Curieux par nature, il s'est faufilé dans votre sous-marin pendant que celui-ci était en cours de 
réparations.","Couic, couic！","Bain de soleil","Dissipe toutes les altérations d'état des alliés dans l'aire d'effet.",50,45,3,False,True,False,True,False,"Disarming"
