key,0
14431,"Règles actives<Indent/>:"
14432,"Mécaniques environnementales"
14433,"Stimulants médicaux"
14434,"Confirmer"
14435,"Annuler"
14436,"Équipe Astra"
14437,"Équipe Umbra"
14438,"Équipe Astra"
14439,"Équipe Umbra"
14440,"Livraisons de l'académie"
14441,""
14442,"Table des ré<SoftHyphen/>mu<SoftHyphen/>né<SoftHyphen/>ra<SoftHyphen/>tions"
14443,"Valeur de collection minimum"
14444,"<Value>IntegerParameter(1)</Value> à <Value>IntegerParameter(2)</Value>"
14445,"<Value>IntegerParameter(1)</Value> ou plus"
14446,"<Switch(IntegerParameter(1))><Case(1)>Département d'archéologie</Case><Case(2)>Département d'astronomie</Case><Case(3)>Département de médecine</Case><Case(4)>Département d'anthropologie</Case><Case(5)>Département d'éthérologie</Case></Switch><Indent/>: <Highlight>StringParameter(2)</Highlight>"
14447," <Value>IntegerParameter(1)</Value>"
14448,"Afficher l'aide des livraisons de l'académie"
14470,"Sans prisme mirage"
14471,"Prisme mirage 1"
14472,"Prisme mirage 2"
14475,"Nv. <Value>IntegerParameter(1)</Value> et moins"
14476,"Nv. <Value>IntegerParameter(1)</Value> et plus"
14494,"<Value>IntegerParameter(1)</Value> s avant la levée des chaînes du cristal<Indent/>!"
14495,"<Value>IntegerParameter(1)</Value> s avant l'éruption du volcan<Indent/>!"
14496,"<Value>IntegerParameter(1)</Value> s avant la fin de l'éruption..."
14497,"<Value>IntegerParameter(1)</Value> s avant la formation d'un vent turbulent<Indent/>!"
14498,"<Value>IntegerParameter(1)</Value> s avant la dissipation du vent turbulent..."
14620,"Garde-robe onirique"
14621,""
14622,"Cochez les produits que vous souhaitez afficher.
Si vous quittez la garde-robe onirique, elle affichera de nouveau tous les produits la prochaine fois que vous l'ouvrirez."
14623,"Paramètres du filtre"
14624,""
14625,"Tous les produits"
14626,"Ensemble"
14627,"Produit unique"
14628,"Unisexe"
14629,"Pour homme"
14630,"Pour femme"
14631,"Teinture possible"
14632,"Teinture impossible"
14633,"Armes et outils"
14634,"Tête"
14635,"Torse"
14636,"Jambes"
14637,"Pieds"
14638,"Collier"
14639,"Boucle d'oreille"
14640,"Bague"
14641,"Valider"
14642,"Annuler"
14643,"Boutique en ligne"
14644,"Catégories"
14645,"Produits disponibles"
14646,"Aperçu"
14647,"Nouveau"
14648,"Aucun produit disponible."
14649,"Voulez-vous vraiment quitter la garde-robe onirique<Indent/>?"
14650,"Liste des portraits"
14651,"(version bêta)"
14652,"<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
14653,"Personnage"
14654,"Agencement"
14655,"バックグラウンド"
14656,"フレーム"
14657,"オーナメント"
14658,"Afficher la carte de personnage"
14659,"Afficher le guide des portraits"
14660,"Voulez-vous vraiment supprimer ce portrait<Indent/>?"
14661,"Modifier le portrait"
14662,"Utiliser sur la carte de personnage"
14663,"Associer à une tenue"
14664,"Placer un cran plus haut"
14665,"Placer un cran plus bas"
14666,"Placer en haut de liste"
14667,"Placer en bas de liste"
14668,"Supprimer le portrait"
14669,"Créer un nouveau portrait"
14670,"Créer une copie du portrait de profil"
14671,"Créer une copie du portrait instantané"
14672,"Utiliser ce portrait sur votre carte de personnage<Indent/>?"
14673,"Association du portrait à une tenue"
14674,"Associez un portrait à une tenue pour qu'il soit utilisé comme portrait instantané lorsque vous vous changez et participez à Crystalline Conflict."
14675,"Tenue associée"
14676,"Association de la tenue à un portrait"
14677,"Associez une tenue à un portrait pour que ce dernier soit utilisé comme portrait instantané lorsque vous vous changez et participez à Crystalline Conflict."
14678,"Portrait associé"
14679,"Renommer"
14680,"Saisissez le nom du portrait."
14681,"Modification de portrait"
14682,"(version bêta)"
14683,"Sauvegarder"
14684,"Agencement"
14685,"Personnage"
14686,"Agencement prédéfini"
14687,"Arrière-plan"
14688,"Cadre"
14689,"Décoration"
14690,"Pose"
14691,"Expression"
14692,"Éclairage ambiant"
14693,"Éclairage directionnel"
14694,"Luminosité"
14695,"Angle vertical"
14696,"Angle horizontal"
14697,"Sélection de l'arrière-plan"
14698,"Sélection du cadre"
14699,"Sélection de la décoration"
14700,"Sélection de la pose"
14701,"Sélection de l'expression"
14702,"Personnalisé"
14703,"Quitter sans sauvegarder les changements<Indent/>?"
14704,"Jouer l'animation"
14705,"Stopper l'animation"
14706,"Diriger la tête vers l'objectif"
14707,"Diriger le regard vers l'objectif"
14708,"Réinitialiser la position de l'objectif"
14709,"Réinitialiser la direction de la tête"
14710,"Réinitialiser la direction du regard"
14711,"Angle de champ"
14712,"Rotation"
14713,"Liste détaillée des arrière-plans"
14714,"Liste détaillée des cadres"
14715,"Liste détaillée des décorations"
14716,"Liste détaillée des poses"
14717,"Liste détaillée des expressions"
14718,"Tout"
14719,"Débloqués"
14720,"Non débloqués"
14721,"Tous types"
14722,"Emotes"
14723,"Actions"
14724,"Autres"
14725,"Utiliser comme portrait instantané"
14726,"Faire de ce portrait votre portrait instantané<Indent/>?"
14727,"Non défini"
14728,"Valider"
14729,"Annuler"
14730,"<If(Equal(PlayerParameter(80),0))> Tourner l'objectif   Déplacer le personnage   Zoomer<Else/><CommandIcon(23)/> Tourner l'objectif  <CommandIcon(20)/> Déplacer le personnage  <CommandIcon(12)/>＋<CommandIcon(24)/> Zoomer  <CommandIcon(11)/> Diriger la tête vers l'objectif  <CommandIcon(13)/> Jouer/Stopper l'animation</If>"
14731,"Réinitialiser l'éclairage ambiant"
14732,"Réinitialiser l'éclairage directionnel"
14733,"Modifier"
14734,"Les portraits vous permettent de prendre un cliché de votre personnage. Choisissez la pose, l'arrière-plan ou encore la décoration qui vous plaît pour vous présenter sous un jour unique à vous.

Une fois des portraits créés, vous pouvez les associer à votre carte de personnage, ou bien au mode JcJ Crystalline Conflict pour vous présenter avec plus de style au début d'un af<SoftHyphen/>fron<SoftHyphen/>te<SoftHyphen/>ment.

Le menu d'aide vous apportera plus de détails quant aux multiples options de personnalisation disponibles<Indent/>!"
14735,"Votre équipement ne correspond pas à celui utilisé lors de la création de ce portrait. Mettez-le à jour pour pouvoir l'utiliser."
14736,"Mettre à jour le portrait avec l'équipement actuel<Indent/>?"
14800,"Accomplir “<Clickable(<Sheet(InstanceContent,IntegerParameter(1),3)/>)/>” avec d'autres joueurs"
14801,"Accomplir “<Clickable(<Sheet(ContentFinderCondition,IntegerParameter(1),38)/>)/>” avec des PNJ alliés"
14802,"Choix des équipiers"
14803,"<If(GreaterThan(IntegerParameter(1),0))>Nv. d'objet moyen<Indent/>: <Value>IntegerParameter(1)</Value> ou plus<Else/></If><If(GreaterThan(IntegerParameter(2),0))>
Nv. d'objet synchronisé<Indent/>: <Value>IntegerParameter(2)</Value><Else/></If>"
14804,"Renforts"
14805,""
14806,"Récompenses"
14807," Informations"
14808,"Afficher l'aide"
14809,"Aide du système de renforts"
14810,""
14811,"Aide de l'outil de mission"
14812,""
14813,"Afficher l'aide"
14814,"Équipe personnalisable"
14851,"Compendium"
14852,""
14853,"Tout"
14854,"Personnages"
14855,"Termes récurrents"
14856,"Obtention des données..."
14857,"<CommandIcon(24)/> Défiler"
14860,"Niveau de série<Indent/>:"
14861,"TOTAL:<Value>IntegerParameter(1)</Value>"
14862,"Prochain<Indent/>: <If(GreaterThan(IntegerParameter(2),0))><Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value><Else/>--/--</If>"
14863,"Crystalline Conflict"
14864,"Parties non classées"
14865,"Parties classées"
14866,"Voir les récompenses de série"
14867,"Victoires<Indent/>:"
14868,"<Switch(IntegerParameter(1))><Case(1)>☆☆☆</Case><Case(2)>★☆☆</Case><Case(3)>★★☆</Case><Case(4)>★★★</Case></Switch>"
14869,"<Format(IntegerParameter(1),FF05021D0103)/>/<Format(IntegerParameter(2),FF05021D0103)/>"
14870,"Victoire de l'équipe Astra"
14871,"Victoire de l'équipe Umbra"
14872,"Équipe Astra"
14873,"Équipe Umbra"
14874,"Progression"
14875,"Temps"
14876,"EXP de série"
14877,"K<Indent/>: <Value>IntegerParameter(1)</Value>"
14878,"A<Indent/>: <Value>IntegerParameter(1)</Value>"
14879,"S<Indent/>: <Value>IntegerParameter(1)</Value>"
14880,"Départ"
14881,"Disponible"
14882,"Récupérée"
14883,"Suivante"
14884,"Fermer"
14885,"Série précédente"
14886,"Série actuelle"
14887,"Il vous reste des récompenses de la série précédente à récupérer.
* Elles seront disponibles jusqu'au coup d'envoi de la série suivante."
14888,"Récupérer la récompense<Indent/>?"
14889,"Oui"
14890,"Non"
14891,"∞"
14892,"Bonus de victoires consécutives actif"
14893,"Nouveau record de points Crystal<Indent/>!"
14894,"Bronze"
14895,"Argent"
14896,"Or"
14897,"Platine"
14898,"Diamant"
14899,"Cristal"
14900,"Série <Value>IntegerParameter(1)</Value>"
14901,"Jalons de série"
14902,""
14903,"Impossible d'obtenir les données du personnage."
14950,"Affiche les in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions actuelles du tirage au sort des terrains."
14990,"Disposition des raccourcis spéciaux"
14991,""
14992,"Croix de raccourcis"
14993,"Barre de raccourcis"
14994,"Réinitialiser"
14995,"Valider"
14996,"Annuler"
14997,"Réinitialiser la disposition des raccourcis<Indent/>?"
14998,"Quitter sans sauvegarder les changements<Indent/>?"
15000,"<Highlight>StringParameter(1)</Highlight><If(Equal(IntegerParameter(2),ObjectParameter(0)))><Else/> [<Sheet(WorldDCGroupType,IntegerParameter(2),WORLDDCGROUPTYPE_NAME)/>]</If>"
15001,"Afficher le profil de recherche"
15002,"Modifier la carte"
15003,"Modifier le profil"
15004,"Permissions"
15005,"Modification du profil de personnage"
15006,""
15007,"Classe/Job favori"
15008,"Titre favori"
15009,"Activités favorites"
15010,"Horaires de jeu"
15011,"Semaine"
15012,"Week-end"
15013,"Quitter sans sauvegarder les changements<Indent/>?"
15014,"Modification de la carte de personnage"
15015,""
15016,"Sauvegarder"
15017,"Fermer"
15018,""
15019,"Sauvegarder / Restaurer"
15020,"Agencements prédéfinis"
15021,"Carte de base"
15022,"Motif"
15023,"Motif arrière"
15024,"En-tête"
15025,"Pied"
15026,"Cadre du portrait"
15027,"Bordure de la carte"
15028,"Décoration"
15029,"Disposition"
15030,"Normale"
15031,"Inversée"
15032,"Sauvegarder ou restaurer l'agencement"
15033,"Modifier la carte de base"
15034,"Modifier le motif"
15035,"Modifier le motif arrière"
15036,"Modifier l'en-tête"
15037,"Modifier le pied"
15038,"Modifier le cadre du portrait"
15039,"Modifier la bordure de la carte"
15040,"Modifier la décoration"
15041,"Quitter sans sauvegarder les changements<Indent/>?"
15042,"Personnalisé"
15043,"Liste détaillée des cartes de base"
15044,"Liste détaillée des motifs"
15045,"Liste détaillée des motifs arrière"
15046,"Liste détaillée des en-têtes"
15047,"Liste détaillée des pieds"
15048,"Liste détaillée des cadres de portrait"
15049,"Liste détaillée des bordures de carte"
15050,"Liste détaillée des décorations"
15051,"Tout"
15052,"Débloqués"
15053,"Non débloqués"
15054,"Sauvegarder (écraser le préréglage)"
15055,"Renommer"
15056,"Supprimer"
15057,"<Time(IntegerParameter(1))/><Value>TopLevelParameter(219)</Value>.<Value>TopLevelParameter(221)</Value>.<Value>TopLevelParameter(222)</Value> <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>"
15058,"Saisissez le nom de la carte de personnage"
15059,"Charger le préréglage<Indent/>? L'agencement actuel sera perdu."
15060,"Permissions"
15061,""
15062,"Rendre ma carte de personnage consultable par<Indent/>:"
15063,"Mes amis"
15065,"Modifiez les paramètres ci-dessus si vous ne voulez pas que tout le monde puisse consulter votre carte de personnage."
15066,"Sélectionnez votre classe ou votre job favori pour l'afficher sur votre carte de personnage."
15067,"Sélectionnez votre titre favori pour l'afficher sur votre carte de personnage."
15068,"Sélectionnez vos activités favorites pour les afficher sur votre carte de personnage."
15069,"NIVEAU <Value>IntegerParameter(1)</Value>"
15070,"Semaine"
15071,"Week-end"
15072,"<If(Equal(IntegerParameter(3),1))><Value>IntegerParameter(1)</Value><Else/><If(Equal(IntegerParameter(1),0))>12<Else/><Value>IntegerParameter(1)</Value></If></If>:<TwoDigitValue>IntegerParameter(2)</TwoDigitValue> <Switch(IntegerParameter(3))><Case(1)></Case><Case(2)>a.m.</Case><Case(3)>p.m.</Case></Switch>"
15073,"Classe/Job actuel"
15074,"Sauvegarder"
15075,"Fermer"
15076,"Valider"
15077,"Annuler"
15078,"Classe/Job favori"
15079,""
15080,"Activités"
15081,""
15082,"Afficher l'aide de la carte de personnage"
15083,"Voir la carte de personnage"
15084,"Personnalisez votre carte de personnage pour que les autres puissent la consulter et en apprendre plus sur vous<Indent/>!

Vous pouvez voir celle des autres en accédant au sous-menu lorsque vous sélectionnez leur personnage à l'écran ou dans votre liste d'amis.

* Personne ne pourra voir votre carte tant que vous ne l'aurez pas personnalisée."
15085,"<Gui(63)/><Highlight>StringParameter(1)</Highlight>"
15086,"<If(Equal(PlayerParameter(80),0))> Sous-menu<Else/><CommandIcon(10)/> Sous-menu</If>"
15087,"Tout le monde"
15088,"Personne"
15089,"Afficher tous les réglages"
101000,"<CommandIcon(10)/> Sous-menu"
101001,"<CommandIcon(11)/>"
101002,"<CommandIcon(19)/> Sélectionner"
101003,"<CommandIcon(18)/>"
101004,"<CommandIcon(8)/>"
101005,"<CommandIcon(9)/>"
101006,"<CommandIcon(10)/>"
101026,"<CommandIcon(10)/> Sous-menu  <CommandIcon(8)/> Sélectionner"
101027,"<CommandIcon(10)/> Sous-menu"
101028,"<CommandIcon(10)/> Sous-menu  <CommandIcon(1)/> Sélection du log  <CommandIcon(11)/> Agrandissement du log"
101029,"<CommandIcon(1)/> Sélection du log  <CommandIcon(11)/>  Agrandissement du log"
101030,"<CommandIcon(8)/> Sélectionner une action"
101031,"<CommandIcon(10)/> Sous-menu  <CommandIcon(8)/> Sélectionner"
101032,"<CommandIcon(8)/> Changer d'équipement  <CommandIcon(10)/> Sous-menu  <CommandIcon(12)/><CommandIcon(13)/> Changer de catégorie"
101033,"<CommandIcon(10)/> Sous-menu  <CommandIcon(1)/> Sélection du log   <CommandIcon(2)/> Sélection de l'onglet <CommandIcon(11)/> Agrandissement du log"
101034,"<CommandIcon(10)/> Sous-menu  <CommandIcon(9)/> Discussion  <CommandIcon(11)/> Agrandissement du log"
101035,"<CommandIcon(10)/> Sous-menu  <CommandIcon(9)/> Discussion  <CommandIcon(11)/> Réinitialise la taille du log"
101036,"<CommandIcon(5)/> Historique  <CommandIcon(10)/> Effacer  <CommandIcon(13)/> Traduction automatique  <If(GreaterThan(PlayerParameter(75),0))> <CommandIcon(11)/> Clavier virtuel<Else/><Indent/></If>"
101037,"<CommandIcon(3)/> Précédent  <CommandIcon(4)/> Suivant  <CommandIcon(13)/> Traduction automatique  <If(GreaterThan(PlayerParameter(75),0))>  <CommandIcon(11)/> Clavier virtuel<Else/><Indent/></If> "
101038,"<CommandIcon(10)/> Sous-menu  <CommandIcon(11)/> Appliquer"
101039,"<CommandIcon(11)/> Appliquer  <CommandIcon(10)/> Supprimer les paramètres"
101040,"<CommandIcon(11)/> Sauvegarder les paramètres"
101041,"<CommandIcon(11)/> Confirmer la par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>tion  <CommandIcon(24)/> Défiler"
101042,"<CommandIcon(8)/> Passer  <CommandIcon(9)/> Annuler"
101043,"<CommandIcon(12)/><CommandIcon(13)/> Choisir la classe"
101044,"<CommandIcon(8)/> S'équiper de la tenue"
101045,"<CommandIcon(8)/><CommandIcon(10)/> Sous-menu  <CommandIcon(11)/> Conditions de recherche"
101046,"<CommandIcon(5)/> Trier  <CommandIcon(8)/> Confirmer  <CommandIcon(9)/> Annuler"
101047,"<CommandIcon(12)/><CommandIcon(13)/> Changer de page"
101048,"<CommandIcon(7)/> Déplacer  <CommandIcon(8)/> Confirmer  <CommandIcon(9)/> Annuler"
101049,"<CommandIcon(11)/> Modifier l'annonce de la compagnie"
101050,"<CommandIcon(11)/> Afficher les membres en ligne"
101051,"<CommandIcon(11)/> Afficher tous les membres"
101052,"<CommandIcon(8)/> Sélectionner"
101053,"<CommandIcon(8)/> Confirmer"
101054,"<CommandIcon(16)/> Descendre de la monture"
101055,"<CommandIcon(11)/> Appliquer"
101056,"<CommandIcon(11)/> Appliquer"
101057,"<CommandIcon(10)/> Sous-menu  <CommandIcon(11)/> Appliquer"
101058,"<CommandIcon(10)/> Sous-menu  <CommandIcon(9)/> Retour"
101059,"<CommandIcon(10)/> Sous-menu  <CommandIcon(9)/> Retour"
101060,"<CommandIcon(10)/> Sous-menu  <CommandIcon(9)/> Retour"
101061,"<CommandIcon(8)/> Placer dans l'arsenal  <CommandIcon(10)/> Sous-menu"
101062,"<CommandIcon(10)/> Sous-menu  <CommandIcon(12)/><CommandIcon(13)/> Changer de catégorie"
101063,"<CommandIcon(8)/> Placer dans l'inventaire  <CommandIcon(12)/><CommandIcon(13)/> Changer de catégorie"
101064,"<CommandIcon(10)/> Sous-menu  <CommandIcon(12)/><CommandIcon(13)/> Changer de catégorie  <CommandIcon(9)/> Retour"
101065,"<CommandIcon(10)/> Sous-menu  <CommandIcon(12)/><CommandIcon(13)/> Changer de catégorie  <CommandIcon(9)/> Retour"
101066,"<CommandIcon(10)/> Sous-menu  <CommandIcon(12)/><CommandIcon(13)/> Changer de catégorie  <CommandIcon(9)/> Retour"
101067,"<CommandIcon(10)/> Sous-menu  <CommandIcon(12)/><CommandIcon(13)/> Changer de catégorie  <CommandIcon(9)/> Retour"
101068,"<CommandIcon(10)/> Sous-menu  <CommandIcon(12)/><CommandIcon(13)/> Changer de catégorie  <CommandIcon(9)/> Retour"
101069,"<CommandIcon(10)/> Sous-menu  <CommandIcon(12)/><CommandIcon(13)/> Changer de catégorie  <CommandIcon(9)/> Retour"
101070,"<CommandIcon(10)/> Sous-menu"
101071,"<CommandIcon(12)/><CommandIcon(13)/> Choisir la catégorie"
101072,"<CommandIcon(11)/> Afficher les membres en ligne  <CommandIcon(3)/><CommandIcon(4)/> Changer de page"
101073,"<CommandIcon(11)/> Afficher tous les membres  <CommandIcon(3)/><CommandIcon(4)/> Changer de page"
101074,"<CommandIcon(19)/> Sélectionner"
101075,"<CommandIcon(23)/> Défiler"
101076,"<CommandIcon(8)/> Utiliser  <CommandIcon(10)/> Sous-menu"
101077,"<CommandIcon(10)/> Placer dans les raccourcis"
101078,"<CommandIcon(10)/> Sélectionner  <CommandIcon(11)/> Confirmer la par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>tion  <CommandIcon(24)/> Défiler"
101079,"<CommandIcon(10)/> Reprendre l'objet"
101080,"<CommandIcon(8)/> Choisir un objet"
101081,"<CommandIcon(5)/> Défiler"
101082,"<CommandIcon(10)/> Effacer <CommandIcon(13)/> Traduction automatique<If(GreaterThan(PlayerParameter(75),0))>  <CommandIcon(11)/> Clavier virtuel<Else/><Indent/></If> "
101083,"<CommandIcon(3)/> Précédent  <CommandIcon(4)/> Suivant  <CommandIcon(13)/> Traduction automatique<If(GreaterThan(PlayerParameter(75),0))>  <CommandIcon(11)/> Clavier virtuel<Else/><Indent/></If>"
101084,"<CommandIcon(10)/> Sous-menu  <CommandIcon(11)/> Choisir un objet"
101085,"<CommandIcon(7)/> Déplacer  <CommandIcon(8)/> Confirmer  <CommandIcon(9)/> Annuler"
101086,""
101087,"<CommandIcon(8)/> Sortir un objet <CommandIcon(11)/> Choisir un objet"
101088,"<CommandIcon(10)/> Sous-menu  <CommandIcon(9)/> Retour"
101089,"<CommandIcon(10)/> Sous-menu  <CommandIcon(12)/><CommandIcon(13)/> Changer de catégorie  <CommandIcon(9)/> Retour"
101090,"<CommandIcon(10)/> Placer dans les raccourcis"
101091,"<CommandIcon(10)/> Sous-menu"
101092,"<CommandIcon(8)/> Mettre/retirer"
101093,"<CommandIcon(11)/> Choix aléatoire"
101094,"<CommandIcon(8)/> Choisir la couleur  <CommandIcon(11)/> Choix aléatoire"
101095,"<CommandIcon(8)/> Sélectionner  <CommandIcon(11)/> Choix aléatoire"
101096,"<CommandIcon(24)/> Défilement des in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions"
101097,"<CommandIcon(3)/><CommandIcon(4)/> Déplacer <CommandIcon(8)/> Confirmer"
101098,"<CommandIcon(11)/> Appliquer"
101099,"<CommandIcon(11)/> Choisir un objet"
101100,"<CommandIcon(10)/> Sous-menu  <CommandIcon(1)/> Sélection du log  <CommandIcon(11)/> Taille normale du log"
101101,"<Gui(17)/> Réduction de la fenêtre  <CommandIcon(11)/> Cacher/Afficher"
101102,"<CommandIcon(10)/> Sous-menu  <CommandIcon(11)/> Vérifier la tenue"
101103,"<CommandIcon(8)/> Bons coins"
101104,"<CommandIcon(23)/> Défilement de la carte"
101105,"<CommandIcon(23)/> Défilement de la carte <CommandIcon(8)/> Nomenclature"
101106,"<CommandIcon(19)/> Sélectionner"
101107,"<CommandIcon(1)/> Sélection du log  <CommandIcon(2)/> Sélection de l'onglet <CommandIcon(11)/> Agrandissement du log"
101108,"<CommandIcon(1)/> Sélection du log  <CommandIcon(11)/> Taille normale du log"
101109,"<CommandIcon(11)/> Choisir un objet"
101110,"<CommandIcon(10)/> Annuler les changements"
101111,"<CommandIcon(18)/> Terminer l'arrangement du mobilier"
101112,"<Gui(13)/>+<Gui(20)/> Déplacer  <CommandIcon(14)/><CommandIcon(15)/> Tourner  <CommandIcon(10)/> Sous-menu  <CommandIcon(11)/> Activer/Désactiver la fonction d'ancrage"
101113,"<Gui(13)/>+<Gui(20)/> Déplacer  <CommandIcon(14)/><CommandIcon(15)/> Tourner  <CommandIcon(10)/> Sous-menu  <CommandIcon(11)/> Activer/Désactiver la fonction d'ancrage <CommandIcon(12)/>+<CommandIcon(11)/> Activer/Désactiver le placement sur meuble"
101114,"<CommandIcon(10)/> Sous-menu  <CommandIcon(11)/> Liste du mobilier"
101115,"<CommandIcon(10)/> Sous-menu <CommandIcon(11)/> Inventaire"
101116,"<CommandIcon(11)/> Déplacer"
101117,"<CommandIcon(20)/> Déplacer  <CommandIcon(25)/> Tourner  <CommandIcon(12)/>+<CommandIcon(24)/> Zoomer"
101118,"<CommandIcon(10)/> Sous-menu  <CommandIcon(20)/> Déplacer  <CommandIcon(25)/> Tourner  <CommandIcon(12)/>+<CommandIcon(24)/> Zoomer"
101119,"<CommandIcon(10)/> Sous-menu  <CommandIcon(11)/> Activer/Désactiver la fonction d'ancrage"
101120,"<CommandIcon(10)/> Sous-menu  <CommandIcon(11)/> Activer/Désactiver la fonction d'ancrage  <CommandIcon(12)/>+<CommandIcon(11)/> Activer/Désactiver le placement sur meuble"
101121,"<CommandIcon(10)/> Placer dans les raccourcis"
101122,"<CommandIcon(10)/> Sous-menu  <CommandIcon(1)/> Sélection du log  <CommandIcon(2)/> Sélection de l'onglet"
101123,"<CommandIcon(10)/> Sous-menu  <CommandIcon(9)/> Retour"
101124,"<CommandIcon(1)/> Sélection du log  <CommandIcon(2)/> Sélection de l'onglet"
101125,"<CommandIcon(12)/><CommandIcon(13)/> Naviguer entre les onglets"
101126,"<CommandIcon(9)/> Discussion  <CommandIcon(11)/> Agrandissement du log"
101127,"<CommandIcon(9)/> Discussion  <CommandIcon(11)/> Réinitialise la taille du log"
101128,"<CommandIcon(23)/> Défiler  <CommandIcon(11)/> Changer de zone  <CommandIcon(12)/>+<CommandIcon(23)/> Zoom avant/arrière"
101129,"<CommandIcon(10)/> Sous-menu"
101130,"<CommandIcon(9)/> Retour"
101131,"<CommandIcon(1)/> Sélection du log  <CommandIcon(2)/> Sélection de l'onglet"
101132,"<CommandIcon(12)/><CommandIcon(13)/> Choisir la classe"
101133,"<CommandIcon(12)/><CommandIcon(13)/> Choix de la catégorie  <CommandIcon(10)/> Sous-menu  <CommandIcon(11)/> Synthétiser"
101134,"<CommandIcon(10)/> Sous-menu  <CommandIcon(11)/> Synthétiser"
101135,"<CommandIcon(9)/> Bouton “Fermer”"
101136,"<CommandIcon(9)/> Bouton “Fermer”"
101137,"<CommandIcon(10)/> Sous-menu"
101138,"<CommandIcon(10)/> Sous-menu"
101139,"<CommandIcon(10)/> Sous-menu"
101140,"<CommandIcon(10)/> Sous-menu  <CommandIcon(20)/> Déplacer  <CommandIcon(25)/> Tourner  <CommandIcon(12)/>+<CommandIcon(24)/> Zoomer"
101141,"<CommandIcon(23)/> Défiler  <CommandIcon(11)/> Changer de zone  <CommandIcon(12)/>+<CommandIcon(23)/> Zoom avant/arrière  <CommandIcon(12)/>+<CommandIcon(13)/> Lien de carte"
101142,"<CommandIcon(23)/> Défiler  <CommandIcon(11)/> Alterner les étages  <CommandIcon(12)/>+<CommandIcon(23)/> Zoom avant/arrière  <CommandIcon(12)/>+<CommandIcon(13)/> Lien de carte"
101143,"<CommandIcon(10)/> Sous-menu"
101144,"<CommandIcon(10)/> Sous-menu"
101145,"<CommandIcon(10)/>サブコマンド <CommandIcon(24)/>詳細情報のスクロール"
101146,"<CommandIcon(10)/> Sous-menu"
101147,"<CommandIcon(11)/> Choix aléatoire"
101148,"<CommandIcon(10)/> Sous-menu"
101149,"<CommandIcon(10)/> Sous-menu"
101150,"<CommandIcon(11)/> Choix aléatoire"
101151,"<CommandIcon(10)/> Sous-menu"
101152,"<CommandIcon(11)/> Règles"
101153,"<CommandIcon(19)/> Sélectionner"
101154,"<CommandIcon(10)/> Sous-menu"
101155,"<CommandIcon(18)/> Terminer la teinture du mobilier"
101156,"<CommandIcon(19)/> Sélectionner"
101157,"<CommandIcon(19)/> Sélectionner"
101158,"<CommandIcon(8)/> Confirmer"
101159,"<CommandIcon(18)/> Terminer l'arrangement du mobilier"
101160,"<Gui(13)/>+<Gui(20)/> Déplacer  <CommandIcon(14)/><CommandIcon(15)/> Tourner  <CommandIcon(11)/> <If(IntegerParameter(1))>Activer la fonction d'ancrage<Else/>Désactiver la fonction d'ancrage</If>"
101161,"<Gui(13)/>+<Gui(20)/> Déplacer  <CommandIcon(14)/><CommandIcon(15)/> Tourner  <CommandIcon(11)/> <If(IntegerParameter(1))>Activer la fonction d'ancrage<Else/>Désactiver la fonction d'ancrage</If> <CommandIcon(12)/>+<CommandIcon(11)/> <If(IntegerParameter(1))>Activer le placement sur meuble<Else/>Désactiver le placement sur meuble</If>"
101162,"<CommandIcon(11)/> <If(IntegerParameter(1))>Activer la fonction d'ancrage<Else/>Désactiver la fonction d'ancrage</If>"
101163,"<CommandIcon(11)/> <If(IntegerParameter(1))>Activer la fonction d'ancrage<Else/>Désactiver la fonction d'ancrage</If>  <CommandIcon(12)/>+<CommandIcon(11)/> <If(IntegerParameter(1))>Activer le placement sur meuble<Else/>Désactiver le placement sur meuble</If>"
101164,"<CommandIcon(5)/>移動先の選択 <CommandIcon(8)/>転送する <CommandIcon(23)/>マップ操作に移る"
101165,"<CommandIcon(23)/>スクロール <CommandIcon(7)/>リスト操作に移る"
101166,"<CommandIcon(23)/>スクロール <CommandIcon(8)/>転送する <CommandIcon(7)/>リスト操作に移る"
101801,"Hydaelyn"
101802,"Masako Ikeda"
101803,"Lucy Todd"
101804,"Véronique Augereau"
101805,"Sonngard Dressler"
101806,"Gaius van Baelsar"
101807,"Akio Otsuka"
101808,"Richard Epcar "
101809,"Philippe Dumond"
101810,"Thomas Dehler"
101811,"Lahabrea"
101812,"Shuichi Ikeda"
101813,"Kyle Herbert "
101814,"Gabriel Le Doze"
101815,"Michael Che Koch"
101816,"Cid"
101817,"Rikiya Koyama"
101818,"Grant George "
101819,"Lionel Tua"
101820,"Achim Barrenstein"
101821,"Minfilia"
101822,"Miyuki Sawashiro"
101823,"Amy Bolton "
101824,"Jessica Monceau"
101825,"Djuwita Müller"
101826,"Thancred"
