key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
32343,17668,"Woodworking","RecipeLevelTable#320","Torreya Longbow",1,"Torreya Lumber",2,"Chromite Ingot",2,"Gazelle Leather",1,"Twinthread",1,"Everborn Aethersand",3,"Grade 2 Reisui of Dexterity",3,"",0,"",0,"Wind Cluster",2,"Ice Cluster",2,1032,False,50,100,100,100,0,1320,1220,1500,0,"Master Carpenter V",0,True,True,True,"","",False,False,0
32344,10788,"Smithing","RecipeLevelTable#320","Chromite Daggers",1,"Chromite Ingot",3,"Torreya Lumber",1,"Palladium Ingot",1,"Everborn Aethersand",3,"Grade 2 Reisui of Dexterity",3,"",0,"",0,"",0,"Fire Cluster",2,"Earth Cluster",2,1033,True,50,100,100,100,0,1320,1220,1500,0,"Master Blacksmith V",0,True,True,True,"","",False,False,0
32345,10769,"Smithing","RecipeLevelTable#320","Chromite Greatsword",1,"Chromite Ingot",3,"Palladium Ingot",1,"Gazelle Leather",1,"Everborn Aethersand",3,"Grade 2 Reisui of Vitality",3,"",0,"",0,"",0,"Fire Cluster",2,"Earth Cluster",2,1033,True,50,100,100,100,0,1320,1220,1500,0,"Master Blacksmith V",0,True,True,True,"","",False,False,0
32346,10794,"Smithing","RecipeLevelTable#320","Chromite Arquebus",1,"Chromite Ingot",2,"Torreya Lumber",1,"Palladium Ingot",1,"Black Firesand",1,"Everborn Aethersand",3,"Grade 2 Reisui of Dexterity",3,"",0,"",0,"Fire Cluster",2,"Earth Cluster",2,1033,False,50,100,100,100,0,1320,1220,1500,0,"Master Blacksmith V",0,True,True,True,"","",False,False,0
32347,17672,"Woodworking","RecipeLevelTable#320","Torreya Cane",1,"Torreya Lumber",3,"Palladium Ingot",1,"Durium Ingot",1,"Everborn Aethersand",3,"Grade 2 Reisui of Mind",3,"",0,"",0,"",0,"Wind Cluster",2,"Ice Cluster",2,1032,False,50,100,100,100,0,1320,1220,1500,0,"Master Carpenter V",0,True,True,True,"","",False,False,0
32348,16069,"Goldsmithing","RecipeLevelTable#320","Palladium Staff",1,"Palladium Ingot",3,"Torreya Lumber",1,"Azurite",1,"Everborn Aethersand",3,"Grade 2 Reisui of Intelligence",3,"",0,"",0,"",0,"Wind Cluster",2,"Fire Cluster",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"Master Goldsmith V",0,True,True,True,"","",False,False,0
32349,18857,"Alchemy","RecipeLevelTable#320","Grimoire of the True Griffin",1,"True Griffin Leather",2,"Torreya Lumber",1,"Palladium Ingot",1,"Enchanted Palladium Ink",1,"Everborn Aethersand",3,"Grade 2 Reisui of Intelligence",3,"",0,"",0,"Water Cluster",2,"Lightning Cluster",2,1038,False,50,100,100,100,0,1320,1220,1500,0,"Master Alchemist V",0,True,True,True,"","",False,False,0
32350,18862,"Alchemy","RecipeLevelTable#320","Codex of the True Griffin",1,"True Griffin Leather",2,"Torreya Lumber",1,"Palladium Ingot",1,"Enchanted Palladium Ink",1,"Everborn Aethersand",3,"Grade 2 Reisui of Mind",3,"",0,"",0,"Water Cluster",2,"Lightning Cluster",2,1038,False,50,100,100,100,0,1320,1220,1500,0,"Master Alchemist V",0,True,True,True,"","",False,False,0
32351,16079,"Goldsmithing","RecipeLevelTable#320","Palladium Orrery",1,"Palladium Ingot",2,"Torreya Lumber",2,"Durium Ingot",1,"Enchanted Palladium Ink",1,"Everborn Aethersand",3,"Grade 2 Reisui of Mind",3,"",0,"",0,"Wind Cluster",2,"Fire Cluster",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"Master Goldsmith V",0,True,True,True,"","",False,False,0
32352,10783,"Smithing","RecipeLevelTable#320","Chromite Uchigatana",1,"Chromite Ingot",3,"Torreya Lumber",1,"Palladium Ingot",1,"Slate Whetstone",1,"Everborn Aethersand",3,"Grade 2 Reisui of Strength",3,"",0,"",0,"Fire Cluster",2,"Earth Cluster",2,1033,False,50,100,100,100,0,1320,1220,1500,0,"Master Blacksmith V",0,True,True,True,"","",False,False,0
32353,16073,"Goldsmithing","RecipeLevelTable#320","Palladium Rapier",1,"Palladium Ingot",3,"Chromite Ingot",1,"Durium Ingot",1,"Everborn Aethersand",3,"Grade 2 Reisui of Intelligence",3,"",0,"",0,"",0,"Wind Cluster",2,"Fire Cluster",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"Master Goldsmith V",0,True,True,True,"","",False,False,0
32354,11847,"Armorcraft","RecipeLevelTable#320","Chromite Shield",1,"Chromite Ingot",1,"Torreya Lumber",1,"Gazelle Leather",1,"Everborn Aethersand",1,"Grade 2 Reisui of Vitality",1,"",0,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,1034,False,50,100,100,100,0,1320,1220,1500,0,"Master Armorer V",0,True,True,True,"","",False,False,0
32355,11852,"Armorcraft","RecipeLevelTable#320","Chromite Helm of Fending",1,"Chromite Ingot",2,"Palladium Ingot",1,"Gazelle Horn",2,"Rhodonite",1,"Everbright Aethersand",2,"Grade 2 Reisui of Vitality",1,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,1034,False,50,100,100,100,0,1320,1220,1500,0,"Master Armorer V",0,True,True,True,"","",False,False,0
32356,11853,"Armorcraft","RecipeLevelTable#320","Chromite Armor of Fending",1,"Chromite Ingot",3,"Palladium Ingot",1,"Steppe Serge",2,"Rhodonite",1,"Everbright Aethersand",3,"Grade 2 Reisui of Vitality",2,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,1034,False,50,100,100,100,0,1320,1220,1500,0,"Master Armorer V",0,True,True,True,"","",False,False,0
32357,11855,"Armorcraft","RecipeLevelTable#320","Chromite Gauntlets of Fending",1,"Chromite Ingot",2,"Palladium Ingot",1,"Steppe Serge",1,"Everborn Aethersand",2,"Grade 2 Reisui of Vitality",1,"",0,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,1034,False,50,100,100,100,0,1320,1220,1500,0,"Master Armorer V",0,True,True,True,"","",False,False,0
32358,13256,"Leatherworking","RecipeLevelTable#320","True Griffin Breeches of Fending",1,"True Griffin Leather",3,"Chromite Ingot",1,"Twinthread",1,"Everdeep Aethersand",3,"Grade 2 Reisui of Vitality",2,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"Master Leatherworker V",0,True,True,True,"","",False,False,0
32359,11857,"Armorcraft","RecipeLevelTable#320","Chromite Sabatons of Fending",1,"Chromite Ingot",2,"Palladium Ingot",1,"Steppe Serge",1,"Everdeep Aethersand",2,"Grade 2 Reisui of Vitality",1,"",0,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,1034,False,50,100,100,100,0,1320,1220,1500,0,"Master Armorer V",0,True,True,True,"","",False,False,0
32360,14593,"Clothcraft","RecipeLevelTable#320","Indigo Ramie Sash of Fending",1,"Rhea Cloth",2,"Palladium Nugget",1,"Twinthread",1,"Everdeep Aethersand",1,"Grade 2 Reisui of Vitality",1,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"Master Weaver V",0,True,True,True,"","",False,False,0
32361,16085,"Goldsmithing","RecipeLevelTable#320","Palladium Circlet of Maiming",1,"Palladium Ingot",2,"Chromite Ingot",1,"Gazelle Horn",1,"Rhodonite",1,"Everbright Aethersand",2,"Grade 2 Reisui of Strength",1,"",0,"",0,"Wind Cluster",2,"Fire Cluster",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"Master Goldsmith V",0,True,True,True,"","",False,False,0
32362,11854,"Armorcraft","RecipeLevelTable#320","Chromite Mail of Maiming",1,"Chromite Ingot",3,"Palladium Ingot",1,"Gazelle Leather",2,"Rhodonite",2,"Everbright Aethersand",3,"Grade 2 Reisui of Strength",2,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,1034,False,50,100,100,100,0,1320,1220,1500,0,"Master Armorer V",0,True,True,True,"","",False,False,0
32363,11856,"Armorcraft","RecipeLevelTable#320","Chromite Gauntlets of Maiming",1,"Chromite Ingot",2,"Palladium Ingot",1,"Gazelle Leather",1,"Everborn Aethersand",2,"Grade 2 Reisui of Strength",1,"",0,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,1034,False,50,100,100,100,0,1320,1220,1500,0,"Master Armorer V",0,True,True,True,"","",False,False,0
32364,13257,"Leatherworking","RecipeLevelTable#320","True Griffin Breeches of Maiming",1,"True Griffin Leather",3,"Chromite Ingot",1,"Twinthread",1,"Everdeep Aethersand",3,"Grade 2 Reisui of Strength",2,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"Master Leatherworker V",0,True,True,True,"","",False,False,0
32365,11858,"Armorcraft","RecipeLevelTable#320","Chromite Greaves of Maiming",1,"Chromite Ingot",2,"Palladium Ingot",1,"Gazelle Leather",1,"Everdeep Aethersand",2,"Grade 2 Reisui of Strength",1,"",0,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,1034,False,50,100,100,100,0,1320,1220,1500,0,"Master Armorer V",0,True,True,True,"","",False,False,0
32366,14594,"Clothcraft","RecipeLevelTable#320","Indigo Ramie Sash of Maiming",1,"Rhea Cloth",2,"Palladium Nugget",1,"Twinthread",1,"Everdeep Aethersand",1,"Grade 2 Reisui of Strength",1,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"Master Weaver V",0,True,True,True,"","",False,False,0
32367,16086,"Goldsmithing","RecipeLevelTable#320","Palladium Circlet of Striking",1,"Palladium Ingot",3,"Gazelle Horn",1,"Rhodonite",1,"Everbright Aethersand",2,"Grade 2 Reisui of Strength",1,"",0,"",0,"",0,"Wind Cluster",2,"Fire Cluster",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"Master Goldsmith V",0,True,True,True,"","",False,False,0
32368,13247,"Leatherworking","RecipeLevelTable#320","True Griffin Chestpiece of Striking",1,"True Griffin Leather",2,"Rhea Cloth",1,"Chromite Ingot",1,"Rhodonite",2,"Everbright Aethersand",3,"Grade 2 Reisui of Strength",2,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"Master Leatherworker V",0,True,True,True,"","",False,False,0
32369,13249,"Leatherworking","RecipeLevelTable#320","True Griffin Bracers of Striking",1,"True Griffin Leather",2,"Palladium Ingot",1,"Twinthread",1,"Everborn Aethersand",2,"Grade 2 Reisui of Strength",1,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"Master Leatherworker V",0,True,True,True,"","",False,False,0
32370,14600,"Clothcraft","RecipeLevelTable#320","Indigo Ramie Sarouel of Striking",1,"Rhea Cloth",3,"True Griffin Leather",1,"Palladium Nugget",1,"Twinthread",1,"Everdeep Aethersand",3,"Grade 2 Reisui of Strength",2,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"Master Weaver V",0,True,True,True,"","",False,False,0
32371,13259,"Leatherworking","RecipeLevelTable#320","True Griffin Caligae of Striking",1,"True Griffin Leather",2,"Palladium Ingot",1,"Twinthread",1,"Everdeep Aethersand",2,"Grade 2 Reisui of Strength",1,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"Master Leatherworker V",0,True,True,True,"","",False,False,0
32372,14595,"Clothcraft","RecipeLevelTable#320","Indigo Ramie Sash of Striking",1,"Rhea Cloth",2,"Palladium Nugget",1,"Twinthread",1,"Everdeep Aethersand",1,"Grade 2 Reisui of Strength",1,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"Master Weaver V",0,True,True,True,"","",False,False,0
32373,13244,"Leatherworking","RecipeLevelTable#320","True Griffin Hat of Aiming",1,"True Griffin Leather",2,"Palladium Ingot",1,"Rhodonite",1,"Eagle Feather",1,"Everbright Aethersand",2,"Grade 2 Reisui of Dexterity",1,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"Master Leatherworker V",0,True,True,True,"","",False,False,0
32374,14581,"Clothcraft","RecipeLevelTable#320","Indigo Ramie Tabard of Aiming",1,"Rhea Cloth",3,"True Griffin Leather",1,"Molybdenum Ingot",1,"Rhodonite",1,"Everbright Aethersand",3,"Grade 2 Reisui of Dexterity",2,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"Master Weaver V",0,True,True,True,"","",False,False,0
32375,13251,"Leatherworking","RecipeLevelTable#320","True Griffin Bracers of Aiming",1,"True Griffin Leather",2,"Palladium Ingot",1,"Twinthread",1,"Everborn Aethersand",2,"Grade 2 Reisui of Dexterity",1,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"Master Leatherworker V",0,True,True,True,"","",False,False,0
32376,13258,"Leatherworking","RecipeLevelTable#320","True Griffin Breeches of Aiming",1,"True Griffin Leather",3,"Chromite Ingot",1,"Twinthread",1,"Everdeep Aethersand",3,"Grade 2 Reisui of Dexterity",2,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"Master Leatherworker V",0,True,True,True,"","",False,False,0
32377,13261,"Leatherworking","RecipeLevelTable#320","True Griffin Boots of Aiming",1,"True Griffin Leather",2,"Chromite Ingot",1,"Twinthread",1,"Everdeep Aethersand",2,"Grade 2 Reisui of Dexterity",1,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"Master Leatherworker V",0,True,True,True,"","",False,False,0
32378,14597,"Clothcraft","RecipeLevelTable#320","Indigo Ramie Sash of Aiming",1,"Rhea Cloth",2,"Palladium Nugget",1,"Twinthread",1,"Everdeep Aethersand",1,"Grade 2 Reisui of Dexterity",1,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"Master Weaver V",0,True,True,True,"","",False,False,0
32379,16087,"Goldsmithing","RecipeLevelTable#320","Palladium Circlet of Scouting",1,"Palladium Ingot",3,"Gazelle Horn",1,"Triphane",1,"Everbright Aethersand",2,"Grade 2 Reisui of Dexterity",1,"",0,"",0,"",0,"Wind Cluster",2,"Fire Cluster",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"Master Goldsmith V",0,True,True,True,"","",False,False,0
32380,13248,"Leatherworking","RecipeLevelTable#320","True Griffin Chestpiece of Scouting",1,"True Griffin Leather",2,"Rhea Cloth",1,"Chromite Ingot",1,"Triphane",2,"Everbright Aethersand",3,"Grade 2 Reisui of Dexterity",2,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"Master Leatherworker V",0,True,True,True,"","",False,False,0
32381,13250,"Leatherworking","RecipeLevelTable#320","True Griffin Bracers of Scouting",1,"True Griffin Leather",2,"Palladium Ingot",1,"Twinthread",1,"Everborn Aethersand",2,"Grade 2 Reisui of Dexterity",1,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"Master Leatherworker V",0,True,True,True,"","",False,False,0
32382,14601,"Clothcraft","RecipeLevelTable#320","Indigo Ramie Sarouel of Scouting",1,"Rhea Cloth",3,"True Griffin Leather",1,"Palladium Nugget",1,"Twinthread",1,"Everdeep Aethersand",3,"Grade 2 Reisui of Dexterity",2,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"Master Weaver V",0,True,True,True,"","",False,False,0
32383,13260,"Leatherworking","RecipeLevelTable#320","True Griffin Caligae of Scouting",1,"True Griffin Leather",2,"Palladium Ingot",1,"Twinthread",1,"Everdeep Aethersand",2,"Grade 2 Reisui of Dexterity",1,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"Master Leatherworker V",0,True,True,True,"","",False,False,0
32384,14596,"Clothcraft","RecipeLevelTable#320","Indigo Ramie Sash of Scouting",1,"Rhea Cloth",2,"Palladium Nugget",1,"Twinthread",1,"Everdeep Aethersand",1,"Grade 2 Reisui of Dexterity",1,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"Master Weaver V",0,True,True,True,"","",False,False,0
32385,13246,"Leatherworking","RecipeLevelTable#320","True Griffin Hat of Healing",1,"True Griffin Leather",2,"Rhea Cloth",1,"Twinthread",1,"Triphane",1,"Everbright Aethersand",2,"Grade 2 Reisui of Mind",1,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"Master Leatherworker V",0,True,True,True,"","",False,False,0
32386,14583,"Clothcraft","RecipeLevelTable#320","Indigo Ramie Robe of Healing",1,"Rhea Cloth",3,"Palladium Ingot",1,"Twinthread",1,"Triphane",2,"Everbright Aethersand",3,"Grade 2 Reisui of Mind",2,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"Master Weaver V",0,True,True,True,"","",False,False,0
32387,13253,"Leatherworking","RecipeLevelTable#320","True Griffin Gloves of Healing",1,"True Griffin Leather",2,"Palladium Ingot",1,"Twinthread",1,"Everborn Aethersand",2,"Grade 2 Reisui of Mind",1,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"Master Leatherworker V",0,True,True,True,"","",False,False,0
32388,14603,"Clothcraft","RecipeLevelTable#320","Indigo Ramie Skirt of Healing",1,"Rhea Cloth",3,"Palladium Ingot",1,"Twinthread",1,"Triphane",1,"Everdeep Aethersand",3,"Grade 2 Reisui of Mind",2,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"Master Weaver V",0,True,True,True,"","",False,False,0
32389,13263,"Leatherworking","RecipeLevelTable#320","True Griffin Sandals of Healing",1,"True Griffin Leather",2,"Palladium Ingot",1,"Twinthread",1,"Everdeep Aethersand",2,"Grade 2 Reisui of Mind",1,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"Master Leatherworker V",0,True,True,True,"","",False,False,0
32390,14599,"Clothcraft","RecipeLevelTable#320","Indigo Ramie Sash of Healing",1,"Rhea Cloth",2,"Palladium Nugget",1,"Twinthread",1,"Everdeep Aethersand",1,"Grade 2 Reisui of Mind",1,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"Master Weaver V",0,True,True,True,"","",False,False,0
32391,13245,"Leatherworking","RecipeLevelTable#320","True Griffin Hat of Casting",1,"True Griffin Leather",2,"Palladium Ingot",1,"Triphane",1,"Eagle Feather",1,"Everbright Aethersand",2,"Grade 2 Reisui of Intelligence",1,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"Master Leatherworker V",0,True,True,True,"","",False,False,0
32392,14582,"Clothcraft","RecipeLevelTable#320","Indigo Ramie Robe of Casting",1,"Rhea Cloth",3,"Palladium Ingot",1,"Twinthread",1,"Triphane",2,"Everbright Aethersand",3,"Grade 2 Reisui of Intelligence",2,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"Master Weaver V",0,True,True,True,"","",False,False,0
32393,13252,"Leatherworking","RecipeLevelTable#320","True Griffin Gloves of Casting",1,"True Griffin Leather",2,"Palladium Ingot",1,"Twinthread",1,"Everborn Aethersand",2,"Grade 2 Reisui of Intelligence",1,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"Master Leatherworker V",0,True,True,True,"","",False,False,0
32394,14602,"Clothcraft","RecipeLevelTable#320","Indigo Ramie Skirt of Casting",1,"Rhea Cloth",3,"Palladium Ingot",1,"Twinthread",1,"Star Spinel",1,"Everdeep Aethersand",3,"Grade 2 Reisui of Intelligence",2,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"Master Weaver V",0,True,True,True,"","",False,False,0
32395,13262,"Leatherworking","RecipeLevelTable#320","True Griffin Sandals of Casting",1,"True Griffin Leather",2,"Palladium Ingot",1,"Twinthread",1,"Everdeep Aethersand",2,"Grade 2 Reisui of Intelligence",1,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"Master Leatherworker V",0,True,True,True,"","",False,False,0
32396,14598,"Clothcraft","RecipeLevelTable#320","Indigo Ramie Sash of Casting",1,"Rhea Cloth",2,"Palladium Nugget",1,"Twinthread",1,"Everdeep Aethersand",1,"Grade 2 Reisui of Intelligence",1,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"Master Weaver V",0,True,True,True,"","",False,False,0
32397,16088,"Goldsmithing","RecipeLevelTable#320","Palladium Earring of Fending",1,"Palladium Ingot",2,"Star Spinel",1,"Triphane",1,"Everbright Aethersand",1,"Grade 2 Reisui of Vitality",1,"",0,"",0,"",0,"Wind Cluster",2,"Fire Cluster",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"Master Goldsmith V",0,True,True,True,"","",False,False,0
32398,16089,"Goldsmithing","RecipeLevelTable#320","Palladium Earring of Slaying",1,"Palladium Ingot",2,"Star Spinel",1,"Triphane",1,"Everbright Aethersand",1,"Grade 2 Reisui of Strength",1,"",0,"",0,"",0,"Wind Cluster",2,"Fire Cluster",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"Master Goldsmith V",0,True,True,True,"","",False,False,0
32399,16090,"Goldsmithing","RecipeLevelTable#320","Palladium Earring of Aiming",1,"Palladium Ingot",2,"Star Spinel",1,"Triphane",1,"Everbright Aethersand",1,"Grade 2 Reisui of Dexterity",1,"",0,"",0,"",0,"Wind Cluster",2,"Fire Cluster",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"Master Goldsmith V",0,True,True,True,"","",False,False,0
32400,16092,"Goldsmithing","RecipeLevelTable#320","Palladium Earring of Healing",1,"Palladium Ingot",2,"Star Spinel",1,"Triphane",1,"Everbright Aethersand",1,"Grade 2 Reisui of Mind",1,"",0,"",0,"",0,"Wind Cluster",2,"Fire Cluster",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"Master Goldsmith V",0,True,True,True,"","",False,False,0
32401,16091,"Goldsmithing","RecipeLevelTable#320","Palladium Earring of Casting",1,"Palladium Ingot",2,"Star Spinel",1,"Triphane",1,"Everbright Aethersand",1,"Grade 2 Reisui of Intelligence",1,"",0,"",0,"",0,"Wind Cluster",2,"Fire Cluster",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"Master Goldsmith V",0,True,True,True,"","",False,False,0
32402,17677,"Woodworking","RecipeLevelTable#320","Torreya Choker of Fending",1,"Torreya Lumber",1,"True Griffin Leather",1,"Palladium Nugget",1,"Star Spinel",1,"Everbright Aethersand",1,"Grade 2 Reisui of Vitality",1,"",0,"",0,"Wind Cluster",2,"Ice Cluster",2,1032,True,50,100,100,100,0,1320,1220,1500,0,"Master Carpenter V",0,True,True,True,"","",False,False,0
32403,17678,"Woodworking","RecipeLevelTable#320","Torreya Choker of Slaying",1,"Torreya Lumber",1,"True Griffin Leather",1,"Palladium Nugget",1,"Star Spinel",1,"Everbright Aethersand",1,"Grade 2 Reisui of Strength",1,"",0,"",0,"Wind Cluster",2,"Ice Cluster",2,1032,True,50,100,100,100,0,1320,1220,1500,0,"Master Carpenter V",0,True,True,True,"","",False,False,0
32404,17679,"Woodworking","RecipeLevelTable#320","Torreya Choker of Aiming",1,"Torreya Lumber",1,"True Griffin Leather",1,"Palladium Nugget",1,"Star Spinel",1,"Everbright Aethersand",1,"Grade 2 Reisui of Dexterity",1,"",0,"",0,"Wind Cluster",2,"Ice Cluster",2,1032,True,50,100,100,100,0,1320,1220,1500,0,"Master Carpenter V",0,True,True,True,"","",False,False,0
32405,17681,"Woodworking","RecipeLevelTable#320","Torreya Choker of Healing",1,"Torreya Lumber",1,"True Griffin Leather",1,"Palladium Nugget",1,"Star Spinel",1,"Everbright Aethersand",1,"Grade 2 Reisui of Mind",1,"",0,"",0,"Wind Cluster",2,"Ice Cluster",2,1032,True,50,100,100,100,0,1320,1220,1500,0,"Master Carpenter V",0,True,True,True,"","",False,False,0
32406,17680,"Woodworking","RecipeLevelTable#320","Torreya Choker of Casting",1,"Torreya Lumber",1,"True Griffin Leather",1,"Palladium Nugget",1,"Star Spinel",1,"Everbright Aethersand",1,"Grade 2 Reisui of Intelligence",1,"",0,"",0,"Wind Cluster",2,"Ice Cluster",2,1032,True,50,100,100,100,0,1320,1220,1500,0,"Master Carpenter V",0,True,True,True,"","",False,False,0
32407,17682,"Woodworking","RecipeLevelTable#320","Torreya Bracelet of Fending",1,"Torreya Lumber",1,"True Griffin Leather",1,"Palladium Nugget",1,"Star Spinel",1,"Everborn Aethersand",1,"Grade 2 Reisui of Vitality",1,"",0,"",0,"Wind Cluster",2,"Ice Cluster",2,1032,True,50,100,100,100,0,1320,1220,1500,0,"Master Carpenter V",0,True,True,True,"","",False,False,0
32408,17683,"Woodworking","RecipeLevelTable#320","Torreya Bracelet of Slaying",1,"Torreya Lumber",1,"True Griffin Leather",1,"Palladium Nugget",1,"Star Spinel",1,"Everborn Aethersand",1,"Grade 2 Reisui of Strength",1,"",0,"",0,"Wind Cluster",2,"Ice Cluster",2,1032,True,50,100,100,100,0,1320,1220,1500,0,"Master Carpenter V",0,True,True,True,"","",False,False,0
32409,17684,"Woodworking","RecipeLevelTable#320","Torreya Bracelet of Aiming",1,"Torreya Lumber",1,"True Griffin Leather",1,"Palladium Nugget",1,"Star Spinel",1,"Everborn Aethersand",1,"Grade 2 Reisui of Dexterity",1,"",0,"",0,"Wind Cluster",2,"Ice Cluster",2,1032,True,50,100,100,100,0,1320,1220,1500,0,"Master Carpenter V",0,True,True,True,"","",False,False,0
32410,17686,"Woodworking","RecipeLevelTable#320","Torreya Bracelet of Healing",1,"Torreya Lumber",1,"True Griffin Leather",1,"Palladium Nugget",1,"Star Spinel",1,"Everborn Aethersand",1,"Grade 2 Reisui of Mind",1,"",0,"",0,"Wind Cluster",2,"Ice Cluster",2,1032,True,50,100,100,100,0,1320,1220,1500,0,"Master Carpenter V",0,True,True,True,"","",False,False,0
32411,17685,"Woodworking","RecipeLevelTable#320","Torreya Bracelet of Casting",1,"Torreya Lumber",1,"True Griffin Leather",1,"Palladium Nugget",1,"Star Spinel",1,"Everborn Aethersand",1,"Grade 2 Reisui of Intelligence",1,"",0,"",0,"Wind Cluster",2,"Ice Cluster",2,1032,True,50,100,100,100,0,1320,1220,1500,0,"Master Carpenter V",0,True,True,True,"","",False,False,0
32412,16093,"Goldsmithing","RecipeLevelTable#320","Palladium Band of Fending",1,"Palladium Ingot",2,"Durium Ingot",1,"Everborn Aethersand",1,"Grade 2 Reisui of Vitality",1,"",0,"",0,"",0,"",0,"Wind Cluster",2,"Fire Cluster",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"Master Goldsmith V",0,True,True,True,"","",False,False,0
