key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
370,"the Behatted Serpent of Ronka",0,"Behatted Serpents of Ronka",0,0,1,0,1,"ModelChara#2891",100,10,0,0,0,"Independent",0,0,0,8,386,True,False,True,False,True,0,,True,4770,3021,True,0,20,430,1,120,20,"Critter",605,1
371,"silver dasher",0,"silver dashers",0,0,1,0,0,"ModelChara#2858",100,10,0,0,0,"Independent",3,0,0,8,285,True,False,True,False,True,0,,True,4771,5009,True,0,10,280,14,30,20,"Critter",607,1
372,"paissa patissier",0,"paissa patissiers",0,0,1,0,0,"ModelChara#2892",100,5,5,0,0,"Independent",0,0,0,8,273,True,False,False,True,True,0,,True,4772,1049,True,0,30,330,28,120,20,"Critter",605,2
373,"paissa threadpuller",0,"paissa threadpullers",0,0,1,0,0,"ModelChara#2893",100,5,5,0,0,"Independent",0,0,0,8,273,True,False,False,True,True,0,,True,4773,1049,True,0,25,490,29,360,20,"Monster",623,2
374,"ancient one",0,"ancient ones",0,1,1,0,0,"ModelChara#2894",90,10,0,0,0,"Obedient",0,0,0,8,412,False,True,True,False,False,0,,True,4774,10023,True,0,20,470,22,360,20,"Critter",632,3
375,"the Major-General",0,"Major-Generals",0,0,1,0,1,"ModelChara#2895",100,10,0,0,0,"Independent",0,0,0,8,413,True,False,True,False,True,0,,True,4775,4010,True,0,15,450,38,30,20,"Critter",640,2
376,"wind-up Dulia-Chai",0,"wind-up Dulia-Chais",0,0,1,1,0,"ModelChara#2896",100,10,0,0,0,"Obedient",0,0,0,8,414,False,True,True,False,False,0,,True,4776,9040,True,0,30,660,20,120,20,"Monster",631,3
377,"amaro hatchling",0,"amaro hatchlings",0,1,1,0,0,"ModelChara#2897",100,10,0,0,0,"Independent",0,0,0,8,417,True,False,True,False,True,0,,True,4777,1093,True,0,15,430,43,0,20,"Critter",620,2
378,"Laladile",0,"Laladiles",0,0,1,0,0,"ModelChara#2898",100,10,1,0,0,"Independent",0,0,0,8,415,True,False,True,False,True,0,,True,4778,4011,True,0,20,470,46,0,20,"Critter",620,1
379,"unlucky rabbit",0,"unlucky rabbits",0,1,1,0,0,"ModelChara#2899",100,10,0,0,0,"Obedient",0,0,0,8,416,False,True,True,False,False,0,,True,4779,10025,True,0,25,480,17,0,30,"Critter",620,3
380,"Lalinator 5.H0",0,"Lalinator 5.H0s",0,0,1,0,0,"ModelChara#2977",100,10,0,0,0,"Obedient",0,0,0,8,418,False,True,False,True,False,0,,True,4780,12903,True,0,10,430,19,30,30,"Critter",601,3
381,"wind-up Mystel",0,"wind-up Mystels",0,0,1,0,0,"ModelChara#2978",100,10,0,0,0,"Obedient",0,0,0,8,419,False,True,False,True,False,0,,True,4781,9041,True,0,30,620,12,360,20,"Monster",626,3
382,"wind-up Ardbert",0,"wind-up Ardberts",0,0,1,0,0,"ModelChara#2979",100,10,0,0,0,"Obedient",0,0,0,8,420,False,True,False,True,False,0,,True,4782,9042,True,0,20,430,46,0,20,"Critter",620,3
383,"magitek helldiver F1",0,"magitek helldivers F1",0,0,1,0,0,"ModelChara#2980",100,5,5,0,0,"Obedient",0,0,0,8,421,False,True,False,True,False,0,,True,4783,11021,True,0,25,480,31,0,50,"Critter",620,4
384,"weatherproof gaelicat",0,"weatherproof gaelicats",0,0,1,0,0,"ModelChara#2981",100,10,0,0,0,"Independent",0,0,0,8,72,True,False,True,False,True,0,,True,4784,1045,True,0,15,490,4,120,20,"Monster",605,1
385,"ephemeral necromancer",0,"ephemeral necromancers",0,1,1,0,0,"ModelChara#2982",100,10,0,0,0,"Obedient",0,0,0,8,422,False,True,False,True,False,0,,True,4785,1089,True,0,10,380,39,0,20,"Critter",620,3
386,"Allagan melon",0,"Allagan melons",0,1,1,0,0,"ModelChara#2983",100,10,0,0,0,"Obedient",0,0,0,8,0,False,True,False,True,False,0,,True,4786,11513,True,0,30,690,35,360,30,"Critter",634,4
387,"sand fox",0,"sand foxes",0,0,1,0,0,"ModelChara#2984",100,5,5,0,0,"Independent",0,0,0,8,423,True,False,True,False,True,0,,True,4787,3024,True,0,15,490,37,0,20,"Monster",620,1
388,"petit pteranodon",0,"petit pteranodons",0,0,1,0,0,"ModelChara#2985",100,10,0,0,0,"Independent",2,0,0,8,424,True,False,True,False,True,0,,True,4788,1090,True,0,20,430,17,0,30,"Critter",620,2
389,"Dáinsleif F1",0,"Dáinsleif F1",0,0,1,0,1,"ModelChara#2986",100,10,0,0,0,"Obedient",0,0,0,8,425,False,True,False,True,False,0,,True,4789,11022,True,0,25,530,33,0,20,"Critter",620,4
390,"Lord Enma",0,"Lord Enmas",0,0,1,0,1,"ModelChara#2987",100,10,0,0,0,"Independent",0,0,0,8,324,True,False,True,False,True,0,,True,4790,13016,False,0,30,510,1,30,20,"Critter",604,2
391,"Lord Ananta",0,"Lord Anantas",0,0,1,0,1,"ModelChara#2988",100,10,0,0,0,"Independent",0,0,0,8,324,True,False,True,False,True,0,,True,4791,13017,False,0,10,280,28,120,20,"Critter",605,2
392,"Zazel",0,"Zazels",0,0,1,0,1,"ModelChara#2989",100,10,0,0,0,"Independent",0,0,0,8,324,True,False,True,False,True,0,,True,4792,13018,False,0,20,480,25,360,20,"Critter",625,2
393,"Damona",0,"Damonas",0,0,1,1,1,"ModelChara#2990",100,10,0,0,0,"Independent",0,0,0,8,324,True,False,True,False,True,0,,True,4793,13019,False,0,15,430,19,30,30,"Critter",611,2
394,"2B automaton",0,"2B automata",0,0,1,1,0,"ModelChara#2991",100,10,0,0,0,"Obedient",0,0,0,8,426,False,True,False,True,False,0,,True,4794,13023,False,0,25,550,38,30,40,"Critter",604,3
395,"2P automaton",0,"2P automata",0,0,1,1,0,"ModelChara#2992",100,10,0,0,0,"Obedient",0,0,0,8,426,False,True,False,True,False,0,,True,4795,13023,False,0,20,380,26,120,20,"Critter",622,3
396,"much-coveted Mora",0,"much-coveted Moras",0,0,1,0,0,"ModelChara#3032",100,10,0,0,0,"Independent",5,0,0,8,427,True,False,True,False,True,0,,True,4796,4012,True,0,25,530,40,0,30,"Critter",631,1
397,"Syldrion-class insubmersible",0,"Syldrion-class insubmersibles",0,0,1,0,0,"ModelChara#3033",100,10,0,0,0,"Obedient",0,0,0,8,428,False,True,False,True,False,0,,True,4797,11007,True,0,30,470,1,30,20,"Critter",604,4
398,"wind-up Gaia",0,"wind-up Gaias",0,0,1,1,0,"ModelChara#3034",100,10,0,0,0,"Obedient",0,0,0,8,429,False,True,False,True,False,0,,True,4798,9043,True,0,10,240,32,0,30,"Critter",620,3
399,"wind-up Palom",0,"wind-up Paloms",0,0,1,0,0,"ModelChara#3035",100,0,10,0,0,"Obedient",18,1,0,8,242,False,True,False,True,False,0,,True,4799,12044,True,0,15,480,12,360,20,"Monster",626,3
400,"wind-up Porom",0,"wind-up Poroms",0,0,1,1,0,"ModelChara#3036",100,0,10,0,0,"Obedient",18,1,1,8,242,False,True,False,True,False,0,,True,4800,12045,True,0,20,740,4,30,20,"Monster",601,3
401,"wind-up Edge",0,"wind-up Edges",0,0,1,0,0,"ModelChara#3037",100,10,0,0,0,"Obedient",0,0,0,8,242,False,True,False,True,False,0,,True,4801,12046,True,0,25,500,11,360,20,"Critter",617,3
402,"wind-up Rydia",0,"wind-up Rydias",0,0,1,1,0,"ModelChara#3038",100,10,0,0,0,"Obedient",0,0,0,8,242,False,True,False,True,False,0,,True,4802,12047,True,0,30,440,39,0,20,"Critter",620,3
403,"wind-up Rosa",0,"wind-up Rosas",0,0,1,1,0,"ModelChara#3039",100,10,0,0,0,"Obedient",0,0,0,8,242,False,True,False,True,False,0,,True,4803,12048,True,0,10,380,27,360,30,"Critter",615,3
404,"Save the Princess",0,"Save the Princesses",0,0,1,1,0,"ModelChara#3040",100,10,0,0,0,"Obedient",0,0,0,8,430,False,True,False,True,False,0,,True,4804,2107,True,0,15,400,25,360,20,"Critter",625,2
405,"Drippy",0,"Drippies",0,0,1,0,0,"ModelChara#3106",100,10,0,0,0,"Independent",0,0,0,8,431,True,False,True,False,True,0,,True,4805,1091,True,0,20,380,31,0,30,"Monster",620,2
406,"Trike",0,"Trikes",0,0,1,0,0,"ModelChara#3107",100,10,0,0,0,"Independent",0,0,0,8,432,True,False,True,False,True,0,,True,4806,1092,True,0,30,800,28,120,20,"Critter",605,2
407,"golden beaver",0,"golden beavers",0,0,1,0,0,"ModelChara#3156",100,10,5,0,0,"Independent",0,0,0,8,391,True,False,True,False,True,0,,True,4807,6004,True,0,25,520,34,0,30,"Critter",620,1
408,"gull",0,"gulls",0,0,1,0,0,"ModelChara#3108",100,10,0,0,0,"Independent",2,0,0,8,433,True,False,True,False,True,0,,True,4808,5010,True,0,10,440,18,360,30,"Critter",624,1
409,"anteater",0,"anteaters",0,1,1,0,0,"ModelChara#3109",100,10,0,0,0,"Independent",0,0,0,8,434,True,False,True,False,True,0,,True,4809,3025,True,0,15,450,14,30,20,"Critter",607,1
410,"dolphin calf",0,"dolphin calves",0,0,1,0,0,"ModelChara#3110",120,10,0,0,0,"Independent",5,0,0,8,435,True,False,True,False,True,0,,True,4810,4013,True,0,20,450,19,120,30,"Critter",608,1
411,"magitek predator F1",0,"magitek predators F1",0,0,1,0,0,"ModelChara#3111",100,10,0,0,0,"Obedient",0,0,0,8,436,False,True,False,True,False,0,,True,4811,11023,True,0,25,490,33,0,20,"Critter",620,2
412,"Senorita Sabotender",0,"Senorita Sabotenders",0,0,1,1,1,"ModelChara#3152",80,10,10,0,0,"Obedient",0,0,0,8,437,False,True,False,True,False,0,,True,4812,9044,True,0,30,640,43,0,20,"Monster",620,3
413,"Benben stone",0,"Benben stones",0,0,1,0,0,"ModelChara#3153",100,10,0,0,0,"Obedient",0,0,0,8,438,False,True,False,True,False,0,,True,4813,11514,True,0,10,360,31,0,30,"Critter",620,4
414,"wanderer's campfire",0,"wanderer's campfires",0,0,1,0,0,"ModelChara#3154",100,0,0,0,0,"Stationary",14,0,0,8,439,False,True,False,False,False,0,,True,4814,11515,True,0,15,550,27,360,60,"Critter",615,4
415,"smaller stubby",0,"smaller stubbies",0,0,1,0,0,"ModelChara#3155",100,10,0,0,0,"Obedient",0,0,0,8,440,False,True,False,True,False,0,,True,4815,13024,False,0,20,490,38,120,30,"Critter",609,4
416,"wind-up Lyna",0,"wind-up Lynas",0,0,1,1,0,"ModelChara#3214",100,0,10,0,0,"Obedient",15,0,0,8,441,False,True,False,True,False,381,,True,4816,9045,True,0,25,540,10,0,20,"Critter",620,3
417,"wind-up Runar",0,"wind-up Runars",0,0,1,0,0,"ModelChara#3215",100,0,10,0,0,"Obedient",15,0,0,8,442,False,True,False,True,False,331,,True,4817,9046,True,0,30,540,25,360,20,"Critter",625,3
418,"wind-up Gunnhildr",0,"wind-up Gunnhildrs",0,0,1,1,0,"ModelChara#3216",100,10,0,0,0,"Obedient",0,0,0,8,443,False,True,False,True,False,0,,True,4818,9047,True,0,30,450,36,360,30,"Critter",634,3
419,"9S automaton",0,"9S automata",0,0,1,0,0,"ModelChara#3217",100,10,0,0,0,"Obedient",0,0,0,8,445,False,True,False,True,False,0,,True,4819,13024,False,0,25,500,8,30,20,"Critter",621,3
420,"wind-up Rudy",0,"wind-up Rudys",0,0,1,0,0,"ModelChara#3218",100,10,0,0,0,"Obedient",0,0,0,8,446,False,True,False,True,False,0,,True,4820,1042,True,0,15,410,4,30,20,"Critter",611,2
421,"squirrel emperor",0,"squirrel emperors",0,0,1,0,0,"ModelChara#3219",100,10,0,0,0,"Independent",1,0,0,8,447,True,False,True,False,True,0,,True,4821,3003,True,0,30,450,35,360,30,"Critter",634,1
422,"Flag",0,"Flags",0,0,1,0,1,"ModelChara#3220",100,10,0,0,0,"Independent",0,0,0,8,448,True,False,True,False,True,0,,True,4822,3026,True,0,25,580,27,360,30,"Critter",615,1
423,"wee Ea",0,"wee Ea",0,0,1,0,0,"ModelChara#3221",70,10,5,0,0,"Independent",0,0,0,8,449,True,False,True,False,False,0,,True,4823,1094,True,0,20,460,42,0,30,"Monster",620,2
424,"wind-up Magus Sisters",0,"wind-up Magus Sisters",0,0,1,1,0,"ModelChara#3222",50,10,0,0,0,"Obedient",0,0,0,8,450,False,True,False,True,False,0,,True,4824,1099,True,0,15,530,25,360,20,"Critter",625,2
425,"optimus Omicron",0,"optimus Omicrons",0,1,1,0,0,"ModelChara#3223",100,10,0,0,0,"Obedient",0,0,0,8,451,False,True,False,True,False,0,,True,4825,11024,True,0,10,400,12,360,20,"Critter",626,3
426,"wind-up Anima",0,"wind-up Animas",0,0,1,0,0,"ModelChara#3224",100,10,0,0,0,"Obedient",0,0,0,8,452,False,True,False,True,False,0,,True,4826,1100,True,0,15,390,38,120,30,"Critter",609,2
427,"starbird",0,"starbirds",0,0,1,0,0,"ModelChara#3523",100,10,0,0,0,"Independent",2,0,0,8,453,True,False,True,False,True,0,,True,4827,9510,True,0,30,720,39,0,20,"Critter",620,1
428,"Nagxian cat",0,"Nagxian cats",0,0,1,0,0,"ModelChara#3226",100,10,0,0,0,"Independent",0,0,0,8,454,True,False,True,False,True,0,,True,4828,3027,True,0,25,470,30,360,20,"Critter",623,1
429,"brave new Urianger",0,"brave new Uriangers",0,0,1,0,0,"ModelChara#3227",100,10,0,0,0,"Obedient",0,0,0,8,262,False,True,False,True,False,0,,True,4829,9006,True,0,20,435,27,360,30,"Critter",615,3
430,"wind-up Vrtra",0,"wind-up Vrtras",0,0,1,0,0,"ModelChara#3228",100,10,0,0,0,"Obedient",0,0,0,8,255,False,True,False,True,False,0,,True,4830,9506,True,0,25,400,1,120,20,"Critter",616,2
431,"hippo calf",0,"hippo calves",0,0,1,0,0,"ModelChara#3350",100,10,0,0,0,"Independent",0,0,0,8,456,True,False,True,False,True,0,,True,4831,3028,True,0,20,600,19,30,30,"Critter",601,1
432,"crabe de la crabe",0,"crabes de la...crabes",0,0,1,0,0,"ModelChara#3351",100,10,0,0,0,"Independent",0,0,0,8,457,True,False,True,False,False,0,,True,4832,3029,True,0,30,640,22,360,20,"Critter",632,1
433,"Prince Lunatender",0,"Prince Lunatenders",0,0,1,0,0,"ModelChara#3352",100,10,0,0,0,"Independent",0,0,0,8,458,True,False,True,False,False,0,,True,4833,1095,True,0,25,500,35,360,25,"Critter",634,2
434,"tiny troll",0,"tiny trolls",0,0,1,0,0,"ModelChara#3353",100,10,0,0,0,"Independent",0,0,0,8,459,True,False,False,True,False,0,,True,4834,1096,True,0,20,500,23,30,20,"Critter",606,2
435,"Caduceus",0,"Caducei",0,0,1,0,1,"ModelChara#3354",150,10,0,0,0,"Independent",0,0,0,8,460,True,False,True,False,True,0,,True,4835,3030,True,0,15,400,13,120,20,"Critter",631,1
436,"adventure basket",0,"adventure baskets",0,1,1,0,0,"ModelChara#3355",100,10,0,0,0,"Stationary",14,0,0,8,461,False,True,False,False,False,0,,True,4836,11516,True,0,10,320,10,0,20,"Critter",620,4
437,"Golden Dhyata",0,"Golden Dhyatas",0,0,1,0,0,"ModelChara#3356",100,10,0,0,0,"Obedient",0,0,0,8,462,False,True,False,True,False,0,,True,4837,11025,True,0,15,380,29,360,20,"Critter",623,4
438,"greener gleaner",0,"greener gleaners",0,0,1,0,0,"ModelChara#3357",100,10,0,0,0,"Independent",0,0,0,8,463,True,False,True,False,False,0,,True,4838,1097,True,0,20,650,20,120,20,"Critter",602,2
439,"wind-up Grebuloff",0,"wind-up Grebuloffs",0,0,1,0,0,"ModelChara#3358",100,10,0,0,0,"Obedient",0,0,0,8,464,False,True,False,True,False,0,,True,4839,6005,True,0,25,600,43,0,20,"Critter",620,3
440,"nosferatu",0,"nosferatus",0,0,1,0,0,"ModelChara#3359",100,10,0,0,0,"Independent",0,0,0,8,465,True,False,True,False,True,0,,True,4840,2011,True,0,30,570,41,0,20,"Critter",620,2
441,"wind-up herois",0,"wind-up herois",0,0,1,0,0,"ModelChara#3360",100,10,0,0,0,"Obedient",0,0,0,8,466,False,True,False,True,False,0,,True,4841,9048,True,0,25,550,19,30,30,"Critter",613,3
442,"wind-up Daivadipa",0,"wind-up Daivadipas",0,0,1,0,0,"ModelChara#3361",100,10,5,0,0,"Obedient",0,0,0,8,467,False,True,False,True,False,0,,True,4842,1098,True,0,20,430,11,360,20,"Critter",617,2
443,"royal lunatender",0,"royal lunatenders",0,0,1,0,0,"ModelChara#3481",100,10,0,0,0,"Independent",0,0,0,8,458,True,False,True,False,False,0,,True,4843,1095,True,0,25,540,42,0,20,"Critter",620,2
444,"wind-up Arkasodara",0,"wind-up Arkasodara",0,0,1,0,0,"ModelChara#3555",100,10,0,0,0,"Obedient",0,0,0,8,468,False,True,False,True,False,0,,True,4844,7017,True,0,20,500,20,120,20,"Critter",602,2
445,"wind-up kangaroo",0,"wind-up kangaroos",0,0,1,0,0,"ModelChara#3556",100,10,0,0,0,"Obedient",0,0,0,8,469,False,True,False,True,False,0,,True,4845,3031,True,0,15,320,6,360,30,"Critter",600,3
446,"protonaught",0,"protonaughts",0,0,1,0,0,"ModelChara#3557",100,10,0,0,0,"Obedient",0,0,0,8,470,False,True,False,True,False,0,,True,4846,11026,True,0,10,370,10,0,20,"Critter",620,2
447,"teacup Kapikulu",0,"teacup Kapikulus",0,0,1,0,0,"ModelChara#3558",80,10,0,0,0,"Obedient",0,0,0,8,471,False,True,False,True,False,0,,True,4847,11027,True,0,15,200,21,0,30,"Critter",620,3
448,"Chewy",0,"Chewys",0,0,1,0,1,"ModelChara#3559",100,10,0,0,0,"Independent",0,0,0,8,472,True,False,True,False,True,0,,True,4848,3032,True,0,20,480,25,360,20,"Critter",625,1
449,"clockwork Novus D",0,"clockwork Novus Ds",0,0,1,0,0,"ModelChara#3560",70,10,0,0,0,"Obedient",0,0,0,8,473,False,True,False,True,False,0,,True,4849,11028,True,0,25,300,18,360,30,"Critter",624,4
450,"hatching bunny",0,"hatching bunnies",0,0,1,0,0,"ModelChara#3561",100,10,0,0,0,"Obedient",0,0,0,8,474,False,True,False,True,False,0,,True,4850,1101,True,0,10,340,41,0,20,"Critter",620,2
451,"wind-up Azeyma",0,"wind-up Azeymas",0,0,1,1,0,"ModelChara#3562",100,10,0,0,0,"Obedient",0,0,0,8,475,False,True,False,True,False,0,,True,4851,2108,True,0,15,380,11,360,20,"Critter",617,3
452,"wind-up Ragnarok",0,"wind-up Ragnaroks",0,0,1,0,0,"ModelChara#3563",80,10,0,0,0,"Obedient",0,0,0,8,476,False,True,False,True,False,0,,True,4852,11029,True,0,20,490,43,0,20,"Critter",620,4
453,"blue-footed booby",0,"blue-footed boobies",0,0,1,0,0,"ModelChara#3564",100,10,0,0,0,"Independent",0,0,0,8,477,True,False,True,False,True,0,,True,4853,5011,True,0,25,550,41,0,20,"Critter",620,1
454,"wind-up PuPu",0,"wind-up PuPus",0,0,1,0,0,"ModelChara#3565",100,10,0,0,0,"Obedient",0,0,0,8,478,False,True,False,True,False,0,,True,4854,12081,True,0,30,620,39,0,20,"Critter",620,3
455,"clockwork Solus",0,"clockwork Soluses",0,0,1,0,0,"ModelChara#3566",100,10,5,0,0,"Obedient",0,0,0,8,479,False,True,False,True,False,0,,True,4855,9049,True,0,25,520,40,0,30,"Critter",631,3
456,"Felicitous Fuzzball",0,"Felicitous Fuzzballs",0,0,1,0,0,"ModelChara#3627",90,10,0,0,0,"Obedient",0,0,0,8,480,False,True,False,True,False,0,,True,4856,10027,True,0,20,500,26,120,20,"Critter",622,3
457,"lumini",0,"luminis",0,0,1,0,0,"ModelChara#3628",100,10,0,0,0,"Obedient",0,0,0,8,481,False,True,False,True,False,0,,True,4857,1101,True,0,25,500,42,0,20,"Critter",620,3
458,"clockwork crimson chaser",0,"clockwork crimson chasers",0,0,1,0,0,"ModelChara#3629",100,10,0,0,0,"Obedient",0,0,0,8,482,False,True,False,True,False,0,,True,4858,11026,True,0,30,550,17,0,30,"Monster",620,3
459,"clockwork cerulean chaser",0,"clockwork cerulean chasers",0,0,1,0,0,"ModelChara#3630",100,10,0,0,0,"Obedient",0,0,0,8,482,False,True,False,True,False,0,,True,4859,11026,True,0,30,550,17,0,30,"Monster",620,3
460,"wind-up Scarmiglione",0,"wind-up Scarmigliones",0,0,1,0,0,"ModelChara#3681",100,10,0,0,0,"Obedient",0,0,0,8,483,False,True,False,True,False,0,,True,4860,8401,True,0,25,570,31,0,30,"Critter",620,2
461,"Ryunosuke",0,"Ryunosukes",0,0,1,0,1,"ModelChara#3682",100,10,0,0,0,"Independent",0,0,0,8,3,True,False,True,False,True,0,,True,4861,9,True,0,20,460,29,360,20,"Critter",623,1
462,"pterosquirrel",0,"pterosquirrels",0,0,1,0,0,"ModelChara#3683",100,10,0,0,0,"Independent",1,0,0,8,484,True,False,True,False,True,0,,True,4862,3031,True,0,15,430,22,360,20,"Critter",632,1
463,"sponge silkie",0,"sponge silkies",0,0,1,0,0,"ModelChara#3684",100,10,0,0,0,"Independent",2,0,0,8,266,True,False,True,False,True,0,,True,4863,1103,True,0,10,350,21,0,20,"Critter",620,2
464,"sewer skink",0,"sewer skinks",0,0,1,0,0,"ModelChara#3685",100,10,0,0,0,"Independent",0,0,0,8,485,True,False,True,False,True,0,,True,4864,3032,True,0,15,400,23,30,20,"Critter",601,1
465,"wind-up philos",0,"wind-up philoi",0,0,1,0,0,"ModelChara#3686",100,10,0,0,0,"Obedient",0,0,0,8,486,False,True,False,True,False,0,,True,4865,9050,True,0,20,490,25,360,20,"Critter",625,3
466,"wind-up Erichthonios",0,"wind-up Erichthonioi",0,0,1,0,0,"ModelChara#3687",100,10,0,0,0,"Obedient",0,0,0,8,487,False,True,False,True,False,0,,True,4866,9051,True,0,25,520,28,120,20,"Critter",605,3
467,"corgi",0,"corgis",0,0,1,0,0,"ModelChara#3731",90,10,0,0,0,"Independent",0,0,0,8,488,True,False,True,False,True,0,,True,4867,3033,True,0,30,600,14,30,20,"Critter",607,1
468,"sky blue back",0,"sky blue backs",0,0,1,0,0,"ModelChara#3732",100,10,0,0,0,"Independent",0,0,0,8,489,True,False,True,False,True,0,,True,4868,1104,True,0,25,500,19,120,30,"Critter",608,2
469,"suzusaurus",0,"suzusaurs",0,0,1,0,0,"ModelChara#3733",80,10,0,0,0,"Independent",5,0,0,8,490,True,False,True,False,True,0,,True,4869,4014,True,0,20,400,11,360,20,"Critter",618,2
470,"Mama automaton",0,"Mama automata",0,0,1,0,0,"ModelChara#3734",100,10,0,0,0,"Obedient",0,0,0,8,491,False,True,False,True,False,0,,True,4870,13025,False,0,15,410,43,0,20,"Critter",620,4
471,"wind-up Cagnazzo",0,"wind-up Cagnazzos",0,0,1,0,0,"ModelChara#3735",100,10,0,0,0,"Obedient",0,0,0,8,483,False,True,False,True,False,0,,True,4871,8402,True,0,10,390,22,360,20,"Critter",632,2
472,"Findingway",0,"Findingways",0,0,1,0,1,"ModelChara#3736",100,10,5,0,0,"Independent",0,0,0,8,492,True,False,True,False,True,0,,True,4872,6006,True,0,15,430,39,0,20,"Monster",620,2
473,"private pachypodium",0,"private pachypodiums",0,0,1,0,0,"ModelChara#3737",100,10,0,0,0,"Independent",0,0,0,8,42,False,True,False,True,False,0,,True,4873,1025,True,0,10,390,33,0,20,"Critter",620,1
474,"wind-up Halone",0,"wind-up Halones",0,0,1,0,0,"ModelChara#3745",100,10,0,0,0,"Obedient",0,0,0,8,475,False,True,False,True,False,0,,True,4874,2109,True,0,20,500,41,0,20,"Critter",620,3
475,"bantam train",0,"bantam trains",0,0,1,0,0,"ModelChara#3746",100,10,0,0,0,"Obedient",0,0,0,8,493,False,True,False,True,False,0,,True,4875,11027,True,0,25,570,38,120,30,"Critter",609,4
476,"wind-up Godbert",0,"wind-up Godberts",0,0,1,0,0,"ModelChara#3747",100,10,0,0,0,"Obedient",0,0,0,8,268,False,True,False,True,False,0,,True,4876,9014,True,0,30,650,34,0,30,"Monster",620,3
477,"wind-up Aidoneus",0,"wind-up Aidonei",0,1,1,0,0,"ModelChara#3748",100,10,0,0,0,"Obedient",0,0,0,8,486,False,True,False,True,False,0,,True,4877,9049,True,0,25,410,23,30,20,"Critter",613,3
478,"puffin",0,"puffins",0,0,1,0,0,"ModelChara#3817",100,10,0,0,0,"Independent",2,0,0,8,494,True,False,True,False,True,0,,True,4878,5011,True,0,20,410,44,0,30,"Critter",620,1
479,"mossasaurus",0,"mossasaurs",0,0,1,0,0,"ModelChara#3818",100,10,0,0,0,"Independent",5,0,0,8,495,True,False,True,False,False,0,,True,4879,4015,True,0,25,500,15,0,40,"Critter",620,1
480,"okuri chochin",0,"okuri chochin",0,0,1,0,0,"ModelChara#3819",100,10,0,0,0,"Obedient",0,0,0,8,496,False,True,False,True,False,0,,True,4880,1107,True,0,30,520,8,30,20,"Critter",621,4
481,"posher otter",0,"posher otters",0,0,1,0,0,"ModelChara#3820",100,10,0,0,0,"Independent",0,0,0,8,280,True,False,True,False,True,0,,True,4881,4003,True,0,20,500,2,30,20,"Critter",603,1
482,"Rubellite Weapon",0,"Rubellite Weapons",0,0,1,0,0,"ModelChara#3839",90,10,0,0,0,"Obedient",0,0,0,8,497,False,True,False,True,False,0,,True,4882,8301,True,0,30,490,9,0,20,"Critter",620,3
483,"chimpanzee",0,"chimpanzees",0,0,1,0,0,"ModelChara#3840",100,10,0,0,0,"Independent",0,0,0,8,498,True,False,True,False,True,0,,True,4883,3034,True,0,15,350,49,0,30,"Critter",620,1
484,"exciting dynamite",0,"exciting dynamite",0,1,1,0,0,"ModelChara#3841",100,10,0,0,0,"Independent",0,0,0,8,499,True,False,True,False,False,0,,True,4884,1105,True,0,25,610,37,0,20,"Critter",620,2
485,"mikra Lyssa",0,"mikra Lyssas",0,0,1,0,0,"ModelChara#3842",100,10,0,0,0,"Obedient",0,0,0,8,500,False,True,False,True,False,0,,True,4885,1106,True,0,20,500,32,0,40,"Critter",620,2
486,"Shiromaru",0,"Shiromarus",0,0,1,0,1,"ModelChara#3852",100,10,0,0,0,"Independent",0,0,0,8,341,True,False,True,False,True,0,,True,4886,3035,True,0,15,300,12,360,20,"Critter",626,1
487,"wind-up Athena",0,"wind-up Athenas",0,0,1,0,0,"ModelChara#3853",100,10,0,0,0,"Obedient",0,0,0,8,487,False,True,False,True,False,0,,True,4887,9051,True,0,25,400,36,360,30,"Critter",634,3
488,"wind-up Barbariccia",0,"wind-up Barbariccias",0,0,1,0,0,"ModelChara#3854",100,10,0,0,0,"Obedient",0,0,0,8,483,False,True,False,True,False,0,,True,4888,8403,True,0,15,400,30,360,20,"Critter",623,2
489,"goggle-eyed dogu",0,"goggle-eyed dogu",0,0,1,0,0,"ModelChara#3856",100,10,0,0,0,"Obedient",0,0,0,8,501,False,True,False,True,False,0,,True,4889,11517,True,0,10,340,46,0,20,"Critter",620,3
490,"Kuromaru",0,"Kuromarus",0,0,1,0,1,"ModelChara#3906",100,10,0,0,0,"Independent",0,0,0,8,341,True,False,True,False,True,0,,True,4890,3035,True,0,20,500,6,360,30,"Critter",600,1
491,"uolosapa",0,"uolosapas",0,1,1,0,0,"ModelChara#3934",100,10,0,0,0,"Independent",2,0,0,8,90,True,False,True,False,True,0,,True,4891,5012,True,0,20,500,30,360,20,"Critter",623,1
492,"the Great White Tsuchinoko",0,"Great White Tsuchinoko",0,0,1,0,1,"ModelChara#3935",100,10,0,0,0,"Independent",0,0,0,8,386,True,False,True,False,True,0,,True,4892,3021,True,0,25,560,25,360,20,"Critter",625,1
493,"Tourmaline Weapon",0,"Tourmaline Weapons",0,0,1,0,0,"ModelChara#3936",100,10,0,0,0,"Obedient",0,0,0,8,497,False,True,False,True,False,0,,True,4893,8302,True,0,30,700,28,120,20,"Critter",605,3
