key,0
11085,"Beuteregel: Nicht festgelegt"
11086,"Beuteregel: Nur Gier"
11087,"Beuteregel: Anführer"
11088,"Aufsteigend"
11089,"Absteigend"
11090,"Nicht freigeschaltete Inhalte"
11091,"Nur Jobs zulassen"
11092,"Nahkampfangreifer"
11093,"Phys. Fernkampfangreifer"
11094,"Mag. Fernkampfangreifer"
11095,"Rekrutierung"
11096,"<Highlight>StringParameter(1)</Highlight><Gui(88)/><Highlight>StringParameter(2)</Highlight>"
11097,"<Switch(IntegerParameter(1))><Case(1)></Case><Case(2)><UIForeground>F20240</UIForeground></Case><Case(3)><UIForeground>F2023F</UIForeground></Case><Case(4)><UIForeground>F20241</UIForeground></Case><Case(5)><UIForeground>F20242</UIForeground></Case></Switch><Highlight>StringParameter(2)</Highlight><Switch(IntegerParameter(1))><Case(1)></Case><Case(2)><UIForeground>01</UIForeground></Case><Case(3)><UIForeground>01</UIForeground></Case><Case(4)><UIForeground>01</UIForeground></Case><Case(5)><UIForeground>01</UIForeground></Case></Switch> "
11098,"(<Highlight>StringParameter(1)</Highlight>)"
11099,"<Value>IntegerParameter(1)</Value> (<Value>IntegerParameter(2)</Value>)"
11100,"---"
11101,"Alle"
11102,"Gruppe"
11103,"Allianz"
11104,"Schaukampf"
11105,"Allianz A"
11106,"Allianz B"
11107,"Allianz C"
11108,"Keine Zuschauer zulassen"
11109,"Der Allianz von <Highlight>StringParameter(1)</Highlight> beitreten und an dem Inhalt „<Highlight>StringParameter(3)</Highlight>“ teilnehmen?"
11110,"DIE KLAUEN"
11111,"DIE FÄNGE"
11112,"ZUSCHAUER"
11113,"ALLIANZ"
11114,"Du bist in einer weltenübergreifenden Gruppe. Außerhalb von Instanzen wirken
Statuseffekte, die normalerweise die ganze Gruppe betreffen, nur auf den Wirkenden."
11115,"Der Allianz von <Highlight>StringParameter(1)</Highlight> beitreten und an dem Inhalt „<Highlight>StringParameter(2)</Highlight>“ teilnehmen?"
11116,"Benachrichtigung im Chatfenster"
11117,"Häufigkeit (alle 1 bis 10 Minuten)"
11118,"Nicht anzeigen, wenn keine Treffer"
11119,"Anzeigen"
11120,"Bestätigen"
11121,"Abbrechen"
11122,"Anzeigemodus ändern"
11123,"Anzeigeeinstellungen"
11124,"Gesperrte Suchende anzeigen"
11125,"ANZEIGEEINSTELLUNGEN"
11126,""
11127,"Anzeigeeinstellungen"
11128,"Anzeigen"
11129,"Fenster schließen und alle Änderungen verwerfen, ohne zu speichern?"
11130,"Aktueller Charakter"
11131,"Alle Charaktere"
11150,"150 % Wirkung"
11151,"200 % Dauer"
11152,"50 % Wirkung auf Fläche"
11153,"Überhitzung"
11154,""
11155,""
11156,""
11157,""
11158,""
11159,""
11160,""
11161,""
11162,""
11163,""
11164,""
11165,"Ja"
11166,"Nein"
11167,"Nicht abgeschlossen"
11168,"Bedingungen: Inhalt nicht abgeschlossen"
11169,"Ø Gegen<SoftHyphen/>stands<SoftHyphen/>stufe: min.  <Value>IntegerParameter(1)</Value>"
11170,"Inhalt"
11171,"※ Private Suchen sind in der Benachrichtigung im Chatfenster nicht enthalten."
11172,"Suchender: <Highlight>StringParameter(1)</Highlight>"
11173,"Rekrutieren (Allianz)"
11174,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Die für eine Allianz nötigen Gruppen können nicht über die zufällige Gruppen<SoftHyphen/>suche gebildet werden. Um eine Allianz zu gründen, müssen bereits 3 Gruppen mit je 8 Spielern (oder weniger, wenn keine Beschränkungen vorliegen) gebildet worden sein.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11175,"Ort: <Clickable(<Highlight>StringParameter(1)</Highlight>)/>"
11177,"Suchenden auf Schwarze Liste setzen"
11178,"Nur ein Spieler je Job"
11179,"Inhaltssuche: Kraft des Transzendierens deaktiviert"
11180,"<Sheet(ClassJob,IntegerParameter(1),0)/> "
11181,"<Sheet(Hud,IntegerParameter(1),ADDONHUD_NAME)/> freigeschaltet!"
11182,"JOB-BALKEN"
11183,""
11184,"Schließen"
11185,"<Sheet(Hud,IntegerParameter(1),ADDONHUD_NAME)/> erweitert!"
11186,"<Sheet(Hud,IntegerParameter(1),ADDONHUD_NAME)/> und <Sheet(Hud,IntegerParameter(2),ADDONHUD_NAME)/> freigeschaltet!"
11187,"Spielweise: Aufnahmen gestattet"
11188,"Bedingungen: Inhalt abgeschlossen (Vergütung für diese Woche noch nicht erhalten)"
11190,"HANDEL MIT WÄHRUNGEN"
11191,""
11192,"HANDEL MIT GEGENSTÄNDEN"
11193,""
11200,"ANTIKES GEWÖLBE"
11202,"Ebene: <Value>IntegerParameter(1)</Value>"
11203,"Ja"
11204,"Nein"
11205,"Aufgeben"
11206,"CRYSTAL"
11207,"CHOCOBO"
11208,"BAHAMUT"
11209,"FANTASY"
11210,"VBONXMG"
11211,"UDKZQWI"
11212,"YJDRFPL"
11213,"PEQIVKZX"
11214,"Möchtest du wirklich aufgeben?"
11215,"Neustart"
11216,"Schließen"
11218,"Abbrechen?"
11219,"Zeit
　<Value>IntegerParameter(1)</Value> Min. <Value>IntegerParameter(2)</Value> Sek.

Bestzeit
　<Value>IntegerParameter(3)</Value> Min. <Value>IntegerParameter(4)</Value> Sek.
"
11220,"Schließen"
11221,"Bilde das Losungswort aus den Buchstaben!"
11222,"Bestätigen"
11223,"Abbrechen"
11224,"Bestzeit: <Highlight>StringParameter(1)</Highlight>"
11225,"Zeit: <Highlight>StringParameter(1)</Highlight>"
11226,"Start"
11227,"ANTIKES GEWÖLBE ABGESCHLOSSEN!"
11228,"JÄGER DER GESTOHLENEN EIER"
11229,""
11230,"Aufgeben"
11231,"Neuer Versuch?"
11232,"Ja"
11233,"Nein"
11234,"Neustart"
11235,"Schließen"
11236,"<Value>IntegerParameter(1)</Value>"
11237,"Punkte"
11238,"Geschafft!"
11239,"Edelsteine
　<Value>IntegerParameter(1)</Value>

Höchste Punktzahl
　<Value>IntegerParameter(2)</Value>"
11240,"Schließen"
11241,"Los geht's mit Start"
11242,"Start"
11243,"Geschafft!"
11244,"Schade ..."
11245,"Start"
11246,"Einfach"
11247,"PUNKTE:"
11248,"KOMBO"
11249,"PERFEKT"
11250,"SUPER"
11251,"GUT"
11252,"VERFEHLT"
11253,"ERGEBNIS"
11254,"ERFOLG"
11255,"FEHLSCHLAG"
11256,"Punkte"
11257,"Perfekt"
11258,"Super"
11259,"Gut"
11260,"Verfehlt"
11261,"KOMPLETTE KOMBO!"
11262,"Zufriedenheit des Publikums"
11263,"<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
11264,"Verbleibende Zeit: <Value>IntegerParameter(1)</Value>:<TwoDigitValue>IntegerParameter(2)</TwoDigitValue>"
11265,"Beenden"
11266,"VOLLER ERFOLG"
11300,"PRIMÄR-HEILER"
11301,"BARRIERE-HEILER"
11310,"Einverständniserklärung"
11311,""
11312,"Ich stimme der obigen Erklärung zu."
11313,"Zustimmen"
11314,"Abbrechen"
11315,"Entferntes Barden-Kommando"
11316,"Material: Gobkiste"
11317,"Material: Gobmaschine"
11318,"Material: Haupt-Erdseim-Tank"
11319,"Material: Gobbrühe"
11320,"A"
11321,"B"
11322,"C"
11323,"D"
11324,"E"
11325,"F"
11326,"Nicht steuerbar"
11327,"Steuerbar"
11328,"Wird gesteuert"
11329,"Außer Betrieb
(Alle Einsätze verbraucht)"
11330,"MATERIA ZURÜCKGEWINNEN"
11331,""
11332,"Entfernt die unterste Materia und legt sie in dein Inventar."
11333,"Ausrüstung"
11334,"Erfolgschance"
11335,"<Value>IntegerParameter(1)</Value>,<TwoDigitValue>IntegerParameter(2)</TwoDigitValue> %"
11336,"Bei Fehlschlag geht die Materia verloren."
11337,"Zurückgewinnen"
11338,"Abbrechen"
11339,"Die Zurückgewinnung gelingt mit Sicherheit."
11340,"Gruppe"
11341,"Team"
11342,"Falken"
11343,"Raben"
11344,"EE"
11345,"S"
11346,"K"
11347,"U"
11348,"Ausgeteilter Schaden"
11349,"Erlittener Schaden"
11350,"Falken"
11351,"Raben"
11352,"Sortiert nach: <Highlight>StringParameter(1)</Highlight>"
11353,"Inhalt endet in: <Value>IntegerParameter(1)</Value> Minute<If(GreaterThan(IntegerParameter(1),1))>n<Else/></If> <TwoDigitValue>IntegerParameter(2)</TwoDigitValue> Sekunde<If(GreaterThan(IntegerParameter(2),1))>n<Else/></If>"
11354,"Die Falken gewinnen!"
11355,"Die Raben gewinnen!"
11356,"Team „<Highlight>StringParameter(1)</Highlight>“ gewinnt!"
11357,"Allianz"
11358,"Erdseim"
11359,"Machen sich im <If(Equal(IntegerParameter(1),0))>Norden<Else/>Süden</If> kampfbereit!"
11360,"S (Sieg): Du hast einen Gegner kampfunfähig gemacht."
11361,"K (Knock-out): Du bist kampfunfähig gemacht worden."
11362,"U (Unterstützung): Du hast dabei geholfen, einen Gegner kampfunfähig zu machen."
11363,"Ist im <If(Equal(IntegerParameter(1),0))>Norden<Else/>Süden</If> kampfbereit!"
11364,"Turm 1"
11365,"Turm 2"
11366,"Kern"
11367,"Der Erdseim-Zug wurde aktiviert."
11368,"Stelle dich deiner Bewährungsprobe!"
11369,"<If(Equal(IntegerParameter(1),0))>Beförderung bei PvP-Wert:<Else/>Nächste Bewährungsprobe bei PvP-Wert:</If>"
11370,"Eine Gobmaschine ist am Kern erschienen.
Adrenalin, Erdseim und Motivation aller Teammitglieder sind erhöht."
11371,"Team"
11372,"<Switch(IntegerParameter(1))><Case(1)>Falkenturm</Case><Case(2)>Rabenturm</Case></Switch> <Value>IntegerParameter(3)</Value>
Kondition: <Value>IntegerParameter(2)</Value> %"
11373,"<Switch(IntegerParameter(1))><Case(1)>Falkenkern</Case><Case(2)>Rabenkern</Case></Switch>
Kondition: <Value>IntegerParameter(2)</Value> %"
11374,"Generator
<Switch(IntegerParameter(1))><Case(1)>von Falken erobert</Case><Case(2)>von Raben erobert</Case><Case(3)>nicht erobert</Case></Switch>"
11375,"Goblin-Söldner
<Switch(IntegerParameter(1))><Case(1)>haben das Schlachtfeld betreten</Case><Case(2)>befinden sich im Kampf</Case><Case(3)>sind kampfbereit in: <Value>IntegerParameter(2)</Value>:<TwoDigitValue>IntegerParameter(3)</TwoDigitValue></Case></Switch>"
11376,"Die Verladestation
<Switch(IntegerParameter(1))><Case(1)>ist von den Falken besetzt</Case><Case(2)>ist von den Raben besetzt</Case><Case(3)>ist neutral</Case><Case(4)>macht einen Zug abfahrtbereit (<Value>IntegerParameter(2)</Value>:<TwoDigitValue>IntegerParameter(3)</TwoDigitValue>)</Case></Switch>"
11377,"Mit den Raben alliiert"
11378,"Wähle eine Kriegsmaschine.
(Es kann immer nur ein Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glied eine Kriegsmaschine steuern.)"
11379,"EE"
11380,"Momentan verfügbar: <Value>IntegerParameter(1)</Value>"
11381,""
11382,"Kriegsmaschine steuern"
11383,"Eine Gobmaschine ist am Kern erschienen.
Motivation aller Teammitglieder ist erhöht."
11384,"Erdseim und Motivation aller Teammitglieder sind erhöht."
11385,"Adrenalin und Motivation aller Teammitglieder sind erhöht."
11386,"Maschine kann nicht gesteuert werden:"
11387,"- Ein anderes Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glied steuert bereits eine Kriegsmaschine."
11388,"- Es ist nicht genügend Erdseim-Energie vorhanden."
11389,"- Es werden schon zu viele Kriegsmaschinen gesteuert."
11390,"- Die maximale Anzahl gleichzeitig steuerbarer Kriegsmaschinen ist erreicht."
11391,"<ZeroPaddedValue(2)>IntegerParameter(1)</ZeroPaddedValue>:<ZeroPaddedValue(2)>IntegerParameter(2)</ZeroPaddedValue>"
11392,"<If(Equal(IntegerParameter(1),1))>Innerhalb der Allianz kann maximal eine Maschine gesteuert werden.<Else/>Innerhalb der gesamten Allianz können maximal <Value>IntegerParameter(1)</Value> Maschinen gesteuert werden.</If><Switch(IntegerParameter(2))><Case(1)></Case><Case(2)>
(Die Zahl kann durch das Zerstören von Türmen gesteigert werden.)</Case></Switch>"
11393,"Stahlschwingen"
11394,"Kämpfe insgesamt:"
11395,"Davon gewonnen:"
11396,"Kämpfe diese Woche:"
11397,"Davon gewonnen:"
11398,"Mit den Falken alliiert"
11399,"Kämpfen im <If(Equal(IntegerParameter(1),0))>Norden<Else/>Süden</If>!"
11400,"FALLE DER VERLOCKUNG"
11401,""
11402,"Momentaner Gewinn"
11403,"Zu gewinnen (<Value>IntegerParameter(1)</Value>. Verlockung)"
11404,"Spielen"
11405,"Aufhören"
11406,"Schließen"
11407,"Falle der Verlockung"
11408,"Hilfe anzeigen"
11409,"HILFE"
11410,""
11411,"Diese Schatztruhe ist durch eine <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Falle der Verlockung<UIGlow>01</UIGlow><UIForeground>01</UIForeground> gesichert! Kannst du den Schatz vermehren oder wirst du alles verlieren?
In jeder Runde des Spiels erscheinen zwei Karten. Jede Karte kann einen Wert von 1 bis 9 haben. Du bekommst die erste Karte zu sehen und musst raten, ob die zweite Karte einen höheren oder niedrigeren Wert hat.

- Wenn du richtig liegst, erhältst du die Chance, den Gewinn noch einmal (maximal fünf Mal) zu erhöhen.
- Wenn du falsch liegst, verlierst du den gesamten Schatz.
- Wenn beide Karten den gleichen Wert hatten, wird die Runde wiederholt.
- Wenn du aufhörst, erhältst du den momentanen Gewinn."
11420,"<If(GreaterThan(IntegerParameter(1),99999))>mehr als 99.999<Else/><Value>IntegerParameter(1)</Value></If>"
11421,"WÄHRUNGSUMTAUSCH"
11422,""
11423,"Abgeben"
11424,"Erhalten"
11425,"Besitz"
11426,"<Format(IntegerParameter(1),FF022E)/>/<Format(IntegerParameter(2),FF022E)/>"
11427,"Umtauschen"
11428,"Abbrechen"
11429,"BELOHNUNGEN"
11430,""
11431,"Verfügbare Gegenstände"
11432,"Ältere Gegenstände ausblenden"
11433,"Verfügbar"
11434,"In Besitz"
11435,"Keine verfügbaren Gegenstände vorhanden."
11436,"Erforderlich<Switch(IntegerParameter(1))><Case(1)>e Errungenschaft</Case><Case(2)>er Auftrag</Case><Case(3)></Case><Case(4)></Case></Switch>:

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow><Highlight>StringParameter(2)</Highlight><UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<Highlight>StringParameter(3)</Highlight>"
11437,"<If(Equal(IntegerParameter(2),1))><Clickable(<SheetDe(Item,2,IntegerParameter(1),1,4,1)/>)/><Else/><Value>IntegerParameter(2)</Value> <SheetDe(Item,2,IntegerParameter(1),2,4,1)/></If> anfordern?"
11440,"Inventar/Arsenal"
11441,"Pro<SoftHyphen/>jektions<SoftHyphen/>kommode"
11442,"Kostbarkeitenkabinett"
11443,"Projektionen aus der Pro<SoftHyphen/>jektions<SoftHyphen/>kommode verbrauchen keine Projektionsprismen."
11444,"Projektionen aus dem Kostbarkeitenkabinett verbrauchen keine Projektionsprismen."
11445,"Inventar/Arsenal öffnen"
11446,"Pro<SoftHyphen/>jektions<SoftHyphen/>kommode öffnen"
11447,"Kostbarkeitenkabinett öffnen"
11448,"Färben"
11449,"Färbung aufheben"
11450,"Aufheben"
11451,"Anwenden"
11455,"ALARM"
11456,""
11457,"ALARM BEARBEITEN"
11458,""
11459,"Alarm erstellen"
11460,"<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
11461,"Name"
11462,"Zeit"
11463," Ortszeit"
11464," Serverzeit"
11465," Eorzea-Zeit"
11466,"Wiederholen"
11467,"Aus"
11468,"Stündlich (Erdenzeit)"
11469,"Täglich (Eorzea-Zeit)"
11470,"Zeit einstellen"
11471,"Stunde (<Value>IntegerParameter(1)</Value> - <Value>IntegerParameter(2)</Value>)"
11472,"Minute (0 - 59)"
11473,"Benachrichtigung (in Minuten vorher)"
11474,"Bestätigen"
11475,"Abbrechen"
11476,"/alarm ""<Highlight>StringParameter(4)</Highlight>"" <Switch(IntegerParameter(1))><Case(1)>lt</Case><Case(2)>st</Case><Case(3)>et</Case></Switch> <Switch(IntegerParameter(5))><Case(1)></Case><Case(2)>wh </Case></Switch><Highlight>StringParameter(2)</Highlight> <Value>IntegerParameter(3)</Value>"
11477,"Textkommando kopieren"
11478,"Bearbeiten"
11479,"Löschen"
11480,"Es ist kein Alarm gestellt."
11481,"<Gui(104)/>Zeit
<Time(IntegerParameter(1))/> <If(Equal(IntegerParameter(2),0))><Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue><Else/><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>12</If>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue> <If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>p.m.<Else/>a.m.</If></If>"
11482,"<Switch(IntegerParameter(1))><Case(1)></Case><Case(2)></Case><Case(3)></Case></Switch>"
11483,"<Time(IntegerParameter(1))/><If(Equal(IntegerParameter(2),0))><Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue><Else/><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>12</If>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue> <If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>p.m.<Else/>a.m.</If></If>"
11484,"<If(Equal(IntegerParameter(1),0))><Else/>(<Value>IntegerParameter(1)</Value>)</If>"
11485,"Termin"
11486,"a.m."
11487,"p.m."
11488,"Alle löschen"
11489,"Alle gespeicherten Alarme löschen?"
11496,"Allianz-Info"
11497,"Allianz D"
11498,"Allianz E"
11499,"Allianz F"
11501,"Du hast den Gegenstand bereits erhalten.
Trotzdem fortfahren?"
11502,"Du kannst den Gegenstand momentan nicht anlegen, da du nicht die richtige Klasse/Job bzw. Stufe hast.
Trotzdem fortfahren?"
11503,"Du kannst den Gegenstand nicht anlegen.
Trotzdem fortfahren?"
11504,"Fortfahren"
11505,"Abbrechen"
11506,"Dieser Charakter besitzt den Gegenstand bereits.
Trotzdem anfordern?"
11507,"Dieser Charakter kann den Gegenstand nicht anlegen (falsches Volk/Geschlecht).
Trotzdem anfordern?"
11508,"Dieser Charakter kann den Gegenstand nicht anlegen (falsche Klasse/Stufe).
Trotzdem anfordern?"
11509,"Anfordern (trotz Warnung)"
11510,"Deine Stufe als Fischer ist nicht hoch genug, um diesen Köder zu verwenden. Trotzdem erwerben?"
11511,"Fortfahren"
11512,"Kaufen"
11513,"<Clickable(<SheetDe(Item,1,IntegerParameter(1),IntegerParameter(2),4,1)/>)/> für <Format(IntegerParameter(3),FF022E)/> Gil kaufen? <If(GreaterThan(IntegerParameter(4),0))>(<Format(IntegerParameter(4),FF022E)/> an Gebühren enthalten)<Else/></If>"
11514,"HQ-Ware tauschen"
11515,"Deine Stufe als Fischer ist nicht hoch genug, um diesen Köder zu verwenden. Trotzdem annehmen?"
11516,"Annehmen"
11520,"KLEIDERKRITIK"
11521,""
11522,"<Highlight>StringParameter(1)</Highlight>"
11524,"Haupthand"
11525,"Kopf"
11526,"Rumpf"
11527,"Hände"
11528,"Beine"
11529,"Füße"
11530,"Ohren"
11531,"Hals"
11532,"Handgelenke"
11533,"Ring (rechts)"
11534,"Ring (links)"
11535,"<Highlight>StringParameter(1)</Highlight>"
11536,"Schließen"
11537,"Verbleibende Versuche: <Value>IntegerParameter(1)</Value>"
11538,"Persönliche Bestleistung: <Value>IntegerParameter(1)</Value>"
11539,"Weggesteckte Waffen/Werkzeuge anzeigen"
11540,"Ausrüstung am Kopf anzeigen"
11541,"Visier schließen (falls vorhanden)"
11542,"Waffe ziehen/wegstecken"
11543,"Stick bewegt Charaktermodell (nur Controller)"
11544,"Zurück zur Frontalansicht"
11560,"Verstärkung: <If(GreaterThan(IntegerParameter(3),0))><Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value><Else/><Value>IntegerParameter(2)</Value> (Schwert: <Value>IntegerParameter(4)</Value>/<Value>IntegerParameter(5)</Value> Schild: <Value>IntegerParameter(6)</Value>/<Value>IntegerParameter(7)</Value>)</If>"
11561,"+<Value>IntegerParameter(1)</Value>"
11562,"/<Value>IntegerParameter(1)</Value>"
11563,"Verteilen"
11564,"Die Ausrüstung um den geänderten Wert verstärken?"
11565,"Die Änderungen verwerfen?"
11566,"Die geänderten Werte neu verteilen?"
11570,"SAMMELKISTE"
11571,""
11572,"Faktor"
11573,"%"
11574,"Gegenstand"
11575,"Entschädigung"
11576,"Zwischensumme"
11577,"Summe:"
11578,"Budget:<Indent/>"
11579,"<Format(IntegerParameter(1),FF022E)/>"
11580,"Spenden"
11581,"In diesen Gegenstand ist Materia eingesetzt. Spenden?"
11582,"Die emotionale Bindung dieses Gegenstands ist 100<Indent/>%. Spenden?"
11583,"Dieser Gegenstand ist persönlich gebunden oder selten. Spenden?"
11584,"RÜCKKAUF"
11585,""
11586,"Es werden maximal 100 Gegenstände in der Rückkaufkiste aufgehoben."
11587,"Nach Verlassen des Areals oder Ausloggen werden alle Gegenstände gelöscht."
11588,"※ Rückkauf setzt den Fortschritt des Wieder<SoftHyphen/>aufbaus zurück."
11589,"Keine rückkaufbaren Gegenstände."
11590,"<Clickable(<SheetDe(Item,1,IntegerParameter(1),IntegerParameter(2),4,1)/>)/> zurückkaufen?
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※ Der Rückkaufpreis ist höher als die Entschädigung, welche die Shazenkai für den Gegenstand bezahlt hat.
※ Der Rückkauf setzt den Fortschritt des Wieder<SoftHyphen/>aufbaus zurück.
※ Durch den Rückkauf wird das Budget nicht erhöht.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11591,"Den Inhalt der Sammelkiste für <Format(IntegerParameter(1),FF022E)/> spenden?"
11592,"<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>Das wöchentliche Budget der Shazenkai ist um <Format(IntegerParameter(2),FF022E)/> überschritten.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Den Inhalt der Sammelkiste für <Format(IntegerParameter(1),FF022E)/> spenden?"
11593,"<If(Equal(IntegerParameter(2),1))>Der folgende Gegenstand wurde<Else/>Die folgenden Gegenstände wurden</If> bereits benutzt. Trotzdem zurückkaufen?

<Clickable(<SheetDe(Item,5,IntegerParameter(1),1,1,1)/>)/>

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※ Der Rückkaufpreis ist höher als der Preis, den die Shazenkai dafür bezahlt hat.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11594,"Spenden"
11595,"Spende"
11596,"Gegenstand auswählen für:"
11597,"Ich bin einverstanden"
11600,"Magia-Tafel"
11601,""
11602,"Elementarstufe"
11603,"Elementarroutine"
11604,"Elemente"
11605,"<Format(IntegerParameter(1),FF022E)/>/<Format(IntegerParameter(2),FF022E)/>"
11606,"Bestätigen"
11607,"Alle entfernen"
11608,"Maginite"
11609,"Elementarroutine"
11610,"Schatzausbeute"
11611,"Abenteurerliste"
11612,"Abenteurerliste aktualisieren"
11613,"Stammwelt"
11614,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Aktualisierung fehlgeschlagen.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11615,"Restliche Zeit"
11616,"<If(LessThan(IntegerParameter(1),1))>< 1 Min.<Else/><Value>IntegerParameter(1)</Value> Min.</If>"
11617,"Verbleibende Expeditionszeit: <If(LessThan(IntegerParameter(1),1))>< 1 Min.<Else/><Value>IntegerParameter(1)</Value> Min.</If>"
11618,"<If(GreaterThan(IntegerParameter(2),0))><Format(IntegerParameter(1),FF022E)/>/<Format(IntegerParameter(2),FF022E)/><Else/>--/--</If>"
11619,"Gruppen<SoftHyphen/>suche an"
11620,"Gruppen<SoftHyphen/>suche aus"
11621,"Zum Startpunkt für „<Highlight>ObjectParameter(56)</Highlight>“ zurückkehren? 

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ Nach 10 Minuten Kampfunfähigkeit kehrst du automatisch zurück.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11622,"MÄ"
11623,"<If(Equal(PlayerParameter(80),1))><CommandIcon(10)/><Else/></If> Linksdrehung  <If(Equal(PlayerParameter(80),1))><CommandIcon(8)/><Else/></If> Rechtsdrehung"
11624,"+<Value>IntegerParameter(1)</Value><Indent/>%)"
11625,"("
11626,"Elementarroutine wird nur in bestimmten Arealen erworben"
11627,"Expeditionsdauer"
11628,"Elementarstufe"
11629,"Gruppen bevorzugen"
11630,"<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
11631,"Affinität"
11632,"
<Sheet(Action,IntegerParameter(1),0)/>"
11633,"LOGOS-SPLITTER"
11634,""
11635,"<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
11636,"Alle"
11637,"Keine Logos-Splitter vorhanden."
11638,"Keine Logos-Splitter dieser Art vorhanden."
11639,"Logos-Splitter (<Highlight>StringParameter(1)</Highlight>)"
11640,"LOGOS-MANIPULATOR"
11641,""
11642,"Licht-Manipulator"
11643,"Schatten-Manipulator"
11644,"Erfolgsquote:<Indent/>"
11645,"<Value>IntegerParameter(1)</Value>,<TwoDigitValue>IntegerParameter(2)</TwoDigitValue> %"
11646,"Extrahieren"
11647,"Die Erinnerungsextraktion war erfolgreich!
Aktiviere <If(GreaterThan(IntegerParameter(1),1))>bis zu zwei Logos-Kommandos<Else/>ein Logos-Kommando</If>, um <If(GreaterThan(IntegerParameter(1),1))>sie<Else/>es</If> als Spezial-Kommando einzurichten."
11648,"<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>Die Extraktion ist fehlgeschlagen.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11649,"<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>Maximale Anzahl an Logos-Kommandos erreicht. Du kannst das alte Kommando überschreiben oder das Neue verwerfen.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11650,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Die extrahierte Erinnerung wurde auf der Magi-Tafel abgelegt.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11651,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Willst du die extrahierte Erinnerung behalten oder verwerfen?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11652,"Ok"
11653,"Behalten"
11654,"Verwerfen"
11655,"„<Sheet(Action,IntegerParameter(1),0)/>“ <If(GreaterThan(IntegerParameter(2),0))>und „<Sheet(Action,IntegerParameter(2),0)/>“<Else/></If> aufgeben und durch die extrahierte Erinnerung ersetzen?"
11656,"Die extrahierte Erinnerung verwerfen?"
