key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
128,"Items","Je fais le guignol","Parler à Jonathas, à Gridania, équipé d'un ensemble d'arlequin (chapeau d'arlequin, doublet armant d'arlequin, collants d'arlequin et ceinture d'arlequin).",5," / ","","ui/icon/040000/040575.tex",4,1,,,,,,,,,,3,1,"AchievementHideCondition#0"
129,"Relic Weapons","L'arme fatale : Curtana et le Bouclier saint","Accomplir la quête de restauration des armes antiques et obtenir Curtana et le Bouclier saint.",10,"The True / The True","","ui/icon/030000/030446.tex",4,6,"A Relic Reborn (Curtana)",,,,,,,,,1,1,"AchievementHideCondition#0"
130,"Relic Weapons","L'arme fatale : Sphairai","Accomplir la quête de restauration des armes antiques et obtenir les Sphairai.",10,"Coeurlfist / Coeurlfist","","ui/icon/031000/031034.tex",4,6,"A Relic Reborn (Sphairai)",,,,,,,,,2,1,"AchievementHideCondition#0"
131,"Relic Weapons","L'arme fatale : Bravura","Accomplir la quête de restauration des armes antiques et obtenir Bravura.",10,"Ironeater / Ironeater","","ui/icon/031000/031440.tex",4,6,"A Relic Reborn (Bravura)",,,,,,,,,3,1,"AchievementHideCondition#0"
132,"Relic Weapons","L'arme fatale : Gae bolg","Accomplir la quête de restauration des armes antiques et obtenir le Gae bolg.",10,"Of the Vengeful Lance / Of the Vengeful Lance","","ui/icon/031000/031842.tex",4,6,"A Relic Reborn (Gae Bolg)",,,,,,,,,4,1,"AchievementHideCondition#0"
133,"Relic Weapons","L'arme fatale : Arc d'Artémis","Accomplir la quête de restauration des armes antiques et obtenir l'Arc d'Artémis.",10,"The Godsbow / The Godsbow","","ui/icon/032000/032238.tex",4,6,"A Relic Reborn (Artemis Bow)",,,,,,,,,5,1,"AchievementHideCondition#0"
134,"Relic Weapons","L'arme fatale : Thyrse","Accomplir la quête de restauration des armes antiques et obtenir le Thyrse.",10,"The White / The White","","ui/icon/032000/032626.tex",4,6,"A Relic Reborn (Thyrus)",,,,,,,,,7,1,"AchievementHideCondition#0"
135,"Relic Weapons","L'arme fatale : Sceptre étoilé","Accomplir la quête de restauration des armes antiques et obtenir le Sceptre étoilé.",10,"Starcaller / Starcaller","","ui/icon/033000/033012.tex",4,6,"A Relic Reborn (Stardust Rod)",,,,,,,,,8,1,"AchievementHideCondition#0"
136,"Relic Weapons","Toutes les cordes à son arme","Accomplir la quête de restauration des armes antiques et obtenir Curtana, le Bouclier saint, les Sphairai, Bravura, le Gae bolg, l'Arc d'Artémis, le Thyrse, le Sceptre étoilé, l'Œilvert et l'Omnilex.",30,"The Insatiable / The Insatiable","","ui/icon/002000/002502.tex",4,2,"Raising the Curtana","Enter the Coeurl","Cleaving to Tradition","Having a Gae Old Time","Hard to Miss","Dressed to Heal","Ohohohohoho!","Green Eyes","The Reader",31,1,"AchievementHideCondition#0"
137,"Carpenter","Toucher du bois : Amateur","Réaliser 50 synthèses de menuiserie de niveau 1 à 10.",5," / ","","ui/icon/035000/035001.tex",3,1,,,,,,,,,,1,1,"AchievementHideCondition#0"
138,"Carpenter","Toucher du bois : Recrue","Réaliser 300 synthèses de menuiserie de niveau 11 à 20.",5," / ","","ui/icon/035000/035001.tex",3,1,,,,,,,,,,2,1,"AchievementHideCondition#0"
139,"Carpenter","Toucher du bois : Initié","Réaliser 750 synthèses de menuiserie de niveau 21 à 30.",5," / ","","ui/icon/035000/035001.tex",3,1,,,,,,,,,,3,1,"AchievementHideCondition#0"
140,"Carpenter","Toucher du bois : Novice","Réaliser 1 500 synthèses de menuiserie de niveau 31 à 40.",5," / ","","ui/icon/035000/035001.tex",3,1,,,,,,,,,,4,1,"AchievementHideCondition#0"
141,"Carpenter","Toucher du bois : Qualifié","Réaliser 3 000 synthèses de menuiserie de niveau 41 à 50.",10,"Of the Golden Saw / Of the Golden Saw","","ui/icon/035000/035001.tex",3,1,,,,,,,,,,5,1,"AchievementHideCondition#0"
142,"Carpenter","Menuisier chevronné","Accomplir les cinq hauts faits de la série “Toucher du bois”.",30," / ","Saw of the Luminary","ui/icon/035000/035010.tex",4,2,"Going with the Grain: Amateur","Going with the Grain: Initiate","Going with the Grain: Apprentice","Going with the Grain: Journeyman","Going with the Grain: Artisan",,,,,6,1,"AchievementHideCondition#0"
143,"Blacksmith","En avant, forgez : Amateur","Réaliser 50 synthèses de métallurgie de niveau 1 à 10.",5," / ","","ui/icon/035000/035106.tex",3,1,,,,,,,,,,1,1,"AchievementHideCondition#0"
144,"Blacksmith","En avant, forgez : Recrue","Réaliser 300 synthèses de métallurgie de niveau 11 à 20.",5," / ","","ui/icon/035000/035106.tex",3,1,,,,,,,,,,2,1,"AchievementHideCondition#0"
145,"Blacksmith","En avant, forgez : Initié","Réaliser 750 synthèses de métallurgie de niveau 21 à 30.",5," / ","","ui/icon/035000/035106.tex",3,1,,,,,,,,,,3,1,"AchievementHideCondition#0"
146,"Blacksmith","En avant, forgez : Novice","Réaliser 1 500 synthèses de métallurgie de niveau 31 à 40.",5," / ","","ui/icon/035000/035106.tex",3,1,,,,,,,,,,4,1,"AchievementHideCondition#0"
147,"Blacksmith","En avant, forgez : Qualifié","Réaliser 3 000 synthèses de métallurgie de niveau 41 à 50.",10,"Of the Golden Anvil / Of the Golden Anvil","","ui/icon/035000/035106.tex",3,1,,,,,,,,,,5,1,"AchievementHideCondition#0"
148,"Blacksmith","Forcené de la forge","Accomplir les cinq hauts faits de la série “En avant, forgez”.",30," / ","Hammer of the Luminary","ui/icon/035000/035110.tex",4,2,"Working the Bellows: Amateur","Working the Bellows: Initiate","Working the Bellows: Apprentice","Working the Bellows: Journeyman","Working the Bellows: Artisan",,,,,6,1,"AchievementHideCondition#0"
149,"Armorer","Entre le marteau et l'enclume : Amateur","Réaliser 50 synthèses d'armurerie de niveau 1 à 10.",5," / ","","ui/icon/035000/035203.tex",3,1,,,,,,,,,,1,1,"AchievementHideCondition#0"
150,"Armorer","Entre le marteau et l'enclume : Recrue","Réaliser 300 synthèses d'armurerie de niveau 11 à 20.",5," / ","","ui/icon/035000/035203.tex",3,1,,,,,,,,,,2,1,"AchievementHideCondition#0"
151,"Armorer","Entre le marteau et l'enclume : Initié","Réaliser 750 synthèses d'armurerie de niveau 21 à 30.",5," / ","","ui/icon/035000/035203.tex",3,1,,,,,,,,,,3,1,"AchievementHideCondition#0"
152,"Armorer","Entre le marteau et l'enclume : Novice","Réaliser 1 500 synthèses d'armurerie de niveau 31 à 40.",5," / ","","ui/icon/035000/035203.tex",3,1,,,,,,,,,,4,1,"AchievementHideCondition#0"
153,"Armorer","Entre le marteau et l'enclume : Qualifié","Réaliser 3 000 synthèses d'armurerie de niveau 41 à 50.",10,"Of the Golden Hammer / Of the Golden Hammer","","ui/icon/035000/035203.tex",3,1,,,,,,,,,,5,1,"AchievementHideCondition#0"
154,"Armorer","Amoureux des armures","Accomplir les cinq hauts faits de la série “Entre le marteau et l'enclume”.",30," / ","Mallet of the Luminary","ui/icon/035000/035209.tex",4,2,"Pounding Out the Dents: Amateur","Pounding Out the Dents: Initiate","Pounding Out the Dents: Apprentice","Pounding Out the Dents: Journeyman","Pounding Out the Dents: Artisan",,,,,6,1,"AchievementHideCondition#0"
155,"Goldsmith","Tout ce qui brille : Amateur","Réaliser 50 synthèses d'orfèvrerie de niveau 1 à 10.",5," / ","","ui/icon/035000/035301.tex",3,1,,,,,,,,,,1,1,"AchievementHideCondition#0"
156,"Goldsmith","Tout ce qui brille : Recrue","Réaliser 300 synthèses d'orfèvrerie de niveau 11 à 20.",5," / ","","ui/icon/035000/035301.tex",3,1,,,,,,,,,,2,1,"AchievementHideCondition#0"
157,"Goldsmith","Tout ce qui brille : Initié","Réaliser 750 synthèses d'orfèvrerie de niveau 21 à 30.",5," / ","","ui/icon/035000/035301.tex",3,1,,,,,,,,,,3,1,"AchievementHideCondition#0"
158,"Goldsmith","Tout ce qui brille : Novice","Réaliser 1 500 synthèses d'orfèvrerie de niveau 31 à 40.",5," / ","","ui/icon/035000/035301.tex",3,1,,,,,,,,,,4,1,"AchievementHideCondition#0"
159,"Goldsmith","Tout ce qui brille : Qualifié","Réaliser 3 000 synthèses d'orfèvrerie de niveau 41 à 50.",10,"Of the Golden Leaf / Of the Golden Leaf","","ui/icon/035000/035301.tex",3,1,,,,,,,,,,5,1,"AchievementHideCondition#0"
160,"Goldsmith","Des doigts en or","Accomplir les cinq hauts faits de la série “Tout ce qui brille”.",30," / ","Gavel of the Luminary","ui/icon/035000/035309.tex",4,2,"Cutting the Carats: Amateur","Cutting the Carats: Initiate","Cutting the Carats: Apprentice","Cutting the Carats: Journeyman","Cutting the Carats: Artisan",,,,,6,1,"AchievementHideCondition#0"
161,"Leatherworker","Tourner autour des peaux : Amateur","Réaliser 50 synthèses de tannerie de niveau 1 à 10.",5," / ","","ui/icon/035000/035404.tex",3,1,,,,,,,,,,1,1,"AchievementHideCondition#0"
162,"Leatherworker","Tourner autour des peaux : Recrue","Réaliser 300 synthèses de tannerie de niveau 11 à 20.",5," / ","","ui/icon/035000/035404.tex",3,1,,,,,,,,,,2,1,"AchievementHideCondition#0"
163,"Leatherworker","Tourner autour des peaux : Initié","Réaliser 750 synthèses de tannerie de niveau 21 à 30.",5," / ","","ui/icon/035000/035404.tex",3,1,,,,,,,,,,3,1,"AchievementHideCondition#0"
164,"Leatherworker","Tourner autour des peaux : Novice","Réaliser 1 500 synthèses de tannerie de niveau 31 à 40.",5," / ","","ui/icon/035000/035404.tex",3,1,,,,,,,,,,4,1,"AchievementHideCondition#0"
165,"Leatherworker","Tourner autour des peaux : Qualifié","Réaliser 3 000 synthèses de tannerie de niveau 41 à 50.",10,"Of the Golden Hide / Of the Golden Hide","","ui/icon/035000/035404.tex",3,1,,,,,,,,,,5,1,"AchievementHideCondition#0"
166,"Leatherworker","J'ai le cuir dans la peau","Accomplir les cinq hauts faits de la série “Tourner autour des peaux”.",30," / ","Knife of the Luminary","ui/icon/035000/035409.tex",4,2,"Hiding in Plain Sight: Amateur","Hiding in Plain Sight: Initiate","Hiding in Plain Sight: Apprentice","Hiding in Plain Sight: Journeyman","Hiding in Plain Sight: Artisan",,,,,6,1,"AchievementHideCondition#0"
167,"Weaver","De fil en aiguille : Amateur","Réaliser 50 synthèses de couture de niveau 1 à 10.",5," / ","","ui/icon/035000/035501.tex",3,1,,,,,,,,,,1,1,"AchievementHideCondition#0"
168,"Weaver","De fil en aiguille : Recrue","Réaliser 300 synthèses de couture de niveau 11 à 20.",5," / ","","ui/icon/035000/035501.tex",3,1,,,,,,,,,,2,1,"AchievementHideCondition#0"
169,"Weaver","De fil en aiguille : Initié","Réaliser 750 synthèses de couture de niveau 21 à 30.",5," / ","","ui/icon/035000/035501.tex",3,1,,,,,,,,,,3,1,"AchievementHideCondition#0"
170,"Weaver","De fil en aiguille : Novice","Réaliser 1 500 synthèses de couture de niveau 31 à 40.",5," / ","","ui/icon/035000/035501.tex",3,1,,,,,,,,,,4,1,"AchievementHideCondition#0"
171,"Weaver","De fil en aiguille : Qualifié","Réaliser 3 000 synthèses de couture de niveau 41 à 50.",10,"Of the Golden Needle / Of the Golden Needle","","ui/icon/035000/035501.tex",3,1,,,,,,,,,,5,1,"AchievementHideCondition#0"
172,"Weaver","Sous toutes les coutures","Accomplir les cinq hauts faits de la série “De fil en aiguille”.",30," / ","Needle of the Luminary","ui/icon/035000/035510.tex",4,2,"Threading the Needle: Amateur","Threading the Needle: Initiate","Threading the Needle: Apprentice","Threading the Needle: Journeyman","Threading the Needle: Artisan",,,,,6,1,"AchievementHideCondition#0"
173,"Alchemist","Alchimiste d'acier : Amateur","Réaliser 50 synthèses d'alchimie de niveau 1 à 10.",5," / ","","ui/icon/035000/035604.tex",3,1,,,,,,,,,,1,1,"AchievementHideCondition#0"
174,"Alchemist","Alchimiste d'acier : Recrue","Réaliser 300 synthèses d'alchimie de niveau 11 à 20.",5," / ","","ui/icon/035000/035604.tex",3,1,,,,,,,,,,2,1,"AchievementHideCondition#0"
175,"Alchemist","Alchimiste d'acier : Initié","Réaliser 750 synthèses d'alchimie de niveau 21 à 30.",5," / ","","ui/icon/035000/035604.tex",3,1,,,,,,,,,,3,1,"AchievementHideCondition#0"
176,"Alchemist","Alchimiste d'acier : Novice","Réaliser 1 500 synthèses d'alchimie de niveau 31 à 40.",5," / ","","ui/icon/035000/035604.tex",3,1,,,,,,,,,,4,1,"AchievementHideCondition#0"
177,"Alchemist","Alchimiste d'acier : Qualifié","Réaliser 3 000 synthèses d'alchimie de niveau 41 à 50.",10,"Of the Golden Lead / Of the Golden Lead","","ui/icon/035000/035604.tex",3,1,,,,,,,,,,5,1,"AchievementHideCondition#0"
178,"Alchemist","Élite des élixirs","Accomplir les cinq hauts faits de la série “Alchimiste d'acier”.",30," / ","Alembic of the Luminary","ui/icon/035000/035609.tex",4,2,"Mixing It Up: Amateur","Mixing It Up: Initiate","Mixing It Up: Apprentice","Mixing It Up: Journeyman","Mixing It Up: Artisan",,,,,6,1,"AchievementHideCondition#0"
179,"Culinarian","Cordon-bleu : Amateur","Réaliser 50 synthèses de cuisine de niveau 1 à 10.",5," / ","","ui/icon/035000/035704.tex",3,1,,,,,,,,,,1,1,"AchievementHideCondition#0"
180,"Culinarian","Cordon-bleu : Recrue","Réaliser 300 synthèses de cuisine de niveau 11 à 20.",5," / ","","ui/icon/035000/035704.tex",3,1,,,,,,,,,,2,1,"AchievementHideCondition#0"
181,"Culinarian","Cordon-bleu : Initié","Réaliser 750 synthèses de cuisine de niveau 21 à 30.",5," / ","","ui/icon/035000/035704.tex",3,1,,,,,,,,,,3,1,"AchievementHideCondition#0"
182,"Culinarian","Cordon-bleu : Novice","Réaliser 1 500 synthèses de cuisine de niveau 31 à 40.",5," / ","","ui/icon/035000/035704.tex",3,1,,,,,,,,,,4,1,"AchievementHideCondition#0"
183,"Culinarian","Cordon-bleu : Qualifié","Réaliser 3 000 synthèses de cuisine de niveau 41 à 50.",10,"Of the Golden Ladle / Of the Golden Ladle","","ui/icon/035000/035704.tex",3,1,,,,,,,,,,5,1,"AchievementHideCondition#0"
184,"Culinarian","Crème de la crème","Accomplir les hauts faits “Cordon-bleu<Indent/>: Amateur”, “Cordon-bleu<Indent/>: Recrue”, “Cordon-bleu<Indent/>: Initié”, “Cordon-bleu<Indent/>: Novice” et “Cordon-bleu<Indent/>: Qualifié”.",30," / ","Pan of the Luminary","ui/icon/035000/035711.tex",4,2,"Savoring the Realm: Amateur","Savoring the Realm: Initiate","Savoring the Realm: Apprentice","Savoring the Realm: Journeyman","Savoring the Realm: Artisan",,,,,6,1,"AchievementHideCondition#0"
185,"Miner","Payer de mine : la Noscea I","Extraire 20 fois dans des filons ou carrières de niveaux 1 à 10 dans la Noscea.",5," / ","","ui/icon/001000/001015.tex",3,1,,,,,,,,,,1,1,"AchievementHideCondition#0"
186,"Miner","Payer de mine : la Noscea II","Extraire 300 fois dans des filons ou carrières de niveaux 11 à 20 dans la Noscea.",5," / ","","ui/icon/001000/001015.tex",3,1,,,,,,,,,,2,1,"AchievementHideCondition#0"
187,"Miner","Payer de mine : la Noscea III","Extraire 1 000 fois dans des filons ou carrières de niveaux 21 à 30 dans la Noscea.",5," / ","","ui/icon/001000/001015.tex",3,1,,,,,,,,,,3,1,"AchievementHideCondition#0"
188,"Miner","Payer de mine : la Noscea IV","Extraire 2 000 fois dans des filons ou carrières de niveaux 31 à 40 dans la Noscea.",5," / ","","ui/icon/001000/001015.tex",3,1,,,,,,,,,,4,1,"AchievementHideCondition#0"
189,"Miner","Payer de mine : la Noscea V","Extraire 4 000 fois dans des filons ou carrières de niveaux 41 à 50 dans la Noscea.",5," / ","","ui/icon/001000/001015.tex",3,1,,,,,,,,,,5,1,"AchievementHideCondition#0"
190,"Miner","Bonne pioche : la Noscea","Accomplir les cinq hauts faits de la série “Payer de mine<Indent/>: la Noscea”.",10,"Meadowbreaker / Meadowbreaker","","ui/icon/001000/001002.tex",4,2,"Mining Your Own Business: La Noscea I","Mining Your Own Business: La Noscea II","Mining Your Own Business: La Noscea III","Mining Your Own Business: La Noscea IV","Mining Your Own Business: La Noscea V",,,,,6,1,"AchievementHideCondition#0"
191,"Miner","Payer de mine : Sombrelinceul I","Extraire 20 fois dans des filons ou carrières de niveaux 1 à 10 dans la forêt de Sombrelinceul.",5," / ","","ui/icon/001000/001015.tex",3,1,,,,,,,,,,7,1,"AchievementHideCondition#0"
192,"Miner","Payer de mine : Sombrelinceul II","Extraire 300 fois dans des filons ou carrières de niveaux 11 à 20 dans la forêt de Sombrelinceul.",5," / ","","ui/icon/001000/001015.tex",3,1,,,,,,,,,,8,1,"AchievementHideCondition#0"
193,"Miner","Payer de mine : Sombrelinceul III","Extraire 1 000 fois dans des filons ou carrières de niveaux 21 à 30 dans la forêt de Sombrelinceul.",5," / ","","ui/icon/001000/001015.tex",3,1,,,,,,,,,,9,1,"AchievementHideCondition#0"
194,"Miner","Payer de mine : Sombrelinceul IV","Extraire 2 000 fois dans des filons ou carrières de niveaux 31 à 40 dans la forêt de Sombrelinceul.",5," / ","","ui/icon/001000/001015.tex",3,1,,,,,,,,,,10,1,"AchievementHideCondition#0"
195,"Miner","Payer de mine : Sombrelinceul V","Extraire 4 000 fois dans des filons ou carrières de niveaux 41 à 50 dans la forêt de Sombrelinceul.",5," / ","","ui/icon/001000/001015.tex",3,1,,,,,,,,,,11,1,"AchievementHideCondition#0"
196,"Miner","Bonne pioche : Sombrelinceul","Accomplir les cinq hauts faits de la série “Payer de mine<Indent/>: Sombrelinceul”.",10,"Forestbreaker / Forestbreaker","","ui/icon/001000/001002.tex",4,2,"Mining Your Own Business: Black Shroud I","Mining Your Own Business: Black Shroud II","Mining Your Own Business: Black Shroud III","Mining Your Own Business: Black Shroud IV","Mining Your Own Business: Black Shroud V",,,,,12,1,"AchievementHideCondition#0"
197,"Miner","Payer de mine : Thanalan I","Extraire 20 fois dans des filons ou carrières de niveaux 1 à 10 dans le Thanalan.",5," / ","","ui/icon/001000/001015.tex",3,1,,,,,,,,,,13,1,"AchievementHideCondition#0"
198,"Miner","Payer de mine : Thanalan II","Extraire 300 fois dans des filons ou carrières de niveaux 11 à 20 dans le Thanalan.",5," / ","","ui/icon/001000/001015.tex",3,1,,,,,,,,,,14,1,"AchievementHideCondition#0"
199,"Miner","Payer de mine : Thanalan III","Extraire 1 000 fois dans des filons ou carrières de niveaux 21 à 30 dans le Thanalan.",5," / ","","ui/icon/001000/001015.tex",3,1,,,,,,,,,,15,1,"AchievementHideCondition#0"
200,"Miner","Payer de mine : Thanalan IV","Extraire 2 000 fois dans des filons ou carrières de niveaux 31 à 40 dans le Thanalan.",5," / ","","ui/icon/001000/001015.tex",3,1,,,,,,,,,,16,1,"AchievementHideCondition#0"
201,"Miner","Payer de mine : Thanalan V","Extraire 4 000 fois dans des filons ou carrières de niveaux 41 à 50 dans le Thanalan.",5," / ","","ui/icon/001000/001015.tex",3,1,,,,,,,,,,17,1,"AchievementHideCondition#0"
202,"Miner","Bonne pioche : Thanalan","Accomplir les cinq hauts faits de la série “Payer de mine<Indent/>: Thanalan”.",10,"Desertbreaker / Desertbreaker","","ui/icon/001000/001002.tex",4,2,"Mining Your Own Business: Thanalan I","Mining Your Own Business: Thanalan II","Mining Your Own Business: Thanalan III","Mining Your Own Business: Thanalan IV","Mining Your Own Business: Thanalan V",,,,,18,1,"AchievementHideCondition#0"
203,"Miner","Prospecteur prolifique","Accomplir les trois hauts faits de la série “Bonne pioche”.",30," / ","Pick of the Luminary","ui/icon/038000/038011.tex",4,2,"A Miner's Life for Me: La Noscea","A Miner's Life for Me: Black Shroud","A Miner's Life for Me: Thanalan",,,,,,,19,1,"AchievementHideCondition#0"
204,"Gathering","Tailler à même le roc : la Noscea I","Extraire 10 fois de la pierre de carrières de niveaux 1 à 10 dans la Noscea.",5," / ","","ui/icon/001000/001008.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
