key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
299,"Du rufst Automat Nr. 8 als Begleiter herbei. Ausgegraben in der Uhrwerksstadt Gog. Batterien bitte extra kaufen.","Als diese Maschine in der Uhrwerksstadt Gog gefunden wurde, war sie nicht funktionstüchtig, doch ein Kristall verhalf ihr zu neuem Leben. Solange du ihn nicht gegen einen Auraciten austauschst, solltest du sicher sein.","Bitte schön, aber lass deine Bärenkräfte
des Transzendierens nicht am
Hau-den-Gilli-Automaten aus, ja?
<Emphasis>Godbert</Emphasis>","Reparatur","Fügt Gegnern in der Nähe Schaden in 5-facher Höhe des Attacke-Werts zu.",60,35,1,False,False,False,False,True,"Damage"
300,"Du rufst Felyne als Begleiter herbei. So knuffig!","Dieses Katzenwesen kommt aus einem fernen Land, einzig um den flammenspeienden Rathalos zu erjagen. Wie sie den Weg nach Kugane hinter sich gebracht hat, ist eine Geschichte, die am besten bei einer saftigen Wyvern-
keule am Lagerfeuer
erzählt wird.","Schnurrr!","Korallenorchester","Erhöht die ATT aller Trabanten in der Nähe um 25.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",40,30,4,False,False,True,False,False,"Enhancement"
301,"Du rufst Poogie als Begleiter herbei. Beliebt bei Jägern, nah und fern. Nur gegessen wird's nicht gern.","Wer kennt nicht die Jäger, die behaupten, dieses kleine Schweinchen sei „einfach zu süß, um es aufzuessen“? Gewiss hält die Behauptung nur bis zum nächsten Magenknurren. Aber Scherz beiseite: Poogie ist des Jägers
bester Freund!","Ich glaub, mein Schweinchen pfeift!
<Emphasis>Biggs</Emphasis>","Such, Poogie, such!","Entfernt eine vom Gegner aufgestellte Falle.",30,45,2,False,True,False,True,False,"Disarming"
302,"Du rufst deinen Festival-Namazuo als Begleiter herbei. Feiert bis zum Abwinken. Wasshoi ♪","Ein Meisterwerk des Handwerkers Gyoshin, erschaffen anlässlich des Festes der Großen Flosse. Hachimaki und Happi wurden von der Meisterschneiderin Gyorei angefertigt. Beliebt als Glücksbringer mit
Gute-Laune-Garantie.","Wasshoi  ♪ Wasshoi  ♪","Sieben Jahre Party","Erhöht die ABW von eigenen Trabanten in der Nähe um 20.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",50,65,1,False,False,True,True,False,"Enhancement"
303,"Du rufst deinen Feuerpfau als Begleiter herbei. Nicht zu verwechseln mit Suzaku.","Eine scharlachrote Marionette in Pfauengestalt. Pfauen werden nicht nur wegen ihrer schönen Federn bewundert, sondern auch als Glücksbringer verehrt. Mit einem Feuerpfau als Geschenk macht man daher nichts verkehrt.","Das kann man von Thancred leider nicht behaupten.
Ich wusste ja, dass er ein eitler Pfau ist,
aber dass es mal so weit kommt ...
<Emphasis>Yda</Emphasis>","Singendes Herz","Führt eine Attacke mit Attacke-Wert 80 auf die Gegner in der Nähe aus und verringert ihre ABW um 30 %.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",50,40,2,True,True,False,False,False,"Damage"
304,"Du rufst deine Alpha-Puppe als Begleiter herbei. So knuffig wie das Original!","Eine Sonderanfertigung der Gar<SoftHyphen/>lond-Me<SoftHyphen/>tall<SoftHyphen/>wer<SoftHyphen/>ke zur Feier deiner Rückkehr aus der Alphametrie. Dieser von Jessie angefertigte Prototyp diente unter anderem der Farbfindung.","Kweh?","Teleportationskarte","Versetzt die ausführenden Trabanten zurück zu Tor B.",70,70,4,False,False,False,False,False,"Special"
305,"Du rufst deine Mini-Omega als Begleiter herbei. Ist dem Größenwahn (noch) nicht verfallen.","Eine mechanische Puppe aus dem Gähnenden Schlund. Folgt ihrem Besitzer brav und tatenlos. So wirkt es zumindest. Wedge hält sie allerdings für einen Spion von Omega.","<biep> ... <ratter> ... ","Anvisieren","Führt eine Attacke mit Attacke-Wert 150 auf die Gegner in der Nähe aus und fügt ihnen eine Schwäche gegen Monster zu.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",70,65,1,False,False,False,True,True,"Damage"
306,"Du rufst deine G'raha-Tia-Puppe als Begleiter herbei. Die Barden werden deinen Namen singen<Indent/>...","Diese Puppe wurde von Tataru angefertigt, um die Erforschung der Syrcus-Schlucht zu finanzieren. Als Modell diente ihr ein Gelehrter, den Rammbroes ihr in allen Einzelheiten beschrieb.","Donnerwetter, du bist wahrlich
ein Experte auf dem Gebiet der
allagischen Geschichte.
<Emphasis>Cid</Emphasis>","Kaiseraugen","Macht die eigenen Einrichtungen (Tore, Schild und Suchendes Auge) unempfindlich für alle Angriffe.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20 Sekunden",40,50,3,False,True,True,True,False,"Special"
307,"Du rufst dein mürrisches Geistlein herbei. Scheint stets mit dem falschen Fuß aufzustehen.","Eine zum Leben erwachte Geisterpuppe, die du auf dem Allerschutzheiligen-Fest getroffen hast. Warum sie schweben und sprechen kann, wissen nicht mal die Gaukler vom Circus Continental. Wirkt ständig mies gelaunt.","Ob ich mit dem Buch fertig bin?
Du hast vielleicht Nerven,
mir so auf den Geist zu gehen.
<Emphasis>Gerolt</Emphasis>","Böser Bann","Entfernt alle positiven Effekte von den gegnerischen Trabanten in der Nähe.",10,50,4,False,False,True,False,False,"Disarming"
308,"Du rufst dein munteres Geistlein herbei. Wie immer spitzenmäßig aufgelegt!","Eine zum Leben erwachte Geisterpuppe, die du auf dem Allerschutzheiligen-Fest getroffen hast. Warum sie schweben und sprechen kann, wissen nicht mal die Gaukler vom Circus Continental. Immer gut drauf!","Hast du nicht vielleicht einen Trank,
der meinem müden Geist auf die Sprünge hilft?
<Emphasis>Yayaroku</Emphasis>","Verschwinden","Macht die ausführenden Trabanten unempfindlich für alle Angriffe.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",35,65,1,False,True,False,False,False,"Enhancement"
309,"Du rufst deine Cloud-Puppe als Begleiter herbei. Ist einem legendären Helden nachempfunden und wirkt<Indent/>... schrecklich desinteressiert.","Um den legendären SOLDAT-Kämpfer Cloud möglichst getreu nachzubilden, hat man keine Kosten und Mühen gescheut und sogar das berühmte Panzerschwert bis auf die letzte Scharte repliziert. Ist dem Original natürlich
völlig egal<Indent/>...","Kein Interesse<Indent/>...
<Emphasis>Cloud</Emphasis>","Omnischlag","Führt eine Attacke mit Attacke-Wert 380 auf die Gegner in der Nähe aus.",75,65,3,False,False,False,True,False,"Damage"
310,"Du rufst deine Aerith-Puppe als Begleiter herbei. Wenn alles vorbei ist, seht ihr euch wieder!","Vom Blumenmädchen aus dem Hinterhof zur Retterin des Planeten: Was für eine beeindruckende Karriere! Ob es zum Date im Riesenrad gereicht hat, wissen nur Eingeweihte. Ansonsten sieht man sich, wenn alles vorbei ist!","Ein Date!
<Emphasis>Aerith</Emphasis>","Große Lehre","Macht eigene Trabanten in der Nähe unempfindlich für Angriffe von Tieren.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 5 Sekunden",35,55,2,False,False,False,False,False,"Enhancement"
311,"Du rufst deine Tifa-Puppe als Begleiter herbei. Gefühle kann man nicht immer in Worte fassen.","Tagsüber Kneipenwirtin, nachts Untergrundkämpferin. Mit Tifa hat man lieber keine Rechnung offen, es sei denn, man steht auf Schläge. Gefühle kann man halt nicht immer in Worte fassen.","Lass uns zu ihr gehen!
<Emphasis>Tifa</Emphasis>","Himmelsfaust","Führt eine Attacke mit Attacke-Wert 150 auf die Gegner in der Nähe aus.",60,40,3,False,True,True,False,False,"Damage"
312,"Du rufst deinen Schlammprinzen als Begleiter herbei. Weil man nie genug Schlamm um sich haben kann.","Eine dickflüssige, braune Masse, die aus einer der vielen versteckten Öffnungen des schrecklichen Tokkapchi herausgepresste wurde. Wäre nicht die keck sitzende Krone, würde man diesen Begleiter in der nächsten Kanalisation
entsorgen.","In den Eingeweiden unserer Feinde sollen unsere Hände wühlen, nicht in Schlamm und Dreck!
<Emphasis>Burduga-Krieger</Emphasis>","Schlammpfütze","Führt eine Attacke mit Attacke-Wert 60 auf die Gegner in der Nähe aus und verringert ihre GSW um 70 %.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",40,50,2,True,False,False,True,False,"Damage"
313,"Du rufst deinen Brautjungfer-Mogry als Begleiter herbei. Nichts betont die Bescheidenheit einer Frau mehr, als ihren Weg mit Blütenblättern zu schmücken.","Die Mogrys vom Dom der Einkehr sagen, dass die magischen Puppen (die bei Erwerb einer Zeremonie des Ewigen Bundes ausgegeben werden) Garanten des Glücks sind. Sollte der Ewige Bund doch nicht ewig halten,
gibt es allerdings kein Geld
zurück.","Ring futsch, Braut futsch ... <wimmer>
<Emphasis>Karawanenkutscher</Emphasis>","Blumenregen","Erhöht die ATT eigener Trabanten in der Nähe um 10.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",30,30,3,False,True,False,False,False,"Enhancement"
314,"Du rufst deine Elvaan-Marionette als Begleiter herbei. Detailgetreu bis hin zum säuerlichen Ge<SoftHyphen/>sichts<SoftHyphen/>aus<SoftHyphen/>druck.","Ein Stapel staubiger Schmöker und eine blühende Fantasie waren die Vorlage für diese mechanische Puppe eines Elvaan, die von manchen für die Vorgänger der Elezen gehalten werden. Der Erbauer, ein Sharlayaner, hielt die
altertümliche blaue Cotte
für authentisch.","Du dummer Elvaan, ich will's dir sagen,
beleid'gen mich auch deine Fragen.
<Emphasis>Shantotto</Emphasis>","Fächertanz","Erhöht die ABW der ausführenden Trabanten um 40.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",50,50,4,False,False,True,False,False,"Enhancement"
315,"Rufe dein Dhalmel-Kalb als Begleiter herbei. Klein, aber oho-ch!","Es grenzt an ein Wunder, dass das Jungtier so lange in der harschen Umgebung von Eureka überlebt hat. Insbesondere weil es zu Forschungszwecken in Gefangenschaft großgezogen wurde.","Mein Nacken ... fühlt sich so geschmeidig an wie der eines Dhalmels!
<Emphasis>Orland</Emphasis>","Kalter Blick","Verringert die Technikpunkte der Gegner in der Nähe um 50 % des Maximalwerts.",30,35,3,False,True,True,False,False,"Enfeeblement"
316,"Du rufst dein Capybara-Jungtier als Begleiter herbei. Ausgesprochener Badefreund, der Kleine.","In Hingashi kennt man die mal putzigen, mal bissigen Nager als „Onitenjikunezumi“, die „Dämonenratte des Nahen Ostens“. Ihre Vorliebe für heiße Quellen ist wohlbekannt, sie sind dort oft als ungebetene Gäste anzutreffen.","Du hast bestimmt keine Angst vor Ratten, oder?
<Emphasis>Gerbert</Emphasis>","Rattenzahn","Fügt dem nächstgelegenen gegnerischen Arkana-Stein 5 % Schaden zu.",40,30,3,False,False,False,True,False,"Dismantling"
317,"Du rufst deinen Baby-Gremlin als Begleiter herbei.
Aus unerfindlichen Gründen wird von Kontakt mit Wasser und Licht abgeraten.","Ein mysteriöses Wesen der Gattung „Gremlin“. Flauschiges Fell und unglaublich liebenswert. Normalerweise. In letzter Zeit vermehren sie sich wie Unkraut, sind keineswegs mehr empfindlich gegen grelles Licht, und Wasser
hat auch keinen
erkennbaren Effekt mehr.","Gurrruuu!","Gezeter","Verringert die ATT von Gegnern in der Nähe um 50 %.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15 Sekunden",50,35,2,False,False,True,True,False,"Enfeeblement"
318,"Du rufst deinen Tugendhaften Begleiter  herbei.
Angeblich ein Stück vom Leib der Absoluten Tugend, nach ihrer Teilung.","Dieses semi-materielle Wesen entstand angeblich aus dem Leib des auf Eureka aufgetauchten, riesenhaften magischen Ungeheuers, das als „Absolute Tugend“ bezeichnet wird. Manche ordnen das Wesen den Exergonen zu.","Befreit vom uralten Bann
werde ich wieder frei sein!","Die letzte Tugend","Erhöht die ATT und ABW der ausführenden Trabanten. Pro 5<Indent/>% verlorener LP steigt die ATT um 10 und die ABW um 5.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",90,55,4,False,True,False,True,False,"Enhancement"
319,"Du rufst deinen Schnee-Korpokkur herbei.
Die Gattung der Flöckchen, einer Unterart der Korpokkur, ist bekannt für ihre Winterfestigkeit.","Dieses Flöckchen ist sehr reinlich und wechselt daher häufig sein kleines Strohmäntelchen. Aber da es auch sehr scheu ist, macht es das nur wenn es vor neugierigen Blicken sicher ist. Voyeure enden schon mal als Eiszapfen.","Der einzige Feind, der schwer auf meinen
Schultern lastet, ist der Schnee.
<Emphasis>Martiallais</Emphasis>","Schneegestöber","Führt eine Attacke mit Attacke-Wert 70 auf die Gegner in der Nähe aus und bewirkt deren Verlangsamung um 50<Indent/>%.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15 Sekunden",30,50,2,False,True,False,False,False,"Damage"
320,"Du rufst deine neue Tataru-Puppe herbei.
Das besondere Merkmal dieser Puppe ist ihre typisch hinganische Kleidung.","Eine Neuauflage der Tataru-Puppe, welche die beliebte Empfangsdame des Bundes der Morgenröte in einem traditionellen hinganischen Kleid zeigt. Der Kimono-Stoff stammt aus Bukyo, der Hauptstadt von Hingashi.","Es ist so schön, dich gesund und munter wiederzusehen!
<Emphasis>Tataru</Emphasis>","Stets zu Diensten","Halbiert den Ruf-Timer von Trabanten beim Herbeirufen.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",30,35,3,False,False,True,False,False,"Special"
321,"Du rufst deine Panzerwaffen-Miniatur als Begleiter herbei.
Zu taktischen Übungszwecken entwickelte Panzerwaffen-Miniatur für Generäle und alle, die es gerne wären. Anleitung: VS-NfD","Lieb<SoftHyphen/>lings<SoftHyphen/>spiel<SoftHyphen/>zeug garleischer Offiziere zur „Simulation komplexer taktischer Operationen“. Mancher Schlammhüpfer munkelt, dass es sich um Verschwendung militärischer Finanzmittel handelt und lediglich Unterhaltungs-
wert für die „Lametta-
Krieger“ bietet.","Ziel anvisiert<Indent/>...
Ziel neutralisiert<Indent/>...","Dynamischer Störsender","Stellt eine Falle auf, die nach 10 Sekunden ausgelöst werden kann. Bewirkt eine Attacke mit Attacke-Wert 260 auf die Gegner in der Nähe.",40,65,2,False,True,True,False,False,"Trap"
322,"Du rufst deine Aufzieh-Qalyana herbei.
Eine kunssstvoll gefertigte Marionette, welche dem Qalyana-Stamm der Ananta nachempfunden ist.","Ein ehemaliger Soldat der Grenzwache Velodyna entwarf diese Aufziehmarionette, um diejenigen Qalyana zu ehren, die den Mut besaßen, ihre Schwestern zu verlassen und als Mitglieder der Grenzwache ihrer Heimat
zu dienen.","Sss ...","Schwanzschlag","Führt eine Attacke mit Attacke-Wert 30 auf die Gegner in der Nähe aus und schleudert sie zurück.",80,30,2,False,True,True,True,False,"Damage"
323,"Ruft eine Rotpanzer-Puppe als Begleiter herbei.
Magische Puppe eines Rotpanzer-Kojin.","Magische Puppe eines Rotpanzer-Kojin. In der Hoffnung, irgendwann einmal mit den Rotpanzer-Kojin in Harmonie leben zu können, haben die besten Handwerker der Blaupanzer diese Rotpanzer-Puppe erschaffen, als
Zeichen ihres Respekts
und ihrer Demut.","Gute Reise! Wir werden euch noch ein
bisschen<Indent/>...... hinterherschwimmen.
<Emphasis>Soroban</Emphasis>","Kesagiri","Führt eine Attacke mit Attacke-Wert 80 auf die Gegner in der Nähe aus und verringert deren Verteidigung um 10 %.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 8 Sekunden",40,40,3,False,True,True,True,False,"Damage"
324,"Du rufst deinen Mini-Magitek-Transporter als Begleiter herbei.
Modenste Transportertechnologie in einem kompakten Miniatur-Modell.","Moderner Mini-Transporter speziell entwickelt für Begleiter aller Art. Das Gefährt scheint sichtlich Spaß zu machen. Gelegentlich sind begeisterte Jubelrufe zu hören.","Navigationscomputer - Check!
Levitationseinheit - Check!
Steuerkontrollen - Check!
Alle Systeme - Check!
","Hirnwellenmanipulator","Macht Gegner in der Nähe be<SoftHyphen/>we<SoftHyphen/>gungs<SoftHyphen/>un<SoftHyphen/>fäh<SoftHyphen/>ig.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 8 Sekunden",80,30,1,False,False,True,False,True,"Enfeeblement"
325,"Du rufst deine Fran-Puppe als Begleiter herbei. Hasenlöffel inbegriffen.
Von ihr stammen die berühmten Worte: „Kein Nebel. Mysth.“","Diese lebensecht wirkende, magische Puppe stellt Fran, die Anführerin der dalmascanischen Widerstandsgruppe „Lentes Träne“ dar. Hergestellt von Befreiungskämpferinnen der Bangaa und viel zu
schade zum Verkaufen!","Das ist Mysth!","Faustpresche","Fügt einem gegnerischen Schild 70 % Schaden zu. Kein Effekt, falls er schon zerstört ist.",65,55,3,False,True,False,True,False,"Dismantling"
326,"Du rufst dein Nu-Mou-Stofftier als Begleiter herbei.
Unübertroffen knuffig.","Dieses putzige Stofftier ist einem Nu Mou vom Clan Kupo nachempfunden. Wenn man es drückt und herzt, fühlt es sich seidig weich an. In Wirklichkeit wurde es jedoch von einem Töpfermagier der Nu Mou aus Lehm und
Pilzsporen gefertigt.","Gnihihi! Mit diesen Sporen lassen sich lustige Sachen anstellen!","Kompensation","Erhöht die Technikpunkte eigener Trabanten in der Nähe um 10, außer wenn sie ebenfalls diesen Effekt verursachen können.",45,50,2,False,True,True,False,False,"Enhancement"
327,"Du rufst Seitei als Begleiter herbei.
Abbild Seiryus, dem mächtigsten der Tierheiligen. Die Marionette ist als kunstvoller östlicher Drache entworfen und wurde mit hochwertigen Materialien hergestellt.","Abbild Seiryus, dem mächtigsten der Tierheiligen. Die Erbauer dieser Miniatur kennen offenbar den echten Seiryu nur vom Hörensagen, denn das mächtige Original ist bekanntlich eine schlangenhafte Chimära und kein östlicher Drache.","... ... ...","Seelendämmerung","Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus.",70,20,3,True,True,False,False,False,"Damage"
328,"Du rufst dein Zabuton-Sitzkissen als Begleiter herbei.
Denn wo du gern bist, da lass dich nieder.","Stühle sind im Fernen Osten Mangelware, traditionell flezt man sich lieber auf dem Boden. Aber nicht ohne ein weiches Sitzkissen! Deswegen ist dieser Begleiter unerlässlich für alle Besucher der östlichen Regionen, sofern sie nicht über eine
gehörige Portion Sitzfleisch
verfügen.","Die Prinzessin hat Mumm. Sie könnte sich auch
auf einem teuren Seidenkissen den Hintern platt
sitzen und kostbaren Tee einschenken lassen.
<Emphasis>Oboro</Emphasis>","Jeder nur ein Kissen","Versetzt die ausführenden Trabanten zurück zu Tor B.",30,40,4,False,True,False,False,False,"Special"
329,"Du rufst deinen Aloha-Otter als Begleiter herbei.
Hobbys: (1) Am Sandstrand bummeln, (2) die Sonne auf den Pelz brennen lassen, (3) Müßiggang.","Ein kleiner Otter in Südsee-Outfit und mit Angel auf der Schulter. Gute Laune und Meeresrauschen inbegriffen. Sein größter Traum ist es, auf einem kleinen Fischerboot in der ruhigen See zu treiben und die Seele baumeln zu lassen.","Aloha!","Aloha!","Verdoppelt die LP-Regeneration der Trabanten innerhalb eines Tors.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20 Sekunden",40,45,3,False,False,False,True,False,"Special"
330,"Du rufst deinen Igel als Begleiter herbei.
Nur liebevollste Fürsorge kann dieses possierliche Wesen vor allerlei Ungemach bewahren!","Kleiner stacheliger Nager mit Lizenz zum Vergöttern. Wurde einst als Delikatesse gejagt und verspeist, doch in letzter Zeit weitaus beliebter als Haustier denn als Hauptgericht. Wird oft mit Stachelschweinen verwechselt.","Hassu Nüsse?","Akupunktur","Entfernt alle negativen Effekte von eigenen Trabanten in der Nähe.",60,40,3,False,True,True,False,False,"Disarming"
331,"Du rufst deine Splitter<SoftHyphen/>welt-Y'shtola als Begleiterin herbei.
Die magische Puppe blickt entschlossen zu dir auf. In der Tat<Indent/>- es gibt keinen Grund davonzulaufen.","Sonst meist in weiß gekleidet hüllt sich Y'shtola auf der Splitter<SoftHyphen/>welt in die edlen Gewänder der Untertanen der Nacht. Mit ihrem Stab fest in der Hand stellt sich die „Hexe Matoya“ entschlossen gegen Sünden<SoftHyphen/>ver<SoftHyphen/>tilger und
Störenfriede.","Es ist Zeit, in die Offensive zu gehen.","Hexe Matoya","Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus.",45,30,2,True,False,True,False,False,"Damage"
332,"Du rufst deine Ryne-Puppe als Begleiter herbei. 
Wie ihr Original gefällt es ihr sehr, bei ihrem neuen Namen gerufen zu werden.","In diesen Augen, in denen sich das tiefe Blau des Ozeans widerzuspiegeln scheint, funkelt nicht nur der Geist Minfilias, sondern auch der Wille einer Frau, die nach langer Reise ihre Bestimmung und einen neuen Namen fand.","Ja. Ich heiße Ryne!","Minfilias Segen","Verdoppelt die LP-Regeneration der Trabanten innerhalb eines Tors.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20 Sekunden",65,50,3,False,True,True,False,False,"Special"
333,"Du rufst deinen schwarzen Shiba-Welpen als Begleiter herbei.
Dieser junge, verspielte Shiba-inu hat ein schwarzes Fell.","Obwohl Shibas unglaublich niedlich aussehen, handelt es sich um eine sehr alte Hunderasse, die dem Wolf ähnlicher ist, als es so mancher Hundeliebhaber wahrhaben möchte. Sie
werden in Holminster als
Hütehunde verwendet.","Rwuff!","Treuer Hund","Erhöht die ATT der ausführenden Trabanten um 40.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15 Sekunden",30,60,3,False,False,True,False,False,"Enhancement"
334,"Du rufst dein Zwergchamäleon als Begleiter herbei.
Obwohl es aufgrund seiner Größe leicht zu übersehen ist, verschmilzt es gern mit seiner Umgebung.","Chamäleons sind unglaubliche Geschöpfe. Aus ihren Schuppen befinden sich klitzekleine Kristalle, durch die sie Äther leiten, um optisch vollkommen mit ihrer Umgebung zu verschmelzen<Indent/>- Projektionsprismen funktionien auf ganz
ähnliche Art und Weise.","Niemand kann sich einfach unsichtbar machen.
<Emphasis>Alphinaud</Emphasis>","Unsichtbarkeit","Fügt dem nächstgelegenen gegnerischen Tor 50<Indent/>% Schaden zu. Kein Effekt, falls es schon zerstört ist.",25,40,3,False,True,False,True,False,"Dismantling"
335,"Benutze diesen Gegenstand, um deine Fuath-Puppe zu rufen.
Mit schelmischem Schabernack muss gerechnet werden!","Die froschigen Fuath aus dem Feenreich sind wahre Meister der Illusionsmagie<Indent/>- nichts und niemand ist vor ihrem oft grausamen Spaß und Schabernack sicher. Dieser plüschige Vertreter ist allerdings harmlos.
Froschehrenwort!","Gnehehe!","Schelmischer Schabernack","Stellt eine Falle auf, die nach 10 Sekunden ausgelöst werden kann. Bewirkt die Verlangsamung von Gegnern in der Nähe um 70<Indent/>%.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20 Sekunden",45,40,2,True,True,False,False,False,"Trap"
336,"Du rufst dein artistisches Gürteltier als Begleiter herbei.
Dieses junge Gürteltier kann ausgezeichnet auf einem Laufball balancieren.","Selbst dieses Jungtier ist bereits von einem so festen Panzer geschützt, dass es sich nur zusammenrollen braucht, um jeder Gefahr zu trotzen. Dieses besondere Exemplar liebt seine steinerne Kugel über alles und wurde noch nie
ohne sie gesehen.","<kuller> ... <kuller> ... ","Zusammenrollen","Macht die ausführenden Trabanten unempfindlich gegen Angriffe von Monstern.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",40,50,2,False,False,False,True,False,"Enhancement"
337,"Du rufst deine Kleine Schlange von Ronka als Begleiter herbei.
Handelt es sich bei diesem Wurm womöglich um eine Inkarnation der Großen Schlange von Ronka?","Quinfort hat im Traum die Große Schlange von Ronka gesehen. Diese kleine Schlange, wenn es sich um eine Schlange handelt, ähnelt ihr angeblich. Sie weist allerdings auch eine große Ähnlichkeit mit den Nokos im Fernen Osten
der Ursprungs<SoftHyphen/>welt auf.","Man kennt sie unter vielen Namen ...
Die Wasserschlange von Ronka,
die Beschützerin des finsteren Waldes,
die Zerstörerin ...
<Emphasis>Quinfort</Emphasis>","Geheime Technik von Ronka","Erhöht die GSW der ausführenden Trabanten um 30 %.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",55,15,3,False,True,True,True,False,"Enhancement"
338,"Du rufst deinen Mini-Riesenkaktor als Begleiter herbei.
Er hat die richtige Größe, um ihn als Hocker zu verwenden, aber das wäre wohl eine sehr schlechte Idee.","Riesenkaktoren sind natürlich für ihre riesige Größe bekannt, doch alles, was groß wird, muss mal klein anfangen. Dieses Exemplar ist grob geschätzt erst 20 bis 30 Jahre alt und hat noch über 150 Jahre Wachstum vor sich.","100.000 Nadeln!","1000 Blumen!","Fügt dem nächstgelegenen gegnerischen Arkana-Stein 8 % Schaden zu.",60,40,1,False,False,False,False,True,"Dismantling"
339,"Du rufst deine Clionidenlarve als Begleiter herbei.
Clioniden können bereits im Larvenstadium fliegen und haben einen sehr gesunden Appetit.","Wer hätte gedacht, dass Clioniden zur Gattung der Kreiselschnecken gehören? Nach dem Schlüpfen ernähren sie sich zuerst von Plankton, bis die Tentakel auf ihrem Kopf stark genug sind, größere Beute zu fangen.","<schmoll>","Bukkale Kegel","Fügt einem gegnerischen Suchenden Auge 90 % Schaden zu. Kein Effekt, falls es schon zerstört ist.",40,50,2,False,False,True,True,False,"Dismantling"
340,"Du rufst dein Baby-Schnabeltier als Begleiter herbei.
Es hat zwar fast dieselbe Größe, sollte aber keinesfalls mit einem Schnabelschuh verwechselt werden!","Dieses possierliche Tierchen hat einen Schnabel, der an den einer Ente erinnert. Mit diesem ungewöhnlichen Sinnesorgan kann es Beutetiere aufspüren, selbst wenn es diese nicht sehen kann. Vorsicht: Es besitzt einen
giftigen Stachel am
Hinterbein.","<guruuu>","Giftstachel","Bewirkt im Sekundentakt 20 Schaden über Zeit bei Gegnern in der Nähe.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15 Sekunden",30,70,3,False,True,False,True,False,"Damage"
